#Classification	SRR20002356_bracken_P.kreport
k__Bacteria	2031976
k__Bacteria|p__Proteobacteria	1945985
k__Bacteria|p__Firmicutes	39723
k__Bacteria|p__Actinobacteria	31219
k__Bacteria|p__Deinococcus-Thermus	14452
k__Bacteria|p__Tenericutes	175
k__Bacteria|p__Chloroflexi	7
k__Bacteria|p__Cyanobacteria	5
k__Bacteria|p__Bacteroidetes	375
k__Bacteria|p__Verrucomicrobia	6
k__Bacteria|p__Chlamydiae	3
k__Bacteria|p__Planctomycetes	1
k__Bacteria|p__Spirochaetes	8
k__Bacteria|p__Fusobacteria	5
k__Bacteria|p__Aquificae	4
k__Bacteria|p__Acidobacteria	4
k__Bacteria|p__Synergistetes	1
k__Bacteria|p__Candidatus_Saccharibacteria	1
k__Eukaryota	8216
k__Eukaryota|k__Metazoa	3216
k__Eukaryota|k__Metazoa|p__Chordata	3216
k__Eukaryota|k__Fungi	1965
k__Eukaryota|k__Fungi|p__Basidiomycota	1641
k__Eukaryota|k__Fungi|p__Ascomycota	324
k__Eukaryota|k__Viridiplantae	2811
k__Eukaryota|k__Viridiplantae|p__Streptophyta	2811
k__Eukaryota|p__Apicomplexa	222
k__Viruses	61
k__Viruses|k__Heunggongvirae	61
k__Viruses|k__Heunggongvirae|p__Uroviricota	61
