#mpa_vOct22_CHOCOPhlAnSGB_202212
#/usr/local/bin/metaphlan -t rel_ab --input_type fastq --add_viruses --unclassified_estimation --offline --tmp_dir /localscratch/ronj2303.5578785.0 --bowtie2db /nfs3_ib/nfs-ip34/fast/def-ilafores/metaphlan4_db -x mpa_vOct22_CHOCOPhlAnSGB_202212 --bowtie2out /localscratch/ronj2303.5578785.0/S-22-POLPIL-G.bowtie2.txt --nproc 24 -o /localscratch/ronj2303.5578785.0/S-22-POLPIL-G_profile.txt /localscratch/ronj2303.5578785.0/all_reads.fastq
#17546155 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	99.35811	
k__Bacteria	2	0.641892357059679	
k__Bacteria|p__Proteobacteria	2|1224	0.5971812807394513	
k__Bacteria|p__Actinobacteria	2|201174	0.033240203142628356	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.005891480620800852	
k__Bacteria|p__Acidobacteria	2|57723	0.005579392556798435	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.447549881763741	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.13679644035012353	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.033240203142628356	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.01283495862558681	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.005891480620800852	
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	2|57723|204432	0.005579392556798435	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.3513337478484589	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.13679644035012353	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.09621606972604634	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2|1224|1236|135614	0.01283495862558681	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Melainabacteria_unclassified	2|1798710||	0.005891480620800852	
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	2|57723|204432|204433	0.005579392556798435	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	2|1224|28211|356|82115	0.30570585667464295	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae	2|1224|28211|204441|433	0.08495150075200604	
