name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus epidermidis	57090	S	359934	1948756	2308690	0.99918
Staphylococcus argenteus	57068	S	70	522	592	0.00026
Staphylococcus warneri	57142	S	23	149	172	0.00007
Staphylococcus haemolyticus	57096	S	11	73	84	0.00004
Staphylococcus aureus	57070	S	2	20	22	0.00001
Staphylococcus capitis	57076	S	1	1	2	0.00000
Gemella sp900766305	56999	S	8	16	24	0.00001
Bacillus_J hisashii	54033	S	3	5	8	0.00000
Streptococcus sp000187445	56205	S	1	1	2	0.00000
Paenibacillus_W thermoaerophilus	56963	S	1	0	1	0.00000
Stutzerimonas stutzeri_AO	139038	S	6	302	308	0.00013
Stutzerimonas stutzeri_G	139046	S	1	34	35	0.00002
Pseudomonas aeruginosa	138123	S	5	224	229	0.00010
Pseudomonas_E lundensis	138428	S	1	13	14	0.00001
Aquabacterium parvum	126468	S	10	95	105	0.00005
Aquabacterium sp016219375	126483	S	1	13	14	0.00001
Paraburkholderia phytofirmans	128028	S	1	6	7	0.00000
Hylemonella sp019745555	127248	S	1	5	6	0.00000
Ga0074130 sp019750575	130836	S	1	25	26	0.00001
Izhakiella sp936920625	133121	S	1	0	1	0.00000
Caulobacter sp003931565	114553	S	1	0	1	0.00000
Cuspidothrix issatschenkoi	96758	S	64	80	144	0.00006
Bifidobacterium thermacidophilum	42880	S	3	5	8	0.00000
Rothia terrae	45271	S	1	3	4	0.00000
UBA3913 sp002391425	44759	S	1	0	1	0.00000
Cutibacterium acnes	48418	S	4	21	25	0.00001
Corynebacterium kefirresidentii	46075	S	4	12	16	0.00001
Catenulispora pinistramenti	48783	S	5	1	6	0.00000
Streptomyces mutabilis	49283	S	1	2	3	0.00000
Sphingobacterium sp000814685	90242	S	3	3	6	0.00000
M3007 sp019187225	84370	S	2	1	3	0.00000
Anaerococcus sp943913325	71394	S	8	7	15	0.00001
