#Classification	SRR20002400_bracken_P.kreport
k__Bacteria	4050
k__Bacteria|p__Proteobacteria	2390
k__Bacteria|p__Actinobacteria	1237
k__Bacteria|p__Firmicutes	418
k__Bacteria|p__Bacteroidetes	4
k__Eukaryota	1385
k__Eukaryota|k__Metazoa	1327
k__Eukaryota|k__Metazoa|p__Chordata	1327
k__Eukaryota|k__Fungi	51
k__Eukaryota|k__Fungi|p__Basidiomycota	45
k__Eukaryota|k__Fungi|p__Ascomycota	5
k__Eukaryota|k__Viridiplantae	6
k__Eukaryota|k__Viridiplantae|p__Streptophyta	6
k__Viruses	1
k__Viruses|k__Heunggongvirae	1
k__Viruses|k__Heunggongvirae|p__Uroviricota	1
