#Classification	S-25-POLJUN-B_bracken_P.kreport
k__Bacteria	1717
k__Bacteria|p__Proteobacteria	1170
k__Bacteria|p__Cyanobacteria	211
k__Bacteria|p__Actinobacteria	102
k__Bacteria|p__Acidobacteria	204
k__Bacteria|p__Bacteroidetes	28
k__Eukaryota	34
k__Eukaryota|k__Metazoa	34
k__Eukaryota|k__Metazoa|p__Chordata	34
