name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	22	340	362	0.19825
Stutzerimonas stutzeri_G	139046	S	3	34	37	0.02026
Stutzerimonas stutzeri	139027	S	2	42	44	0.02410
Pseudomonas aeruginosa	138123	S	14	291	305	0.16703
Pseudomonas_E alcaligenes	138170	S	1	18	19	0.01041
Pseudomonas_E veronii	138942	S	1	23	24	0.01314
Pseudomonas_F sp028010285	138973	S	1	2	3	0.00164
Psychrobacter sanguinis	137406	S	1	8	9	0.00493
Aquabacterium parvum	126468	S	17	148	165	0.09036
Paraburkholderia phytofirmans	128028	S	1	6	7	0.00383
Paraburkholderia fungorum	127991	S	1	8	9	0.00493
Paraburkholderia phenoliruptrix	128024	S	1	10	11	0.00602
Giesbergeria sp010020825	127084	S	1	31	32	0.01752
Herbaspirillum huttiense	127116	S	1	4	5	0.00274
Methylobacterium extorquens_A	118254	S	1	3	4	0.00219
Sphingomonas sp014193845	125180	S	1	2	3	0.00164
Amaricoccus sp946221765	120979	S	3	7	10	0.00548
Cutibacterium acnes	48418	S	37	562	599	0.32804
UBA3913 sp002391425	44759	S	9	6	15	0.00821
Arthrobacter_D sp001428435	45029	S	4	2	6	0.00329
Glutamicibacter sp004320535	45112	S	2	2	4	0.00219
Micrococcus sp023147585	45161	S	1	4	5	0.00274
Dermacoccus nishinomiyaensis	43368	S	2	9	11	0.00602
Varibaculum sp947253735	42683	S	1	0	1	0.00055
Corynebacterium sp027886475	46180	S	1	4	5	0.00274
Lawsonella clevelandensis_A	46365	S	4	6	10	0.00548
Mycobacterium gordonae	46461	S	1	1	2	0.00110
Pseudonocardia ammonioxydans	47448	S	2	0	2	0.00110
Streptomyces hayashii	49179	S	2	22	24	0.01314
Prevotella bivia	77340	S	3	56	59	0.03231
JADKYY01 sp015354315	89292	S	1	1	2	0.00110
Streptococcus agalactiae	55847	S	1	3	4	0.00219
Enterococcus faecalis	55088	S	1	11	12	0.00657
Deinococcus sp943914785	98824	S	2	0	2	0.00110
