feature	Acidaminococcaceae	Actinomycetaceae	Acutalibacteraceae	Akkermansiaceae	Anaerofustaceae	Anaerotignaceae	Anaerovoracaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bianqueaceae	Bifidobacteriaceae	Borkfalkiaceae	Burkholderiaceae	Butyricicoccaceae	CAG.138	CAG.272	CAG.274	CAG.382	CAG.508	CAG.74	Campylobacteraceae	Christensenellaceae	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Dialisteraceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	GCA.900066905	Gemellaceae	Lachnospiraceae	Lactobacillaceae	Marinifilaceae	Megasphaeraceae	Micrococcaceae	Monoglobaceae	Mycobacteriaceae	Nanosynbacteraceae	Oscillospiraceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Pseudomonadaceae	QALW01	QAND01	Rhizobiaceae	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Tannerellaceae	Turicibacteraceae	UBA1255	UBA1381	UBA644	UBA660	UMGS124	UMGS1783	Veillonellaceae	Xanthobacteraceae
NS36	0.0122051472243405	0	0.0996095899851948	0.151593521395203	0	0.0053251251701908	0.0014011921537206	0	0.185531525831815	0.0104063060588421	0.000706050115675205	0.0152980830541031	0	0.000536479090702649	0.0007824066590839	0.00128616151689711	0	0	0	0	0	0	0.00137640106819829	2.776601578498e-05	0.00636238418844398	0.0107355316745783	0.00440785500586557	6.44568223579892e-05	0.00173140941287768	0	0.00234127011672635	0	0.000383766003885259	0	0.124055583597028	4.26406670983621e-05	0.00971513059448031	0	0	0.0276440436442102	0	0	0.0861222478176407	0	0	0.000582094688063687	0.00361156533888918	0.000437314748613435	0	0	0.00149242334844267	0	0.093006236445474	0.109244397462583	0	5.75153184117442e-05	0.000321292468369054	0.0290154864953041	0.000693158751203607	0	0.00155390524053799	0	0	0.000106105846035459	0	0.000186428963127723	0
NS38	0	0	0.0880614733666162	0.106006131813084	0	0.000483619142959212	0.00318531867615728	0	0.246633821695792	0.00692291847236057	0.000593080265851214	0.130510496824135	0	0.000524418288764413	0.000556261524514814	0.00890615499894022	0.0041097676140361	0	0.00142597990094763	0.0153156012948256	0.0210404180220773	0	0.000291564627339607	0	0.00870414947214861	0.0107013174143691	0.00230962969302126	0.00510387363011892	0.00360326114538129	0.00252656173657086	0.00162599522550484	0	0	0	0.128616819398103	0.00193646677407125	0.00473668131787212	0	0	0.00144787212552604	0	0	0.0449069232170027	8.3588493844802e-05	0	0	0.00176530938191284	0	0.00202901117797085	0.000272657706112807	0.000282608717284807	0	0.0348723235511577	0.0803404837982612	0	0	0.000354255997723209	0.0198214191535073	0	0.000635869613890816	0.00110456224009203	0.000466702423966811	0.00666220197965416	0	0.000522428086530013	0	0
NS39	0.00221453643923556	0	0.036346550170551	0.00319888499973731	0	0.00103391293917757	0.00144232341946631	0	0.146984156250712	0.0039314465165659	0.000148693136027455	0.0461860706252745	0	0.00031622073595172	0.00257833897871606	0.00453315807369034	8.82245940429565e-05	0	8.52507313224074e-05	0.0233220227421195	0.007056976235863	0	0.000416340780876873	0	0.00157218209159695	0.00539458697507606	0.000637397909771022	0.0220472269225775	0.00326430997958939	0.000107059057939767	0.00727208563931605	0	0	0	0.197506118722548	0	0.00504466246162478	0	0	0.00210846866886931	0	0	0.0366488928804735	0.000519434688522575	0	0.00011994579639548	0.00124505719233655	0	0.000946679632708128	0	0.000126884809410095	0	0.0271910181415539	0.348258159040196	0.0047185288499379	0	0.00123514431660139	0.00796697822835102	6.93901301461455e-05	0	0.000928836456384834	0.000244848030658542	0.0439061092061868	0	0	0.00103688680189812	0
NS4	0	0	0.00793312140061718	0	0	0.000515806345903102	0	0	0.297852918959002	0	0	0.0386834958799844	0	0.0178383852984301	0.00238003542332256	0.000742523530570684	0	0.000141574486495477	0	0	0	0	0	5.04916000788065e-05	0.000924689303404025	0.00305919694595122	0.000128704078632252	0.00254240056867402	0.000171275427718304	0.00827171213055742	0.000514816314529007	0	0	0	0.422692905138164	0	0.00160286079465858	0	0	0	0	0	0.00759948082754743	0.001995903250174	0	0	0.000482145279183897	0	0	0	0	0	0.00524914634544769	0.167835068693327	0	0	0.00219489955636694	0.00500856872154279	9.3062949164859e-05	0	0.00293742308693762	0	0	0	0	0.00055738766361506	0
NS40	0.00105537344478447	0	0.216704007349993	0	0	0	0.00367400642926374	0.00403041772393767	0.0636560472601377	0.00485907398405456	0	0.0489620016058309	0	0.000453434369335164	0.00314433964412332	0.0036809366488824	0.000392052424141321	0	0	0	0.00124743953135875	0	0.000250477937645844	0.0026146728589829	0.00111378529585603	0.0106755083068582	0	3.66311608414871e-05	0.00182462782245569	0.00049204559292484	0.00556298629103556	0	0	0	0.278279998693159	0.00855288104080018	0.000547487349874118	0.00632333038633994	0	0.0181829162166149	0	0	0.0492382203592032	0	0.00330670478947478	0.000210876682682074	0.000560357757737343	9.50430119130475e-05	0	0	0.00045937455757973	0	0.0296732203443527	0.205294885794931	0.00265526414532077	0	0.000388092298644944	0.0109517270602305	0	0	0.0107913419776273	0	0	5.84118510715605e-05	0	0	0
NS41	0.00139607416025149	0	0.0449268546251145	0.00197727666526399	0	0.00162182232233471	0.000918834624619421	0.00019109383895641	0.455127107106612	0.00897546968984381	0.000445555583058987	0.00417337062798584	3.16839525730835e-05	0.00287036807841778	0.00151785935295428	0.00191588900715364	0.000847545731329983	0	0.000734671650288373	0	0.00118715809797272	3.96049407163544e-05	0.000270303720389119	0.000923785242208966	0.011134929082403	0.00117230624520409	4.25753112700809e-05	5.24765464491695e-05	0.000304958043515929	0	0.00264065942226293	0	0	0	0.200057427164039	0.00162776306344216	0.00261887670486893	0.00100002475308795	0	0.000852496348919528	0	0	0.055133047847719	0	0.000177232109705686	3.36641996089012e-05	0.000276244461496572	0	0	0	0.00024258026188767	0	0.0331047798212827	0.130431941384688	0.00204856555855343	0	0.000219807420975767	0.0253035966236788	0	0	0.00143171860689621	0	0	0	0	0	0
NS46	0	3.48233411901424e-05	0.168159924701987	0.00173718724908539	0	0.00053528450172276	0.00300973163143374	0	0.109262710270796	0	0.0030206761100935	0.0295769561016961	0	0.000338283885847098	0.00079496713174068	0.00448723625050121	0.00116707940617249	0.000104470023570427	3.78081990064403e-05	0.0255304838554015	0.00739249785836452	5.67122985096605e-05	0.00146457023519685	0.000296495876418927	0.00892870468115251	0	0.000713381018095203	0.0051667888800117	0.0118469006728864	0.00156605540095098	0.00140785793668719	0.000645724240925784	0.000474592392791369	0	0.341207056601859	0.000194015758059365	0.00246947236668381	0	0	0.00140686298408175	0	0	0.0472512941846015	0	0	0.000304455497262388	0.00459867094230966	0.000407930568227382	0	9.65104027269661e-05	0.000653683861769245	0	0.00798747951641324	0.19686828717914	0	0.000755169027523374	0	0.00341865715226655	0.00298983257932508	0.0015242673915228	0.000108449833992158	0	0	0	0	0	0
NS51	0.000246568343001321	0.000102984368161194	0.0470252371116053	0	8.02089790486225e-05	0.00015843748947876	0.000475312468436281	0	0.021308852100584	0.000203988267703904	0	0.0880298496230178	0	0.00135365030073416	0.00401738059259582	0.00167151551400092	0	0	0	0	0.00169231043449501	0	0	0.0194472115992086	0.0017764803507806	0.0180341472399199	3.56484351327211e-05	0.000173291004117394	0.0026716521663356	0.005624530876496	0.00166557410814547	0	0	0	0.543633684602451	0.00135860147228037	0	0	0	0.00068128120475867	0	0	0.0047105446090654	0	0.00293109355535707	0.00219931040082704	0.0373377748642884	0.00165765223367153	0.000897152284173481	0	0	0.00107935539707406	0.000157447255169518	0.170174736746209	0	0	0.0056175992363313	0.000854572208876064	0.000148535146386338	0	0.01048063992902	0	0	0	0	0.000139623037603158	0.000145564443458611
NS55	0	0	0.0401804233176149	0.000174245521840587	0	0.000135634298250912	0.00026829850237954	0	0.0428356874629357	0	0	0.0113992212413211	0	0	0.00266912458455808	0.00112071551547469	0	0	0	0	0.000504916000788065	0	0.00314433964412332	0.000884098017066161	0.0547556652070304	0.00454424400709258	0	0.000440563961471939	0.00226321172117944	0.000870237577828841	0.0012048681822727	0	0	0	0.698112703191564	0	0.00112863576646744	0	0	0.000409872988875017	0	0	0.00301761562823926	0	0	0	0.00647678524932455	0	0	0	0	0	0.000402942769256358	0.113633821055789	0	0	0.0016167212338959	8.71227609202936e-05	7.92025099275396e-05	0	0.0076390820825112	0	0	0	0	0	0
NS58	4.55513646099565e-05	0.000863495433475698	0.0113888313995459	0	0	0	0	0	0.00447294595528638	0	0	0.0233757720213616	0	0.000942715198014753	0.000636728857482653	0.000812002586525312	0	0	0	0	0.00161113196131303	0	0	0.00172302987872444	0.0255493643109019	0.00812893808876377	0	0	0.00103183743312119	0	0.000633758116312439	0	0	0.000173293234929182	0.84710090320434	0	0	0	0	0	0	3.06976587588838e-05	0.000507996740106689	0.000110907670354677	0	0	0.0140763619115333	0	0	0	0	6.43660586879821e-05	0.0014081313146817	0.0352131853376099	0	0	0.00884092572255852	7.03075410284112e-05	0.00846463184099801	0	0.00263603766503705	0	0	0	0	8.61514939362221e-05	0
NS6	0	0	0.0269205521930993	3.069279580677e-05	0	5.94054112389098e-05	0.000298017146381864	0	0.357032462086971	0	0.000322769401064743	0	0	0.000218809931396651	0.0025465119617746	0.00221780201958596	0	0	0	0	0	0	0	0	0.00847319182304316	0.00335244537424914	5.24747799277036e-05	0.00088613071764707	0.00181483531334869	0.000172275692592838	0.00182671639559647	0	0	0	0.411315146696713	6.43558621754856e-05	0.00681974121022684	0	0	0	0	0	0.0119434579295828	0	0	0.00316927868959584	0.00171879656517912	0.00247225519772596	2.97027056194549e-05	0	0	0	0.050148067987513	0.0768339688062186	0	0	0.000590093751639837	0.0245423555631682	0	0	0.00410491391660866	0	0	0	0	2.27720743082487e-05	0
NS62	0.000544543672402527	0.000102968258054296	0.104894952575197	0.00811568087760638	0.000125740084354765	0.000177224213381913	0.0031633036969565	0	0.0124076750955427	0.000306924615354151	0.000371279776638086	0.0214391794221897	6.93055583057761e-05	5.1484129027148e-05	0.000504940496227798	0.00139700203956357	0	0	0	0.00295835726025227	0.00110393853587058	0	0.000619789707134512	0.00380883546860458	0.00881071661947288	0	0	0	0.00589394269420408	0	0.00301281162749252	0	0	0	0.688298251519772	0	0.000141581354824657	0	0	0.000935625037127978	0.000166333339933863	0	0.00774836141858577	0	0	0	0.00559592879348924	0	0	0	0.000210886913130433	0	0.00938694283281519	0.1021078790519	0	0	0.00218609532484505	0.00175640086334924	7.3265875923249e-05	0	0.00151185125047029	0	0	0	0	0	0
NS67	0	0.000353954223903312	0.142325290872046	0.00357523510194774	4.46160786432746e-05	0.00588733944408366	0.00889743754988325	0	0.0559911957604811	0	0.00216933289047744	0.0678223883482632	0	0.000353954223903312	0.00486810991418841	0.00511399408093357	0.000165575225187264	0	0	0	0.00585660392324052	0	0.00380922164772136	0.000447152254847041	0.00164881197297257	0.00890041195512614	0.000445169318018451	0.114233024821412	0.00377452025322103	0.00244198670440856	0.00228632616336425	1.48720262144249e-05	0	0	0.258140699282673	0.00828768447509183	0	0	0	5.65136996148145e-05	0	2.87525840145548e-05	0.0839129292438566	0	0	0.000814987036550483	0.00359605593864793	2.67696471859648e-05	0.00669736913856267	0.000604795732719945	0.0011491118921679	4.16416734003896e-05	0	0.190629632016498	0	0	0.000877449546651068	0.00101328071940948	0.000559188185662375	0.00116100951313944	0.00055819671724808	0	0	4.65990154718646e-05	0.000326193108303052	4.46160786432746e-05	0
NS7	0.000342570865634994	0.0006960327125474	0.0175869545846081	0	0	0.000130691775328957	0.000362372649775745	0	0.106249443074821	0	0.000393065415193909	0.105124701735626	0	0.00143859961782557	0.00153265809249413	0.00191087216958248	0	0	0	0	0.00184057583588281	0	0	0.00235047177750715	0.00126236373897288	0.0250116335481827	0.000485143711448401	0.00412273145810437	0.0015475094305997	0.000301977208146454	0.000362372649775745	0	0	6.23756200433659e-05	0.337373887387254	0.0441460975633905	0.000581182364531044	0.00812962247898536	1.98017841407511e-05	0	0	4.55441035237275e-05	0.0159572677498243	0.000250492569380501	0	0	0.0945911426619538	0	0	0	0	0	0.0125414599855447	0.196064395402026	0.00261680577420026	0	0.00573558677636855	0.00122969079514064	0.00422174037880813	0	0.00189602083147692	0	0	0	0	0.00148414372134929	0
NS70	0.000504932497455536	4.55429311430484e-05	0.0407688438827923	0	0	0	0.00106629862697963	0	0.117385914957487	0	0.000128708283665137	0.0385639719772365	0	0.00139796997334748	0.00427806533628504	0.000556415810921591	0	0	0	0	0.000350482557057372	0	0	0.00740963688422987	0.0156816192690162	0.0179330241694355	3.36621664970357e-05	0	0.00189201176987751	0	0.000403945997964429	0	0	0	0.60039840164113	5.7423695789061e-05	0	0	3.56422939380379e-05	0	0	0	0.00419886023864496	0	0	0	0.00419390992004245	0	0	0	0	0.000965312127488525	0.000222764337112737	0.121727344371884	0	0	0.0135302108043674	0.00144747315937254	0.00116233480786823	0	0.00331077308135552	0	0	0.000149499621795659	0	8.51454799630904e-05	0.000113857327857621
NS71	0.00466604055682741	0.000240251449947284	0.095797783730013	0.0378594588584284	0.000578787583963911	0	0.00600032960116274	0	0.0545142453225425	0	0.000831945103536462	0.0826693325973564	0	0.000507307813731661	0.000513264461251015	0.0137687907409871	0.000308752896419856	0	0.000454690760644033	0.00035541330198813	0.0330802419987332	0	0.00117246678672621	0.0234116103002349	0.0214598154630599	0.0157642676599707	6.55231227128956e-05	4.3682081808597e-05	0.0072561894531599	0	0.0129686144242205	0.000554960993886494	0.000151894511743531	0	0.378969857378003	0.000202526015658041	0.000131046245425791	0.000208482663177395	0	0.00187237287025032	0	0	0.0985745742486186	0	0	0	0.042520535542323	0	0	0	0.00075252313661174	0	0.0029098223132045	0.0475995703271589	0	0	0.00513959403461606	0.00175224714527668	0.00385196539584901	0.000322651740631683	0	6.85014464725726e-05	0	0	0.000128067921666114	0	0
NS72	0	0.00201980597981382	0.0791684736009378	0.00135049772375787	0	0	0.00579407087934828	0.00254257929223622	0.0144435929576098	0	0	0.147591381369072	0	7.42575727872728e-05	0.000251485646506231	0.000534654524068365	0	0.00040198099402177	0	0.000566337755124268	0	0	0	0.0464901910696853	0.0191535032742639	0.0289881762142103	0	0.00141188398392868	0.00357822490737605	0	0.0122574500147525	0.000279208473680146	0	0.000139604236840073	0.462909827544213	0.0679199364751217	0	0.0026168368650235	0	3.06931300854061e-05	0	0.000158416155279515	0.000391089883346304	0	3.26733320264e-05	0	0.00236337101657627	0	0	0	0	5.24753514363395e-05	0.000111881409666158	0.0583119966574191	0.00723862819530336	6.23763611413092e-05	0.0142574539751564	0.00213465769239147	0.000139604236840073	0	0.00752872777965897	0	0.006701993469294	0	0	0	0
NS77	0.0185541779819002	0	0.0280515489535863	0	0	0.0180453018556158	0.00287505111036969	0	0.325196595480111	0.0020463948502528	0.000586098573463793	0.00496500734108264	0	0.00326710353451101	0.0029760343105273	0.00273149656112602	0	0	0	0	0.00222262043484158	0	0.000169295364970116	0	0.00369083696262335	0.00593325802494681	0.000855387107217428	0	0.000449474243838787	0.0318166382692668	0.00236419492133706	0	0	0	0.289336669079043	0	0.00256220119615591	0	3.66311608414871e-05	0	0	0	0.0648034936227129	0	0	0	0.00144643583755169	0	0	0	0	0	0.0163305675156846	0.146033587804398	0	0	0.00203847459926005	0.0205134500712328	0	0	0	0	0	0	0	0.000101973231531707	0
NS78	0	0	0.0647579521795046	0	0	0	0.000971220777986454	0.0020988665130798	0.0103329574514216	0	0.000425713490860525	0.0584752130795025	5.14816314529007e-05	0.000535606973384987	0.00331759513458981	0.00133852241777542	0.000297999443602368	0	0	0.0270882484265926	0.00380865069614056	0	0	0.0019275910853615	0.0465532552726596	0.0162939363548431	0	0.00749849762738981	0.0026315033923425	0	0.0627511585842155	0	0	0	0.522281151089678	0.000883107985692067	6.33620079420317e-05	0	0	0	0	0	0.0109487569661083	0	0.00203154437964139	0	0.0291267230258527	0	0	0	0.000210876682682074	0.000472244965442955	0.00205629516399375	0.0678280394705708	0	0	0.022407380089875	0.000576198259722851	0.00079994535026815	0	0.0049026353645147	0.000176225584588776	0.0235904675819177	0.000438583898723751	0	0	5.04916000788065e-05
NS79	0.0033812601113349	0	0.0484987423059738	0	0	0.00172084641470516	0.000542903762382515	0	0.0504920313021666	0	0.000285321685339716	0.0955183690695442	0	0.00221520586256807	0.00243018782686918	0.00118784965528583	0	0.00777303452491463	0	0	0.00195465168463632	0	0	0.000958997886836268	0.0143185913826907	0.0121945299473839	0.000157521347114635	0	0.00157917627233162	0	0.000426991827713256	0	0	0	0.526347179030441	0	0.000284330985043398	0	0	0	0	0	0.00571931281064646	0	0	0	0.00106698421913498	0	0	0	0	0.000946118782984128	0.0326019653512478	0.182273994018152	0	0	0.000725192616905112	0.000784634634684219	0	0	0.00351302325074525	0	0	0	0	0	0.000101051430224483
NS81	0	8.22209564377523e-05	0.0539280318977686	0.000247653483246242	0	0	0.00115406523192749	0	0.0229029941306124	0	9.1136481834617e-05	0.027811486168553	0	0.00230515862205602	0.00171079026226504	0.000852918596300057	0	0.000502241264023379	0	0	0	0	0	0.00306297828078952	0.0142846529136432	0	0	0.00345724262611754	0.00348993288590604	7.42960449738726e-05	0.0064647465266599	0	0	0	0.614936476881547	0.000241709799648332	0	0.00060427449912083	0	0.00235171747690631	0	0	0.00373758636915228	0	0	0	0.0426538547264667	0	0	0	0	0.00168107184427549	0.000279353129101761	0.181194185096213	0	0	0.00508184947621288	0.000232794274251467	0.00111741251640704	0	0.00296589811535699	0	0	0	0	0.00028925926843161	0.000210010153792813
NS83	0.00518083418063518	0.000281168910242766	0.0551407874115531	0.00352352166040142	0	0.00101082203295022	0.00226321172117944	0	0.035474804196545	0.000313839945587876	0.000617779577434809	0.0244438746263869	0	0.000616789546060715	0.00119199777440947	0.0049709475293272	0.000157414988480985	0	0	0	0.00448187203052465	0	0.000718762777592422	0.00124248937448828	0.0121526351170069	0.0329502241926047	0.000304929663221027	0	0.00521944540422486	0.00107319400951816	0.0512252133270103	0	0	5.6431788323372e-05	0.456154975551175	0.00547388346736708	0.000338590729940232	0	0	0	0	0	0.0527815426470865	2.77208784746389e-05	0	0	0.0200659558901422	0	0	0	6.33620079420317e-05	0.000122763890387686	0.00368885689987516	0.191078035262937	0	0	0.0143019932301655	0.00216915874064049	0.00120684824502088	0	0.0074836471567784	0.000204936494437509	0	0.000224737121919394	0	0	0
