name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	5140	503	5643	0.11284
Gilliamella apicola	1196095	S	3922	1673	5595	0.11188
Gilliamella sp. wkB7	3120264	S	3389	1689	5078	0.10154
Gilliamella sp. ESL0443	2704655	S	19	10	29	0.00058
Gilliamella sp. B3022	2817969	S	13	15	28	0.00056
Gilliamella sp. ESL0441	2704654	S	1	0	1	0.00002
Frischella perrara	1267021	S	3965	1290	5255	0.10508
Orbus sturtevantii	3074109	S	1	0	1	0.00002
Citrobacter braakii	57706	S	2	106	108	0.00216
Klebsiella oxytoca	571	S	10	32	42	0.00084
Escherichia coli	562	S	1	69	70	0.00140
Proteus vulgaris	585	S	39	127	166	0.00332
Morganella morganii	582	S	23	32	55	0.00110
Providencia heimbachae	333962	S	2	1	3	0.00006
Hafnia paralvei	546367	S	8	9	17	0.00034
Hafnia alvei	569	S	1	2	3	0.00006
Pantoea agglomerans	549	S	4	0	4	0.00008
Entomomonas sp. E2T0	2930213	S	14	9	23	0.00046
Entomomonas moraniae	2213226	S	3	2	5	0.00010
uncultured Tolumonas sp.	263765	S	2	0	2	0.00004
Bartonella apihabitans	2750929	S	2914	331	3245	0.06489
Bartonella choladocola	2750995	S	1058	220	1278	0.02556
Commensalibacter melissae	2070537	S	832	19	851	0.01702
Snodgrassella alvi	1196083	S	5069	1492	6561	0.13120
Diaphorobacter limosus	3036128	S	4	37	41	0.00082
Delftia sp. KV29	1170710	S	2	255	257	0.00514
Azospira sp. I09	1765049	S	2	6	8	0.00016
Parabacteroides merdae	46503	S	2	1	3	0.00006
Solidesulfovibrio carbinolicus	296842	S	1	1	2	0.00004
Lactobacillus apis	303541	S	6161	284	6445	0.12888
Lactobacillus sp. IBH004	2879107	S	2280	320	2600	0.05199
Lactobacillus sp. wkB8	1545702	S	40	91	131	0.00262
Lactobacillus sp. ESL0731	2983221	S	2	41	43	0.00086
Lactobacillus kullabergensis	1218493	S	1321	232	1553	0.03105
Lactobacillus helsingborgensis	1218494	S	664	737	1401	0.02801
Lactobacillus panisapium	2012495	S	24	1	25	0.00050
Lactobacillus amylovorus	1604	S	13	10	23	0.00046
Lactobacillus kimbladii	1218506	S	7	18	25	0.00050
Lactobacillus helveticus	1587	S	2	1	3	0.00006
Lactobacillus melliventris	1218507	S	2	51	53	0.00106
Limosilactobacillus mucosae	97478	S	56	21	77	0.00154
Limosilactobacillus fermentum	1613	S	45	58	103	0.00206
Apilactobacillus kunkeei	148814	S	84	15	99	0.00198
Bombilactobacillus mellifer	1218492	S	42	9	51	0.00102
Bombilactobacillus bombi	1303590	S	22	15	37	0.00074
Lactiplantibacillus plantarum	1590	S	2	49	51	0.00102
Streptococcus parauberis	1348	S	7	14	21	0.00042
Lactococcus lactis	1358	S	1	5	6	0.00012
Saccharibacillus brassicae	2583377	S	2	0	2	0.00004
Bacillus cereus	1396	S	1	14	15	0.00030
Miniphocaeibacter halophilus	2931922	S	2	0	2	0.00004
Bifidobacterium asteroides	1684	S	1672	70	1742	0.03483
Bifidobacterium coryneforme	1687	S	644	93	737	0.01474
Frigoribacterium sp. SL97	2994664	S	2	1	3	0.00006
Rhodococcoides fascians	1828	S	3	1	4	0.00008
Mycobacterium canetti	78331	S	1	0	1	0.00002
Spiroplasma apis	2137	S	97	0	97	0.00194
Candidatus Promineifilum breve	1806508	S	1	0	1	0.00002
Homo sapiens	9606	S	35	106	141	0.00282
Apis mellifera filamentous virus	1100043	S	118	0	118	0.00236
