#Classification	NS11_bracken_P.kreport
k__Bacteria	3687029
k__Bacteria|p__Bacteroidetes	2867373
k__Bacteria|p__Firmicutes	705535
k__Bacteria|p__Actinobacteria	56897
k__Bacteria|p__Verrucomicrobia	9069
k__Bacteria|p__Proteobacteria	48140
k__Bacteria|p__Spirochaetes	14
k__Archaea	7
k__Archaea|p__Euryarchaeota	7
k__Viruses	1041
k__Viruses|k__Heunggongvirae	1021
k__Viruses|k__Heunggongvirae|p__Uroviricota	1021
k__Viruses|k__Sangervirae	20
k__Viruses|k__Sangervirae|p__Phixviricota	20
