name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Corynebacterium pyruviciproducens	46130	S	1	8	9	0.00013
Corynebacterium tuberculostearicum_C	46249	S	1	23	24	0.00034
Corynebacterium singulare	46140	S	1	26	27	0.00038
Mycobacterium gordonae_B	46462	S	1	14	15	0.00021
Mycobacterium gordonae	46461	S	1	22	23	0.00032
Mycobacterium llatzerense	46513	S	1	4	5	0.00007
Lawsonella clevelandensis_A	46365	S	4	50	54	0.00076
Saccharopolyspora dendranthemae	47527	S	1	3	4	0.00006
Streptococcus sp000187445	56205	S	16	2085	2101	0.02955
Enterococcus faecalis	55088	S	1	129	130	0.00183
Priestia flexa	53657	S	3	57	60	0.00084
Anoxybacillus_A tepidamans	53446	S	1	9	10	0.00014
Bacillus spizizenii	53509	S	1	12	13	0.00018
Staphylococcus warneri	57142	S	1	185	186	0.00262
Staphylococcus capitis	57076	S	1	55	56	0.00079
Allomeiothermus silvanus	98864	S	15	79	94	0.00132
Allomeiothermus sp003226535	98865	S	11	40	51	0.00072
Meiothermus ruber	98874	S	1	10	11	0.00015
Thermoflavifilum sp014961315	83931	S	5	9	14	0.00020
Bacteroides faecis	76937	S	1	106	107	0.00150
Alistipes putredinis	80998	S	1	191	192	0.00270
NICIL-2 sp002898675	90773	S	2	6	8	0.00011
Fusicatenibacter saccharivorans	61879	S	1	344	345	0.00485
Faecalibacterium prausnitzii_I	68315	S	1	64	65	0.00091
Fimenecus sp000432435	64605	S	1	19	20	0.00028
Pyrinomonas sp937135995	39495	S	4	23	27	0.00038
QWPN01 sp003488325	112835	S	1	9	10	0.00014
Ga0077546 sp913063055	98597	S	1	2	3	0.00004
UBA11096 sp030549905	52881	S	1	3	4	0.00006
Nitrospira_D sp900299245	105460	S	1	16	17	0.00024
Phascolarctobacterium faecium	72533	S	1	87	88	0.00124
Halobacterium salinarum	34124	S	1	121	122	0.00172
