#Classification	SRR5091526_bracken_C.kreport
k__Bacteria	4587424
k__Bacteria|p__Bacteroidetes	3744123
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	3744120
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	3
k__Bacteria|p__Firmicutes	634695
k__Bacteria|p__Firmicutes|c__Clostridia	475889
k__Bacteria|p__Firmicutes|c__Negativicutes	63269
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	69410
k__Bacteria|p__Firmicutes|c__Bacilli	26057
k__Bacteria|p__Firmicutes|c__Tissierellia	69
k__Bacteria|p__Actinobacteria	166116
k__Bacteria|p__Actinobacteria|c__Actinomycetia	157685
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	8430
k__Bacteria|p__Proteobacteria	42224
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	41651
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	370
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	127
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	3
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	72
k__Bacteria|p__Fusobacteria	132
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	132
k__Bacteria|p__Verrucomicrobia	125
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	125
k__Bacteria|p__Spirochaetes	6
k__Bacteria|p__Spirochaetes|c__Spirochaetia	6
k__Eukaryota	6
k__Eukaryota|k__Viridiplantae	6
k__Eukaryota|k__Viridiplantae|p__Streptophyta	6
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	6
k__Archaea	1
k__Archaea|p__Euryarchaeota	1
k__Archaea|p__Euryarchaeota|c__Methanobacteria	1
k__Viruses	261
k__Viruses|k__Heunggongvirae	158
k__Viruses|k__Heunggongvirae|p__Uroviricota	158
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	158
k__Viruses|k__Sangervirae	103
k__Viruses|k__Sangervirae|p__Phixviricota	103
k__Viruses|k__Sangervirae|p__Phixviricota|c__Malgrandaviricetes	103
