feature	Actinomycetaceae	Anoxybacillaceae	Azospirillaceae	Bacillaceae	Bacteroidaceae	Beijerinckiaceae	Bifidobacteriaceae	Burkholderiaceae	Caulobacteraceae	Chitinophagaceae	Dermatophilaceae	Effusibacillaceae	Enterobacteriaceae	Enterococcaceae	Halomonadaceae	Lactobacillaceae	Listeriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Mycobacteriaceae	NICIL.2	Neisseriaceae	Pasteurellaceae	Propionibacteriaceae	Pseudomonadaceae	Rhizobiaceae	Rhodobacteraceae	Rhodocyclaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Thermaceae	Xanthomonadaceae
SRR20002388	0	0.0651529278302562	0.145480632164175	0	0.110878720398975	0	0	0.370530054814771	0	0.0450073204408256	0	0.0613591472339864	0.031316875020584	0	0.0347250911903601	0	0	0	0.0914793630939116	0.139615988096341	0.0529668552684851	0.0352202138603996	0	0	0.182155995125607	0.974363396628571	0.0406242583408803	0	0	0.0804204021541861	0	0.129935194839949	0.22424388040952	0
SRR20002391	0	0	0.100819282704781	0	0.0266672100067735	0	0	0.371820421785472	0	0	0	0	0.0332984042713699	0	0.0320139140845553	0	0	0	0.0570198153294473	0.143357632758503	0.0952626612178816	0	0	0	0.452067070931255	0.91037051524679	0.0383960567109677	0.0459722167753097	0	0.0579334292457802	0.024655935735817	0	0.0169171307149338	0
SRR20002394	0	0	0	0	0	0	0	0.0602029131808287	0	0	0	0	0	0	0	0.0459735865669767	0	0	0	0	1.36631361462065	0	0	0	0	0.140449164019082	0	0	0	0	0.120304655044361	0.0321115964117892	0.0216954365608659	0
SRR20002396	0.0303404290272538	0.0614841354195025	0.0363503107193033	0	0	0.0298164771547192	0	0.311009552862461	0	0.0500411282746928	0	0.0465412201019531	0.542650974303199	0	0.0248773762570222	0.0250576870615535	0	0.0426775554001656	0.0712434713398805	0.132987561438741	0.0724533067706056	0.0733207358300529	0.0826626749856654	0	0.152138958233952	0.788800223668057	0.0395547903438773	0	0.0357883994278404	0.0551826067197875	0.0614474369605858	0.115306995664896	0.187090471181284	0.0332101857926015
SRR20002397	0.0666264660045724	0	0	0	0	0	0	0.425833544985219	0	0	0.0344227190355983	0	0	0	0.0375291745236772	0	0	0	0.21505670028855	0.141765950374031	0.0888137252193066	0	0	0	0.193412556083948	0.989460515057207	0.0606349632700157	0	0	0.0567986943640961	0.0782026494408063	0	0.0241339361547724	0
SRR20002401	0	0	0.0209711539438057	0.0327098525205757	0.0635208810983258	0.0330074514654329	0	0.276992425868327	0	0	0.0465640500304258	0	0.124092999151396	0	0.0229537358298015	0.0189922763652043	0	0	0.0350326969694576	0.113450901991429	0.0740354662965399	0	0.177704856980891	0	0.239786122164308	0.654381499603142	0.0456670398794365	0.0202599604889411	0	0.0854574711998919	0.208962631805813	0.651599072147571	0.015110226814183	0.0417070260208769
SRR20002402	0	0	0	0	0	0	0	0.450978762248685	0	0	0	0	0	0	0	0	0	0	0	0.0962639662183966	0.077581847380995	0	0	0	0.202142900986	1.05239140935943	0	0	0	0	0	0	0	0
SRR20002403	0	0	0	0	0	0	0	0.378352565791186	0	0	0	0	0	0	0	0	0	0	0	0.119202589606999	0.111470642453336	0	0	0	0.119202589606999	1.13642364614309	0	0	0	0	0	0	0	0
SRR20002406	0.0446404888665383	0.0664732940189302	0.091688060372813	0	0	0	0	0.240123456224729	0	0.0556032461180847	0	0.0473030413375262	0.0581765540766031	0	0	0	0	0	0.0586369806811787	0.0723753159709493	0.0750143398826175	0.0945855975428666	0	0	0.375767642430712	1.00388256104099	0	0	0.0485490375212971	0.0301091761456861	0.0347115781051627	0	0.212439858676492	0.03938314591519
SRR20002410	0	0	0	0	0.0392417282984849	0	0	0.259032497691156	0.0553939120113596	0	0.0999944384027271	0	0	0	0	0	0	0	0.0496536213436727	0.105411585152815	0.833922276479322	0	0	0	0.104171735536262	0.626544015473984	0.034076978756503	0	0	0.0361598469187097	0.0274327055587995	0	0	0
SRR20002412	0.108438227094223	0	0	0	0.0950184164256585	0	0.231172483624794	0.25774620512024	0	0	0.0258652818625291	0	0.0687610395286191	0	0.0264555764559116	0.0441731087796157	0.0193814262752541	0	0.104729388589175	0.0761710441863492	0.263199396541456	0	0.0801210327796254	0.0320437170516709	0.179150521827174	0.587423210493621	0.0322039919085526	0	0.0285157314495092	0.0317207413200626	0.627092400874871	0.277464479352743	0	0.0209140545592898
SRR20002416	0	0	0	0	0	0	0	0.401553232831295	0	0	0	0	0	0	0	0	0	0	0	0.292655335091838	0.0719426742666309	0	0	0	0.184031217603089	1.00400206698577	0	0	0	0	0	0	0	0.117092973525541
SRR20002417	0	0	0	0	0	0	0	0.404948203926356	0	0	0	0	0	0	0	0	0	0	0	0.14873320615584	0	0	0	0	0.176657788291984	1.09715191133954	0	0	0	0	0	0	0	0
SRR20002419	0	0	0	0.043237413647968	0	0	0	0.402247204379219	0	0	0.0618949640143658	0	0.118971152811262	0	0.032991701190532	0.0407192384438049	0.0479538086254009	0	0.043361558792242	0.125550171469016	0.0777598961118028	0	0.0392861514614378	0	0.423039334714687	0.90669486965977	0.0512076080874249	0	0	0.0538360514131536	0.0511375433625375	0	0	0
SRR20002420	0	0	0	0	0	0	0	0.378845333773766	0	0	0	0	0	0	0	0.0668108586127738	0	0	0.048667364681013	0.117731169950274	0.10093548671026	0	0	0	0.232416155438732	1.07979294223556	0	0	0	0	0	0	0.0413597890115209	0
SRR20002421	0	0	0	0	0	0	0	0.272506883274833	0.0569213818922565	0	0	0	0.0881786989321136	0	0	0	0	0	0	0.0874714459743907	0	0	0	0	0.180888886665012	0.663965213038121	0	0	0	0	0.77919140576524	0.0549846051888571	0	0
SRR20002422	0.0290813115440113	0	0	0.0155597478739943	0.0145453683138873	0	0	0.202285745601724	0.0211118073217638	0	0.0207119014740816	0	0.0246109998707434	0.0345464633599457	0.0167740820625897	0.0207644996331343	0.0206239399522268	0.0183673424745921	0.0283979546573576	0.0787643841699557	0.0790604136866982	0	0	0.0289936358533094	0.537025942687456	0.469791020594388	0.0270736142481105	0	0	0.0252383567115308	0.749594427602841	0.087267322933689	0.0163125823936973	0
SRR20002425	0	0	0.104549681910162	0	0.0310978055791124	0	0	0.370483017720735	0	0	0.0305641883308438	0	0.0504872021326036	0	0.0369272572330846	0	0	0	0.142720797820251	0.285754177058466	0.103114259700069	0	0	0	0.16710312571874	0.984018695441296	0.0405998340359096	0.0822063235773841	0	0.0668743722040017	0.0774596323536345	0.0318556973610237	0.0310448560794941	0
SRR20002427	0	0	0.0229562046685603	0	1.19023148022815	0	0.0795698857789098	0.115841486399368	0	0	0.0389032292773956	0	0	0	0.00986212483947262	0.0362561429151785	0	0	0.0237350879352199	0.0425585682466054	0.200536203633291	0	0	0	0.0539680551078289	0.25860064741836	0.0146410858788493	0	0	0.0138795015885613	0.0120002470978941	0.0627609665756914	0	0
SRR20002430	0.0439502379929003	0	0	0	0.0334929953475143	0	0	0.257526256425134	0	0	0.135528657889143	0	0.0835254469487667	0	0	0	0	0.0324307200415799	0.107542330003934	0.106376550079409	0.126610862936026	0	0.194799214650864	0.0954344908529997	0.248081919546802	1.03107704301821	0.0308657023562339	0	0	0.033594836257526	0.103865802831124	0.104468208561628	0.0248593129461943	0
SRR20002433	0	0	0.0275127383794352	0.0435299429452115	0	0	0	0.346918804143027	0	0	0	0	0.119063137242711	0.0346262247433883	0.0290384608229524	0.0452177465879486	0.0357031350965552	0	0	0.135671991413532	0.0937836345836133	0	0	0	0.472478429895081	0.869736262512886	0.0469576744303098	0.19013373184116	0	0.0392743047710477	0.063651344478295	0	0.0256583222006884	0
SRR20002435	0	0.0262987833393141	0.0194870489067526	0	0	0	0	0.0616019554330054	0	0.0194422968213062	0	0.0202327028502106	0.19940833841005	0	0	0.0382819825833358	0	0	0	0.020616551359909	1.28533396471644	0.0258981805926995	0	0	0.0381679584813055	0.151065469077096	0	0	0	0	0.0179514498894418	0	0.086275386886278	0
SRR20002439	0	0	0	0	0	0	0.176216674563366	0.348137355397672	0	0	0	0	0	0	0	0	0	0	0.244058448464158	0.105506249647004	0	0	0	0	0.307816266879409	0.98203679083257	0	0	0	0	0	0	0	0
