feature	Actinomycetaceae	Anoxybacillaceae	Azospirillaceae	Bacillaceae	Bacteroidaceae	Beijerinckiaceae	Bifidobacteriaceae	Burkholderiaceae	Caulobacteraceae	Chitinophagaceae	Dermatophilaceae	Effusibacillaceae	Enterobacteriaceae	Enterococcaceae	Halomonadaceae	Lactobacillaceae	Listeriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Mycobacteriaceae	NICIL.2	Neisseriaceae	Pasteurellaceae	Propionibacteriaceae	Pseudomonadaceae	Rhizobiaceae	Rhodobacteraceae	Rhodocyclaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Thermaceae	Xanthomonadaceae
SRR20002365	0	0	0	0	0	0	0	0.121865566919923	0	0	0	0	0	0	0	0	0	0.00163675479411912	0.0147117334114782	0.018116278681924	0.0114406062901892	0	0.00140327303309485	0	0.176650394417403	0.644238122806641	0.00273983699161133	0	0	0.0029733187526356	0.00306147002975701	0	0.0011626438712229	0
SRR20002368	0	0	0.000186118020650007	0	0	0	0	0.0165420726757527	0	0	0.000298273831139424	0	0	0	0.000284936383405548	0	0	0	0.000389210974779493	0.00229464725785106	0.00079418438778993	0	0	0	0.00868813470337213	0.0829637748857072	0.00025704899268926	0	0	0.000264323964180465	0.887037273922683	0	0	0
SRR20002369	0	0	0	0	0.000992821851403002	0	0.184226717628414	0	0	0	0	0	0.13764799105062	0	0	0.00678428265125385	0	0	0	0	0	0	0	0.645835275473105	0.000526708306143377	0.00130744849445325	0	0	0	0	0.0204647152046238	0.00221403933998322	0	0
SRR20002371	0	0.00917667238421955	0.0120926243567753	0	0	0.0043453401943968	0	0.0419954259576901	0	0.00963407661520869	0	0	0.036735277301315	0	0	0	0	0	0	0.00420240137221269	0.00403087478559177	0.0291595197255575	0	0	0.113693539165237	0.278730703259005	0	0	0	0	0.14937106918239	0.204802744425386	0.102029731275014	0
SRR20002373	0	0.0126991104517342	0.00387689189271694	0	0	0	0	0.149510656873699	0	0.00695703671141882	0.00271687699568352	0.0057603897650054	0	0	0.000921906576063398	0	0	0	0.00129738508220842	0.0222661806814782	0.00812620962079724	0.0113834093448358	0	0	0.0352766635529425	0.644968282750578	0.00228034507390516	0	0.00290614258414687	0.00246655799158684	0.000903590551373397	0	0.085682363499826	0
SRR20002375	0	0.00552869055324982	0.00313749381258805	0	0	0	0	0.12672581197883	0	0.00410463389559456	0.00121844419906332	0.00351064234855119	0.00121082892281918	0	0.00119559837033088	0	0	0	0.00410463389559456	0.0155123177093249	0.0224346038152534	0.00812549975250352	0	0	0.0524464074934318	0.686037391006359	0.00254350226554468	0	0.00221604538704642	0.00195712599474546	0.0019799718234779	0.00133267334272551	0.0546776834329665	0
SRR20002377	0	0	0	0	0	0	0	0.0300689789177111	0	0	0	0	0	0	0	0	0	0	0.00563489750315749	0.00301175556203245	0	0	0	0	0.0505197707179637	0.232342368600019	0	0	0	0	0.678422228699116	0	0	0
SRR20002378	0	0	0.00690745185271908	0	0	0	0	0.128353723975102	0	0	0	0	0	0	0	0	0	0	0	0.00973677535171418	0	0	0	0	0.0276493199867314	0.82202579562528	0.00249760970945775	0	0	0.0028293234989951	0	0	0	0
SRR20002379	0	0	0.0016541880420884	0	0	0	0	0.164548381630232	0	0	0	0	0	0	0.00135570242331808	0	0	0	0.00193149081049437	0.0237767866771425	0.00651276363020135	0	0	0	0.014489069649212	0.775332763322087	0.00297330190568625	0	0	0.00334689035756651	0	0	0	0.00407866155197116
SRR20002380	0	0	0.000223396674494385	0.000777723337985537	0	0	0.000811800796806715	0.00301623374410555	0	0	0	0	0	0	0	0	0	0	0	0.00036122106350448	0	0	0	0	0.000605064213291572	0.0189076887077146	0	0	0.000209765690965914	0	0.974716797385275	0	0	0.000370308385856794
SRR20002382	0.00212759964320924	0.0209980752077367	0.00183089995774846	0	0	0	0	0.127440026289846	0.000891976902492841	0.0133984319984977	0	0.00688793953335524	0	0	0.000925778132482043	0	0	0	0.00724097460213136	0.0219276090324398	0.00770855828364865	0.0306708605229801	0.00153983381061922	0.00076991690530961	0.0560799962443078	0.55067086052298	0.00111356274353317	0	0.00431529036195484	0.00376508145157504	0.00266841932303648	0.00146096427397775	0.135567344256138	0
SRR20002384	0	0.00272249194767011	0.00131865774522144	0.000886466091883315	0	0	0	0.0305657294101688	0	0.00242595168917533	0	0.00130603901081741	0.00037540734851998	0	0	0	0	0	0.000602544567792573	0.00361842209035645	0.72865935411008	0.00905394193489364	0	0	0.0147355271003095	0.171794604860106	0.000605699251393582	0	0	0.000719267861029878	0.00093063166229743	0	0.0290641000160889	0.000615163302196606
SRR20002386	0	0	0	0	0	0	0	0.131065182829889	0	0	0	0	0	0	0	0	0	0	0	0.0139904610492846	0	0	0	0	0.0726232114467409	0.782321144674086	0	0	0	0	0	0	0	0
SRR20002388	0	0.0042389010000346	0.0210157214205797	0	0.0122437915960183	0	0	0.13112333760107	0	0.00202429149797571	0	0.00376022238370416	0.000980426081640657	0	0.00120534735919351	0	0	0	0.00834515611843547	0.0193662987185254	0.00280286515104329	0.00123995063266318	0	0	0.0328154376737373	0.684498886928037	0.00164942270205428	0	0	0.0064535105020935	0	0.016788354845035	0.0494480777881588	0
SRR20002391	0	0	0.0101301351974437	0	0.000710971532119469	0	0	0.13199565356179	0	0	0	0	0.0011083739871477	0	0.00102454060921071	0	0	0	0.00324773730488587	0.0204110092571395	0.0090475560958151	0	0	0	0.190816859537175	0.623675190801544	0.00147353283527709	0.00211195625187416	0	0.00335252902730711	0.000607791990043174	0	0.000286162011227224	0
SRR20002394	0	0	0	0	0	0	0	0.00362001413482802	0	0	0	0	0	0	0	0.00211208202108499	0	0	0	0	0.958766361714809	0	0	0	0	0.0195966037330276	0	0	0	0	0.0144035200281394	0.00103080024621958	0.000470618121891722	0
SRR20002396	0.000920259202592026	0.00377553775537755	0.00132076320763208	0	0	0.000888758887588876	0	0.0936481864818648	0	0.0025020250202502	0	0.00216452164521645	0.266677166771668	0	0.000618756187561876	0.000627756277562776	0	0.00182026820268203	0.0050670506705067	0.0175816758167582	0.00524030240302403	0.00536630366303663	0.00681756817568176	0	0.0229682296822968	0.50340203402034	0.00156376563765638	0	0.00128026280262803	0.0030420304203042	0.0037710377103771	0.0132368823688237	0.0345963459634596	0.00110251102511025
SRR20002397	0.00443252136401799	0	0	0	0	0	0	0.170635111336004	0	0	0.0011844556451043	0	0	0	0.00140777783117408	0	0	0	0.0455407647795471	0.0199633073167698	0.00786716004850897	0	0	0	0.0369442740474178	0.698444377227922	0.0036720951861348	0	0	0.00322262395088043	0.00610319746486916	0	0.000582333801650323	0
SRR20002401	0	0	0.000439724829973066	0.00106955291977287	0.004029478441935	0.00108909624554945	0	0.074782536084086	0	0	0.00216664416223092	0	0.0153201907428596	0	0.000526781462977834	0.000360663193876898	0	0	0.00122678785897536	0.0128159800444877	0.00547124288445275	0	0.0312480012507729	0	0.0564038148571916	0.370477496748701	0.00208402919417538	0.000410409841308195	0	0.00728521884971538	0.0430335150270409	0.367792066120401	0.000228301578390056	0.00173846766112584
SRR20002402	0	0	0	0	0	0	0	0.189962301669497	0	0	0	0	0	0	0	0	0	0	0	0.00923816230995484	0.00600687683831145	0	0	0	0.0403082149219106	0.754484444260326	0	0	0	0	0	0	0	0
SRR20002403	0	0	0	0	0	0	0	0.136449011158988	0	0	0	0	0	0	0	0	0	0	0	0.0141420837476522	0.0123743232791957	0	0	0	0.0141420837476522	0.822892498066512	0	0	0	0	0	0	0	0
SRR20002406	0.00199144988283835	0.00441219435119875	0.00838316926727762	0	0	0	0	0.0565595616425288	0	0.00308853604583912	0	0.00223590929959396	0.00338069486098607	0	0	0	0	0	0.00343435668417632	0.0052290465486504	0.00561660416058002	0.00891978749918017	0	0	0.134679251357942	0.711597512476374	0	0	0.0023551577955723	0.000906288569435418	0.00120440980938128	0	0.0444558393007268	0.00155023044771848
SRR20002410	0	0	0	0	0.00153912295786758	0	0	0.0656104901117799	0.00306534823731728	0	0.00996560619088564	0	0	0	0	0	0	0	0.00246345657781599	0.0110705073086844	0.548447979363714	0	0	0	0.0108125537403267	0.343804815133276	0.00116079105760963	0	0	0.00130696474634566	0.000752364574376612	0	0	0
SRR20002412	0.011712831119652	0	0	0	0.00900136088022453	0	0.0524955044646647	0.0649749562022952	0	0	0.000668863626424229	0	0.00472063367110946	0	0.000699734255336117	0.00194999472626756	0.000375592651761298	0	0.0109282026348082	0.00579081547338823	0.067688998994132	0	0.00640565549921666	0.00102644841132026	0.0317530143882856	0.307157612568462	0.00103673862095756	0	0.000812926561346371	0.00100586799204567	0.344325849778375	0.0750310635703426	0	0.000437333909585073
SRR20002416	0	0	0	0	0	0	0	0.152762545392508	0	0	0	0	0	0	0	0	0	0	0	0.0832297531134995	0.00516682508347347	0	0	0	0.0334868757768517	0.711705783432039	0	0	0	0	0	0	0	0.013648217201628
SRR20002417	0	0	0	0	0	0	0	0.15521327014218	0	0	0	0	0	0	0	0	0	0	0	0.0219589257503949	0	0	0	0	0.0308846761453397	0.791943127962085	0	0	0	0	0	0	0	0
SRR20002419	0	0	0	0.00186830925170993	0	0	0	0.153262203960672	0	0	0.00382609691585808	0	0.0140874812542726	0	0.0010880574952487	0.00165714019835574	0.00229780563141337	0	0.00187904666120252	0.0156801969956728	0.00603442413483323	0	0.00154260783043483	0	0.168537958532125	0.620110452152314	0.00261992791619094	0	0	0.00289552142650064	0.00261276964319588	0	0	0
SRR20002420	0	0	0	0	0	0	0	0.136787487401545	0	0	0	0	0	0	0	0.00445705326813244	0	0	0.00236664302512225	0.0137967076038673	0.0101534211803352	0	0	0	0.0530516256672515	0.777677404904998	0	0	0	0	0	0	0.00170965694874762	0
SRR20002421	0	0	0	0	0	0	0	0.0724399230644451	0.00323654593346156	0	0	0	0.00775535111502483	0	0	0	0	0	0	0.00763175986219575	0	0	0	0	0.0323654593346156	0.379757297677257	0	0	0	0	0.49379340177199	0.00302026124101067	0	0
SRR20002422	0.000845484292384898	0	0	0.000242086216134283	0.000211552819504734	0	0	0.04036442335863	0.000445642193664611	0	0.000428921524081763	0	0.000605579033152726	0.00119298342545453	0.000281343440372275	0.000431102480983873	0.000425286595911578	0.000337321334193115	0.000806227068146906	0.00619100965945812	0.00623753674003648	0	0	0.00084039539294664	0.261717009210181	0.204937250234998	0.000732801519109181	0	0	0.000636839415416312	0.46422685441313	0.00759627289005142	0.0002660767420575	0
SRR20002425	0	0	0.0108908677180475	0	0.000966761808304944	0	0	0.131091585883962	0	0	0.000933878753600695	0	0.00254679258684415	0	0.00136300261749115	0	0	0	0.0202312994067897	0.079456969234614	0.0105949202257093	0	0	0	0.0276645139226854	0.69343785760322	0.00164744104068292	0.00674267036710642	0	0.00446551882883712	0.00598800426164389	0.00101444223762611	0.000963473502834519	0
SRR20002427	0	0	0.000526894767406176	0	0.862028639280099	0	0.00631801592959628	0.0133593318445566	0	0	0.00151269788061773	0	0	0	9.72583531233623e-05	0.00131393202302096	0	0	0.000563248617845491	0.00181013847512122	0.0396785753067651	0	0	0	0.00290972441892855	0.0653967999169055	0.000214346079213624	0	0	0.000192628194535591	0.00014399901797391	0.00393376989429056	0	0
SRR20002430	0.00193038001689723	0	0	0	0.00112136133607558	0	0	0.0648665716553307	0	0	0.018255830822929	0	0.00696029151981157	0	0	0	0	0.00105138292697497	0.0115208356446121	0.0112733510270612	0.0159448365321431	0	0.0374691710972102	0.0090801252784202	0.0602923732068033	0.735911724797105	0.000952389079954599	0	0	0.00112818849793905	0.0107493663540395	0.0108739620580479	0.000617858148644382	0
SRR20002433	0	0	0.000756759800919375	0.0018936594088122	0	0	0	0.115601219263233	0	0	0	0	0.0141091705208619	0.00119849633587464	0.000842995220093909	0.00204325146248231	0.00127417231596658	0	0	0.0182942282105975	0.00876961415809592	0	0	0	0.207111078259523	0.583938741174069	0.00220340295523502	0.0357173026968807	0	0.00154167810605901	0.00404602507514801	0	0.00065820503614848	0
SRR20002435	0	0.000691466570987665	0.000379697008753932	0	0	0	0	0.0037900031699475	0	0.000377955279355978	0	0.000409306408519147	0.0392394216065015	0	0	0.00146479442367916	0	0	0	0.000424981973100731	0.920700802240561	0.000670565818212219	0	0	0.00145608577668939	0.0226477073615935	0	0	0	0	0.000322219938621456	0	0.00742499242347712	0
SRR20002439	0	0	0	0	0	0	0.0307322287546766	0.116381614110102	0	0	0	0	0	0	0	0	0	0	0.0583912346338856	0.0110903260288616	0	0	0	0	0.0917958311063602	0.691608765366114	0	0	0	0	0	0	0	0
SRR20002441	0	0	0	0	0.000182137065844362	0	4.62138823784201e-05	0.00154363428689488	0	0	0	0	0.990810233565868	0	0	0.000237865571065398	0	0	0	5.30100415517172e-05	7.15862099587292e-05	0.000121877787841128	0	0	0.00013864164713526	0.00359969897545635	0	0	0	0	0.00253451429436159	0	0.000660586671644476	0
SRR20002442	0	0	0.00140095612155836	0	0	0	0	0.15771790446719	0	0	0	0	0	0	0.00102406173133381	0	0	0	0	0.0223061969372372	0.00277463699119257	0	0.00204564389431088	0	0.0173941720225343	0.790707073712608	0.00239526303261128	0	0	0.00223409108942315	0	0	0	0
SRR20002443	0	0	0	0.00100675792756888	0.00188009010570092	0	0.000424536475480853	0.0865534569398718	0	0	0.000485184543406689	0	0.00639057355744238	0.000396811644429042	0.000570091838502859	0.00125974701091665	0.000568359036562121	0	0.00127360942644256	0.00917518627620863	0.315186276208629	0	0	0	0.105335297175533	0.356168774909028	0.0010396811644429	0	0.00200138624155259	0.00165136024952348	0.106109859643043	0.00206896551724138	0	0.000453994108473401
SRR20002446	0.000710801301142818	0	0	0	0	0	0	0.116637843415566	0.00148138962761541	0	0.000750659318029331	0	0	0.00481617704045367	0	0.00141053093092827	0	0	0.00798931805147441	0.00775459861869828	0.0420856371636149	0	0.000863590365874452	0	0.0878824985662186	0.258833532992473	0.00106952345312144	0.00105845178176407	0	0.000708586966871345	0.118686102616679	0.347260757789474	0	0
SRR20002448	0	0	0	0.00121460217320663	0	0	0	0.128109817472835	0	0	0	0	0.00526657842803135	0	0.000820302283372829	0	0	0	0.0120806353181743	0.0136221695608411	0.0099169394402923	0	0.000788599779667599	0.0765892861388728	0.0713880941247335	0.578267537428768	0.00183478240194019	0	0	0.00155342268155628	0.0164872833332012	0.0820599494345066	0	0
SRR20002450	0	0	0	0	0	0	0	0.00417605293857356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00774618850315781	0.0139763264813548	0	0	0	0	0.974101432076914	0	0	0
SRR20002455	0	0	0	0.0026109475159308	0	0	0	0.164383172526109	0	0	0.00301336009771524	0	0.00530001041538447	0.00095632166494655	0.00105574124397565	0.00116462935434085	0	0	0.00105100697830759	0.0241045136488879	0.0041969265147283	0	0	0	0.0744936702868018	0.708317157925634	0.00232452444301364	0	0	0.00316248946625889	0.00275060835313834	0.0011149195648263	0	0
SRR20002456	0	0	0	0	0	0	0	0.148483420828286	0	0	0	0	0	0	0	0.0149975321936555	0	0	0.00274263023287118	0.01993875353345	0.00305671467671737	0	0	0	0.0221653878942881	0.785800017947683	0	0	0	0.00281554269304976	0	0	0	0
SRR20002459	0.00119399503371731	0	0	0	0	0	0	0.106210308873317	0.001295285100845	0	0	0	0.00152242040288892	0.007007431007652	0.00115716228203452	0	0	0	0.00356970751725768	0.0423239010795066	0.00795587436348401	0	0	0	0.0197853264456088	0.542644652958744	0.0029742446983858	0.00303256322188357	0	0.00218847932915282	0.257138647685522	0	0	0
SRR20002464	0	0.00899035356590022	0.060144132692288	0	0.020758798142472	0.00515638294600662	0.00412100585346851	0.106910373248316	0	0.00548442321294939	0	0.00502311658756112	0.0030856287609304	0	0	0	0	0	0.00145567868455853	0.0113686455012353	0.00648904653046161	0.0169555812976043	0	0	0.0299439256168695	0.615434294559657	0.00146592994290049	0	0.00364944796973829	0.00220402054352172	0	0	0.0913592143435607	0
SRR20002465	0	0	0	0.000213623592992251	0.0199318641398686	0	0.00760880263416904	0.0179779352552746	0	0	0.000960746944399707	0	0.00086679730140835	0	0	0.000174477908412519	0	0	0	0.00119450260374725	0.85252478481058	0	0	0	0.00511578175050554	0.0887443853903831	0.000170004115889122	0.001084894686924	0	0.000385864605143072	0	0.00304553426030314	0	0
SRR20002466	0	0	0.00325873968508049	0	0	0	0	0.114924178574689	0	0	0	0	0	0	0	0	0	0	0.00314409998280404	0.0133576482726557	0.0021017278750682	0	0.00096806859700111	0	0.0370668370693846	0.584297332928556	0.00183423523642316	0	0	0.00176205468313799	0.236673665349725	0	0.000611411745474385	0
SRR20002468	0	0	0	0	0.00246831152289582	0	0	0.00100971711485917	0	0	0	0	0.587805329005485	0	0	0	0	0	0	0	0.403698872157282	0	0	0	0	0.00118331039299875	0	0	0	0	0.00349446350432442	0.000339996302155022	0	0
SRR20002473	0.00026017156018763	0	0	0.000151129068050167	0	0	0	0.0192412172968175	0	0	0	0	0.000139650910983066	0.000116694596848863	0.000163244900509885	0	0	0	0.000192577968570255	0.00162097084803175	0.000908049759086237	0	0	0	0.00410854255462965	0.0945934054161597	0.000198317047103806	0	0	0.00034817076436874	0.870860530188828	0.00709732711982431	0	0
SRR20002474	0	0	0.00333202665621325	0.0011815305790052	0.00514573130669552	0	0	0.176219212570602	0.00179990172315745	0	0.00121189701911981	0	0.00165911186444421	0	0.0011649670662154	0	0.00139133507434257	0.000880626763323966	0.0470735033485902	0.0181839764577272	0.00806643072862893	0	0	0	0.0336874244289729	0.680119919832598	0	0	0	0.00442245791487459	0.0109816089796324	0.00347833768585642	0	0
SRR20002475	0.00105815550940324	0	0.00139891745310936	0	0	0.000912883312349572	0	0.147135626840563	0	0	0.0138582502053539	0	0.0209174028918135	0	0.000986416152833525	0	0	0.00133435203219662	0.00321930362606578	0.0185410367054418	0.0149146122308429	0	0.000884187569721687	0	0.0750573018110601	0.628212578061387	0.00257364941693838	0	0.000600817111271329	0.00258261683650959	0.00453213385129149	0.055472457467529	0.000313859684992485	0.00549344122932561
SRR20002477	0.00376264433268495	0.00588585077755717	0.00306722703191193	0	0	0	0	0.130409221166218	0	0.00272455763732812	0.00850962329883123	0.00299667745067408	0	0	0.00118590486556945	0.000702136308509959	0	0.00234157419632269	0.00915128853770875	0.0205232091324753	0.0176709903481454	0.0012027023849118	0.02887157624562	0.00115230982688477	0.0403745174912569	0.653850159408459	0.0028656567998038	0	0.00227102461508484	0.00408851620792641	0.00357115261218223	0.00905722242939163	0.0429176619196877	0.000846594974854114
SRR20002478	0	0.00328954729563408	0.00299863494976168	0	0	0	0	0.061024459014926	0	0.00261821111285161	0	0.00222659833956184	0	0	0	0	0	0.00926443932239801	0.00371472687806297	0.00769798822923893	0	0.00214827578490389	0	0	0.0203414863383087	0.841945084700248	0.00128672768366639	0	0	0	0	0	0.0414438203504375	0
SRR20002479	0	0	0	0	0	0	0	0.0541027953110911	0	0	0	0	0	0	0	0	0	0	0	0.00471665395019768	0	0	0	0	0.0192365494439435	0.291900765300224	0	0	0	0	0.630043235994543	0	0	0
SRR20002481	0	0	0	0	0.0530790441176471	0	0	0.0250459558823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0537683823529412	0	0	0.0517003676470588	0.491727941176471	0	0	0	0	0	0	0.324678308823529	0
SRR20002482	0	0.0121745052967004	0.00148380584035709	0	0	0	0	0.133116843628757	0	0.00777173714744408	0	0.00530278152783352	0	0	0	0	0	0	0.00364870288612398	0.00940149110324613	0.00446357986402501	0.0315612799649725	0	0	0.0355018790819864	0.616071319979081	0.00181218910010824	0.00188516315783072	0.00502304763989735	0.0021648970457669	0.00145948115444959	0	0.127157295581421	0
SRR20002486	0	0	0.0135727343300028	0	0	0	0	0.141587158490472	0	0	0	0	0	0	0.00112688753662384	0	0	0	0.00248749989565856	0.0133223148774197	0.0026127096219501	0	0	0	0.0554178248566349	0.76121670464695	0.00199500830557851	0.00220369118273107	0	0.00248749989565856	0.0019699663603202	0	0	0
SRR20002487	0	0.00545645445698858	0.00388335662493689	0	0	0.000473758533141147	0	0.0529823008202059	0.00055058424121809	0.00329618871320597	0	0.00181455005743636	0.0013224996890388	0	0.000481075267243713	0	0	0	0.000899958294615615	0.00905628763545104	0.00179077067160302	0.00955748392147681	0	0	0.0327368975584058	0.828016506552135	0.000843253605320729	0	0.00181272087391072	0.00124018643038493	0.00147798028871833	0	0.0409755401578951	0.00133164560666701
