name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas_E paracarnis	138477	S	19	2556	2575	0.04607
Pseudomonas_E lurida	138430	S	5	203	208	0.00372
Pseudomonas_E japonica_A	138398	S	1	6	7	0.00013
Pseudomonas_E lundensis	138428	S	1	42	43	0.00077
Pseudomonas_E paralactis	138483	S	1	34	35	0.00063
Pseudomonas_E sichuanensis	138561	S	1	75	76	0.00136
Pseudomonas_E indoloxydans	138391	S	1	512	513	0.00918
Pseudomonas_E sp001952855	138617	S	1	39	40	0.00072
Stutzerimonas stutzeri_AO	139038	S	64	5942	6006	0.10745
Stutzerimonas stutzeri	139027	S	12	1468	1480	0.02648
Stutzerimonas stutzeri_G	139046	S	3	175	178	0.00318
Stutzerimonas stutzeri_B	139042	S	1	127	128	0.00229
Stutzerimonas stutzeri_AC	139030	S	1	61	62	0.00111
Stutzerimonas stutzeri_AE	139032	S	1	54	55	0.00098
Stutzerimonas stutzeri_AN	139037	S	1	14	15	0.00027
Pseudomonas aeruginosa	138123	S	54	5875	5929	0.10607
Pseudomonas paraeruginosa	138137	S	2	133	135	0.00242
Pseudomonas_F otitidis	138963	S	1	36	37	0.00066
Pseudomonas_F solani	138968	S	1	19	20	0.00036
Pseudomonas_B luteola	138153	S	1	6	7	0.00013
Acinetobacter junii	137104	S	3	1301	1304	0.02333
Acinetobacter sichuanensis	137160	S	1	46	47	0.00084
Acinetobacter indicus	137102	S	1	68	69	0.00123
Neptuniibacter sp946221045	137589	S	4	49	53	0.00095
Aquabacterium parvum	126468	S	68	4941	5009	0.08961
Paraburkholderia phytofirmans	128028	S	8	82	90	0.00161
Paraburkholderia phenoliruptrix	128024	S	3	95	98	0.00175
Paraburkholderia agricolaris	127963	S	1	9	10	0.00018
Cupriavidus basilensis	126906	S	2	152	154	0.00276
Giesbergeria sp003096555	127082	S	2	54	56	0.00100
Diaphorobacter nitroreducens	126983	S	1	50	51	0.00091
Caballeronia udeis	126787	S	1	1	2	0.00004
Tepidimonas sp020723845	129261	S	1	8	9	0.00016
Duganella sacchari	127009	S	1	1	2	0.00004
Hydrogenophilus thermoluteolus	130841	S	5	125	130	0.00233
Hydrogenophilus thiooxidans	130842	S	4	12	16	0.00029
Pantoea ananatis	133244	S	1	6	7	0.00013
Mixta calida	133221	S	1	18	19	0.00034
Providencia_C stuartii	133388	S	3	40	43	0.00077
Klebsiella oxytoca	133142	S	1	11	12	0.00021
Tatumella sp018257575	133527	S	1	4	5	0.00009
Azospirillum brasilense	114111	S	6	98	104	0.00186
Sphingobium cloacae	124819	S	1	76	77	0.00138
Novosphingobium silvae	124454	S	1	36	37	0.00066
Sphingopyxis macrogoltabida	125379	S	1	51	52	0.00093
Bradyrhizobium japonicum_C	120464	S	1	34	35	0.00063
Methylobacterium sp009806555	118310	S	1	13	14	0.00025
Brevundimonas albigilva	114342	S	4	56	60	0.00107
Brevundimonas sp023456105	114452	S	1	20	21	0.00038
Amaricoccus sp946221765	120979	S	1	8	9	0.00016
Cutibacterium acnes	48418	S	285	24334	24619	0.44044
Cutibacterium granulosum	48420	S	3	11	14	0.00025
Cutibacterium modestum	48421	S	3	36	39	0.00070
Cutibacterium namnetense	48422	S	3	10	13	0.00023
Arachnia sp027492545	48378	S	1	5	6	0.00011
Arachnia sp936941515	48389	S	1	29	30	0.00054
Kocuria rhizophila	45134	S	9	150	159	0.00284
Kocuria palustris	45131	S	1	59	60	0.00107
Nesterenkonia salmonea	45184	S	1	2	3	0.00005
Citricoccus terreus	45087	S	1	12	13	0.00023
UBA3913 sp002391425	44759	S	1	3	4	0.00007
JAKVJE01 sp022487185	43981	S	1	8	9	0.00016
Microbacterium sp003524435	44300	S	1	1	2	0.00004
Bifidobacterium pseudocatenulatum	42814	S	1	127	128	0.00229
Brevibacterium casei	42941	S	1	2	3	0.00005
Dermacoccus nishinomiyaensis	43368	S	1	46	47	0.00084
Corynebacterium lipophiloflavum	46084	S	2	31	33	0.00059
Corynebacterium accolens	45989	S	1	9	10	0.00018
Corynebacterium sp027886475	46180	S	1	9	10	0.00018
Corynebacterium genitalium	46050	S	1	5	6	0.00011
Corynebacterium singulare	46140	S	1	16	17	0.00030
Lawsonella clevelandensis_A	46365	S	11	65	76	0.00136
Lawsonella sp018376445	46367	S	1	9	10	0.00018
Gordonia sputi	46350	S	3	4	7	0.00013
Allomeiothermus sp003226535	98865	S	81	161	242	0.00433
Allomeiothermus silvanus	98864	S	77	238	315	0.00564
Meiothermus luteus	98873	S	2	5	7	0.00013
Meiothermus granaticius	98871	S	1	1	2	0.00004
Calidithermus chliarophilus	98866	S	1	5	6	0.00011
Bacteroides caccae	76927	S	1	260	261	0.00467
Prevotella rara	77406	S	1	38	39	0.00070
Prevotella sp003447235	77500	S	1	4	5	0.00009
Phocaeicola coprophilus	77224	S	1	50	51	0.00091
Phocaeicola massiliensis	77236	S	1	139	140	0.00250
Alistipes onderdonkii	80996	S	3	218	221	0.00395
Alistipes putredinis	80998	S	1	95	96	0.00172
Barnesiella intestinihominis	78508	S	1	51	52	0.00093
BPGX01 sp026414605	76618	S	21	19	40	0.00072
BPGX01 sp026003255	76617	S	1	14	15	0.00027
Thermoflavifilum sp014961315	83931	S	12	12	24	0.00043
NICIL-2 sp002898675	90773	S	3	23	26	0.00047
NICIL-2 sp026003495	90777	S	1	20	21	0.00038
Streptococcus sp000187445	56205	S	16	1291	1307	0.02338
Limosilactobacillus fermentum	55598	S	4	110	114	0.00204
Latilactobacillus curvatus	55467	S	2	79	81	0.00145
Lactobacillus crispatus	55376	S	1	54	55	0.00098
Lacticaseibacillus paracasei	55325	S	1	48	49	0.00088
Brochothrix thermosphacta	55757	S	1	1	2	0.00004
Staphylococcus epidermidis	57090	S	4	702	706	0.01263
Staphylococcus capitis	57076	S	3	93	96	0.00172
Staphylococcus hominis	57097	S	2	79	81	0.00145
Staphylococcus saprophyticus	57119	S	1	65	66	0.00118
Anoxybacillus_A sp026847645	53445	S	1	19	20	0.00036
Anoxybacillus_A tepidamans	53446	S	1	10	11	0.00020
Saccharococcus sp000632515	53473	S	1	11	12	0.00021
Effusibacillus pohliae	57200	S	2	0	2	0.00004
Brevibacillus agri	54809	S	1	22	23	0.00041
Dorea_A longicatena	61531	S	2	352	354	0.00633
Agathobacter faecis	60474	S	1	140	141	0.00252
Sellimonas intestinalis	63268	S	1	17	18	0.00032
Flavonifractor plautii	67235	S	1	38	39	0.00070
Lawsonibacter asaccharolyticus	67383	S	1	32	33	0.00059
Clostridium_A leptum	64444	S	1	100	101	0.00181
Acutalibacter timonensis	64213	S	1	18	19	0.00034
UMGS902 sp958352145	66373	S	1	0	1	0.00002
Hominilimicola fabiformis	71733	S	1	46	47	0.00084
Pyrinomonas sp937135995	39495	S	13	41	54	0.00097
JANWVO01 sp025056865	39977	S	1	3	4	0.00007
Akkermansia sp004167605	145653	S	1	4	5	0.00009
CAAGGB01 sp945827525	144095	S	1	2	3	0.00005
UBA11096 sp030549905	52881	S	2	3	5	0.00009
UBA11096 sp003534055	52873	S	1	307	308	0.00551
JANWZD01 sp023512725	95474	S	2	8	10	0.00018
J137 sp003694175	107151	S	1	0	1	0.00002
JAEXNA01 sp023447635	102279	S	1	2	3	0.00005
Phascolarctobacterium faecium	72533	S	1	42	43	0.00077
