#Classification	SRR20002355_bracken_P.kreport
k__Bacteria	644544
k__Bacteria|p__Proteobacteria	547000
k__Bacteria|p__Actinobacteria	64429
k__Bacteria|p__Firmicutes	32720
k__Bacteria|p__Deinococcus-Thermus	20
k__Bacteria|p__Cyanobacteria	7
k__Bacteria|p__Bacteroidetes	343
k__Bacteria|p__Chlamydiae	16
k__Bacteria|p__Fusobacteria	3
k__Bacteria|p__Candidatus_Saccharibacteria	2
k__Bacteria|p__Spirochaetes	2
k__Eukaryota	7423
k__Eukaryota|k__Metazoa	3792
k__Eukaryota|k__Metazoa|p__Chordata	3792
k__Eukaryota|k__Fungi	2327
k__Eukaryota|k__Fungi|p__Basidiomycota	1574
k__Eukaryota|k__Fungi|p__Ascomycota	752
k__Eukaryota|k__Viridiplantae	1301
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1301
k__Eukaryota|p__Euglenozoa	2
k__Archaea	2
k__Archaea|p__Euryarchaeota	2
k__Viruses	13
k__Viruses|k__Heunggongvirae	10
k__Viruses|k__Heunggongvirae|p__Uroviricota	10
k__Viruses|k__Shotokuvirae	3
k__Viruses|k__Shotokuvirae|p__Cossaviricota	3
