name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nostoc sp002245985	96858	S	11	974	985	0.13057
Nostoc sp028623165	96889	S	8	398	406	0.05382
Nostoc muscorum	96852	S	2	192	194	0.02572
Nostoc sp020829445	96881	S	2	340	342	0.04533
Nostoc sp020829625	96884	S	1	119	120	0.01591
NSF051 sp029379265	96828	S	2	18	20	0.00265
NSF051 sp937873135	96830	S	2	25	27	0.00358
NSF051 sp029379215	96827	S	1	4	5	0.00066
Trichormus sp019976755	96955	S	1	53	54	0.00716
Methylobacterium sp022829385	118327	S	36	470	506	0.06707
Methylobacterium sp022829365	118326	S	26	401	427	0.05660
Methylobacterium sp022829585	118333	S	8	111	119	0.01577
Methylobacterium sp008039875	118308	S	2	36	38	0.00504
Methylobacterium sp017833295	118314	S	2	64	66	0.00875
Methylobacterium sp022829515	118331	S	1	16	17	0.00225
Methylobacterium sp022829635	118335	S	1	18	19	0.00252
Lichenihabitans flavocetrariae	118233	S	10	21	31	0.00411
Roseiarcus sp030153205	118539	S	1	1	2	0.00027
Lichenicoccus roseus	113922	S	206	1230	1436	0.19035
Acidisoma sp009765865	113615	S	4	14	18	0.00239
Sphingomonas_N sp937859915	125357	S	2	18	20	0.00265
Polymorphobacter_B sp903642255	124676	S	2	13	15	0.00199
Novosphingobium sp030776465	124557	S	1	8	9	0.00119
Caballeronia sp001557535	126764	S	17	459	476	0.06310
Caballeronia sp018449635	126769	S	11	146	157	0.02081
Caballeronia sp022878925	126770	S	2	86	88	0.01166
Paraburkholderia sp900996225	128088	S	1	19	20	0.00265
Scleromatobacter humisilvae	129084	S	1	77	78	0.01034
Silvimonas sp030035605	129774	S	2	14	16	0.00212
Bog-1198 sp030776345	139669	S	3	196	199	0.02638
Acidisarcina polymorpha	40108	S	615	719	1334	0.17683
Granulicella_B arctica	40194	S	5	12	17	0.00225
Granulicella_B arctica_A	40195	S	1	80	81	0.01074
Granulicella_D aggregans_A	40206	S	3	7	10	0.00133
Granulicella_D sp903642265	40207	S	1	0	1	0.00013
Granulicella_C sp937873145	40203	S	2	4	6	0.00080
Granulicella_C sibirica	40198	S	1	4	5	0.00066
CAHJWL01 sp903642235	40114	S	1	0	1	0.00013
CAHJWL01 sp937873265	40115	S	1	1	2	0.00027
Terriglobus roseus_B	40382	S	1	1	2	0.00027
EB88 sp003858395	40122	S	1	2	3	0.00040
Mycobacterium hodleri	46478	S	1	15	16	0.00212
Mycobacterium sp025965855	46775	S	1	38	39	0.00517
Mycobacterium sp016462545	46709	S	1	4	5	0.00066
Amnibacterium sp022701925	43684	S	1	29	30	0.00398
Mucilaginibacter sp014200495	89913	S	7	20	27	0.00358
Mucilaginibacter corticis	89846	S	1	3	4	0.00053
JABDGH01 sp026225555	144936	S	4	6	10	0.00133
JACDAE01 sp013695595	95986	S	2	2	4	0.00053
Elarobacter sp028287565	102165	S	1	13	14	0.00186
