feature	Absiella	Actinobacteria.gen...Trueperella.Streptomyces.	Actinobacteria.gen...Xylanimonas.Schaalia.Sanguibacter.	Actinomyces	Adlercreutzia	Akkermansia	Alistipes	Anaerococcus	Anaeromassilibacillus	Anaerostipes	Anaerotignum	Anaerotruncus	Atopobiaceae.gen..incertae.sedis	Bacteria.gen..incertae.sedis	Bacteroidales.gen..incertae.sedis	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Bittarella	Blautia	Butyricicoccus	Campylobacter	Christensenella	Clostridia.gen..incertae.sedis	Clostridiaceae.gen..incertae.sedis	Clostridiales.Family.XIII..Incertae.Sedis.gen..incertae.sedis	Clostridiales.gen...Clostridium.Eubacterium.	Clostridiales.gen...Clostridium.Flavonifractor.	Clostridiales.gen...Ruminococcus.Blautia.	Clostridiales.gen...Ruminococcus.Clostridium.Blautia.	Clostridiales.gen...Ruminococcus.Clostridium.	Clostridiales.gen...Ruminococcus.Eubacterium.	Clostridiales.gen...Sellimonas.Drancourtella.	Clostridiales.gen..incertae.sedis	Clostridium	Collinsella	Coprobacillus	Coprococcus	Coriobacteriia.gen..incertae.sedis	Desulfovibrio	Dialister	Dielma	Dorea	Eggerthella	Eggerthellaceae.gen..incertae.sedis	Eisenbergiella	Erysipelatoclostridium	Erysipelotrichaceae.gen..incertae.sedis	Escherichia	Eubacterium	Faecalibacterium	Faecalicatena	Faecalitalea	Fenollaria	Finegoldia	Firmicutes.gen...Carnobacterium.Phascolarctobacterium.	Firmicutes.gen...Catenibacterium.Roseburia.	Firmicutes.gen...Clostridium.Eubacterium.	Firmicutes.gen...Coprobacillus.Clostridium.	Firmicutes.gen...Erysipelatoclostridium.Clostridioides.	Firmicutes.gen...Lactobacillus.Lachnospira.	Firmicutes.gen..incertae.sedis	Flavonifractor	Fusicatenibacter	Gemella	Gemmiger	Haemophilus	Holdemanella	Holdemania	Hungatella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae.gen..incertae.sedis	Lactobacillus	Lactococcus	Massilioclostridium	Massiliomicrobiota	Mediterraneibacter	Megamonas	Megasphaera	Merdibacter	Mesorhizobium	Mogibacterium	Neglecta	Odoribacter	Oscillibacter	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Peptoniphilaceae.gen..incertae.sedis	Peptoniphilus	Peptostreptococcaceae.gen..incertae.sedis	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Ralstonia	Romboutsia	Roseburia	Rothia	Ruminococcaceae.gen..incertae.sedis	Ruminococcus	Ruthenibacterium	Saccharibacteria.gen..incertae.sedis	Senegalimassilia	Solobacterium	Staphylococcus	Stoquefichus	Streptococcus	Sutterella	Sutterellaceae.gen..incertae.sedis	Tissierellia.gen..incertae.sedis	Turicibacter	Tyzzerella	Veillonella
NS34	0	0	0	0	0	0.0872470469487864	0.154368893361339	0.0455212210277157	0.013136684543081	0.013136684543081	0	0.0185786118679891	0	0.0185786118679891	0.013136684543081	0.691578530035502	0	0.165349882323011	0	0	0.249024801720575	0.013136684543081	0.0415526057942374	0	0	0	0.0347624015621203	0.0185786118679891	0	0	0.0227547142358599	0.0821285053438205	0.013136684543081	0	0.326466441974537	0.134368538809258	0.0755341418395122	0.0777938814422555	0.0371636402956372	0	0	0.0616537922166563	0.013136684543081	0.0491713712517325	0.047381353881454	0.0455212210277157	0.0732052273639954	0.013136684543081	0	0.129741295547407	0.130412147891099	0.0920842299123446	0.0262756368013108	0	0.047381353881454	0.0262756368013108	0.121408806914625	0	0	0	0.0321828037160583	0	0.0616537922166563	0.0508986712476524	0.013136684543081	0	0	0	0	0.0293779004101259	0.231863462495448	0.0732052273639954	0.0185786118679891	0.110915767921111	0	0.0455212210277157	0	0	0.013136684543081	0	0.013136684543081	0	0	0	0	0	0.0557615218151864	0.0821285053438205	0.0602345370534203	0.188742614723626	0	0	0.0293779004101259	0.0683113680489369	0.118503927699853	0.0227547142358599	0	0	0.122835984516343	0.047381353881454	0	0.0293779004101259	0.0415526057942374	0	0.165880506440364	0.0755341418395122	0.0683113680489369	0	0	0	0	0	0.0227547142358599	0	0	0.0508986712476524	0.0525694364926884	0.19060656502743	0
NS36	0	0	0	0	0.0261697028768432	0.405950369991157	0.31186261993264	0	0.0392601587627579	0.0763626241563646	0.0292594524958697	0.0226629806542632	0	0.0539702636410023	0.0980639831012524	0.329599804671728	0.0962913871612364	0.154868845084163	0.0261697028768432	0.0130837312399396	0.108098537804226	0	0	0	0	0	0.0453376117317726	0.232061699327397	0.0292594524958697	0.0453376117317726	0.0434062183268218	0	0	0.0320530393657667	0.387212186944452	0.147981460748784	0.127868967588456	0.0292594524958697	0	0.0370137755447406	0.0740783826332028	0	0.0130837312399396	0.0627868252678517	0.0320530393657667	0.0320530393657667	0.0261697028768432	0	0.0130837312399396	0.0185037181512167	0.133174887252525	0.0944859619501868	0.0130837312399396	0	0.0130837312399396	0	0.131209740000565	0	0	0	0	0	0.0858989124700211	0.091712018034807	0.0392601587627579	0	0	0	0	0.0434062183268218	0.0692860448799355	0.0130837312399396	0.0785809953526434	0.0654635368143709	0	0.149150766707459	0.0226629806542632	0	0.0226629806542632	0	0.0261697028768432	0	0	0	0	0	0.0667618810730632	0.0471902308085626	0.135112124534985	0.130548271271916	0	0	0	0.0370137755447406	0.0346222279858057	0.0320530393657667	0	0	0.0413850230647829	0.0130837312399396	0	0.0434062183268218	0.0346222279858057	0	0.3228330963311	0.225081049135607	0.0944859619501868	0	0	0	0.0130837312399396	0	0.0320530393657667	0.0292594524958697	0	0.0226629806542632	0.0185037181512167	0.0796672056181413	0
NS38	0	0	0	0	0.0319982945882193	0.304519744920285	0.171636466472395	0	0.0413143236694024	0.176141379713989	0	0.018472122046819	0	0.0433320618282576	0.0691675594877993	0.387492210751981	0.0847464882414693	0.459068530149468	0.018472122046819	0	0.1087069555672	0.018472122046819	0	0.018472122046819	0.0226242801795638	0.013061391329578	0.0261250115972792	0	0	0	0.0319982945882193	0.0413143236694024	0.0319982945882193	0	0.330963507480466	0.242493514473962	0.0987690472516765	0.066647725291611	0.0970152286423479	0	0.0433320618282576	0.077347135593209	0.018472122046819	0.0522678752682117	0.0292094818536676	0.050606710962065	0	0.0345630918097653	0.013061391329578	0.036950550904656	0.250424695542254	0.221129564137616	0	0	0	0	0	0	0.013061391329578	0.0391930931668983	0	0.0261250115972792	0.0433320618282576	0.018472122046819	0.0471096003898935	0	0	0.018472122046819	0	0.0226242801795638	0	0.013061391329578	0	0.0471096003898935	0	0.10711376418293	0.0554416127906615	0	0	0	0	0	0	0	0	0	0.0261250115972792	0.0612999976808643	0.0727849292187316	0.105496890045247	0	0	0	0	0	0	0	0	0	0	0	0.0319982945882193	0.0784465531776331	0.013061391329578	0.171128897693251	0.282974119535629	0.0391930931668983	0	0	0	0.013061391329578	0	0	0.0292094818536676	0	0	0.013061391329578	0	0.0226242801795638
NS39	0	0	0	0.0130781355174122	0	0.052334938001239	0.143149950452612	0	0.0184958039273163	0.0184958039273163	0	0	0	0.197890951784252	0.0292469357952073	0.251817805784347	0.0539471602347389	0.234999958663185	0.0130781355174122	0	0.149667579646613	0.0369979389631005	0	0.0130781355174122	0	0	0.0292469357952073	0.159776796442697	0.0226532869195066	0.0226532869195066	0.0489520557763735	0	0.0184958039273163	0	0.284618659935161	0.310844865629787	0.075196874805571	0.0130781355174122	0.13696366765533	0.0184958039273163	0	0.188356856031366	0	0.108846858235759	0.0184958039273163	0.052334938001239	0	0	0.0944454333740483	0.0130781355174122	0.13311759464035	0.531903125688229	0	0	0	0	0.0413673141938239	0	0	0	0	0	0.216985860351335	0	0.043387643514392	0	0	0.0292469357952073	0.0369979389631005	0	0	0	0	0	0.0292469357952073	0.157584556593679	0	0	0.0130781355174122	0	0	0.0728783967360469	0	0.0130781355174122	0	0	0	0.0570355643489565	0.0962500794109829	0.0539471602347389	0	0	0.0261585085578881	0	0	0.0184958039273163	0	0	0	0.132465991405636	0	0.0130781355174122	0.0878412206583814	0	0.292455794591478	0.138222493536801	0.0130781355174122	0	0.0261585085578881	0.0130781355174122	0	0	0.0506716386140343	0.0184958039273163	0	0	0.0130781355174122	0	0.0346074154890366
NS4	0	0	0	0	0	0	0.0826923080208681	0	0	0.26426320428565	0	0	0	0.0319955647073065	0	0.430926613073559	0	0.208413328315385	0.013060277335798	0	0.128312223279442	0.041310798204143	0	0	0	0	0	0	0	0.0345601429496061	0.0292069900374725	0	0	0.013060277335798	0.230490471669972	0.145352644844905	0.0538734282353735	0	0	0	0	0.0784398491696067	0	0.0471055797104076	0	0	0	0	0	0.062674132247873	0.466922888923008	0.411032775258041	0.013060277335798	0	0	0	0	0	0	0	0	0.0569576023879964	0.0184705464873023	0.0538734282353735	0.0452562885502998	0	0.0653460260594939	0.0612947632016829	0	0.013060277335798	0	0.013060277335798	0	0.0184705464873023	0.013060277335798	0.273585626762896	0	0	0	0	0	0	0	0	0	0	0	0.0319955647073065	0.058438932311214	0.0391897489025891	0	0	0.013060277335798	0	0	0	0	0	0	0.0226223503564725	0	0	0.276846493431495	0	0.125596158534243	0.134868455699195	0	0	0	0	0	0.013060277335798	0.0488851622624852	0.162253094163741	0	0	0	0	0.0345601429496061
NS40	0	0	0	0.0130714301180415	0	0	0.12638894162563	0	0.0392232301229282	0.120086640571165	0	0.0184863202498411	0.0640786874503094	0.0369789618704789	0	0.13239767780649	0.067971536562961	0.243049589630917	0	0.0184863202498411	0.163460309891282	0.0599349888356151	0	0	0	0	0.0130714301180415	0	0	0.0392232301229282	0.0506456375776219	0	0	0	0.437138684687866	0.153596031031126	0.111140266451744	0	0.103104190042765	0	0	0	0.0184863202498411	0.189186298630212	0	0.0433653851850005	0.0130714301180415	0.0226416708409474	0.0130714301180415	0	0.149590269032538	0.313020439545278	0.0130714301180415	0	0.0184863202498411	0	0	0	0	0	0	0	0.0489269385409431	0.0292319369368285	0.0452949592519887	0.0130714301180415	0	0	0.067971536562961	0.0130714301180415	0.0184863202498411	0.0130714301180415	0	0.0130714301180415	0.0130714301180415	0.231074335166307	0.11495105590814	0	0.0130714301180415	0	0	0.0413460935265216	0.08379363085309	0	0	0.0130714301180415	0	0.0184863202498411	0.146664104232075	0.0728409665376915	0.0292319369368285	0	0	0	0.0130714301180415	0	0.0452949592519887	0	0.0130714301180415	0.131085673877278	0	0	0.170752295909427	0	0.288878215247181	0.487862857302676	0.0489269385409431	0	0	0	0	0	0.0226416708409474	0.0184863202498411	0	0	0	0	0
NS41	0	0	0	0	0	0.0345837549880266	0.203007538762173	0	0	0.0320174233395312	0	0	0.0130691972758612	0.0130691972758612	0.0130691972758612	0.271802452267023	0.0887535608556071	0.0692089602010411	0	0.0184831622643605	0.0569965433787675	0.0452872171812247	0.0130691972758612	0	0	0	0.0292269424429943	0	0	0.0292269424429943	0	0	0	0	0.315000153817234	0.207712983480814	0.0369726426591732	0	0.188226588399913	0	0	0	0	0.0599247391404569	0	0.0130691972758612	0	0	0.0320174233395312	0	0.0837792845812188	0.378126381254173	0	0	0	0	0	0.0184831622643605	0	0	0	0.0613366766230918	0.137499852857174	0.0226378027839218	0.0130691972758612	0	0	0	0.0506369794560075	0.0130691972758612	0	0	0.0130691972758612	0.0184831622643605	0	0.299597465858602	0.0471377740032903	0	0	0	0	0.0554747787791443	0.0292269424429943	0	0	0	0	0.0292269424429943	0.147815877609537	0.135600153245382	0.0369726426591732	0.0184831622643605	0	0	0	0	0.0489185747169674	0.0130691972758612	0	0.591598158788044	0	0.0184831622643605	0.159666665541211	0	0.1126604558446	0.147228516592833	0.0184831622643605	0	0.0226378027839218	0	0	0	0.0226378027839218	0.0640677272464189	0	0	0	0	0
NS46	0	0.013144626344981	0	0	0.0778410043250332	0.0293956649558554	0.0902348267535738	0	0.0227684722164176	0.145095297068273	0	0	0	0.0293956649558554	0.0227684722164176	0.253837677918519	0	0.189326007211939	0.0262915245212796	0.013144626344981	0.240733523315983	0.032202265482624	0	0.032202265482624	0.013144626344981	0.013144626344981	0.0394429698964943	0.272412798180931	0	0.0821782654241861	0.0616911103003725	0	0.0185898442418847	0	0.311887430193195	0.268723318965109	0	0.0708431833803477	0.221758432573112	0	0	0.0994005011089165	0	0.128467356793659	0.0455487584048179	0.103683582384314	0.0227684722164176	0.0262915245212796	0	0.0262915245212796	0.180727106959598	0.177275662289397	0	0	0	0.013144626344981	0	0	0.013144626344981	0	0.013144626344981	0	0.0630794220555815	0.0227684722164176	0	0	0.049201120166248	0	0	0.013144626344981	0	0	0	0.0185898442418847	0	0.2527694594507	0.0185898442418847	0	0	0	0	0	0	0	0	0	0	0.032202265482624	0.0708431833803477	0.0347834244895037	0	0.013144626344981	0	0.013144626344981	0.0293956649558554	0.0227684722164176	0	0	0.0415777395168634	0.0588167693404895	0	0.032202265482624	0.116349181635866	0	0.382170714240401	0.39522574008176	0.0778410043250332	0	0	0	0	0	0	0	0	0.013144626344981	0.0557952655967061	0	0
NS51	0	0	0.0130658501569883	0	0	0	0	0.0130658501569883	0	0.291553514101843	0	0	0	0	0	0.112631481663618	0.0130658501569883	0.32689348312255	0	0	0.388362686119403	0.0599093744526627	0	0	0	0	0.0130658501569883	0	0	0.0925188166597929	0.0538964370012175	0	0	0.0184784283192078	0.230206695027547	0.195922270483719	0.161786908373887	0	0.0599093744526627	0	0.0130658501569883	0	0	0.0837577789830063	0	0.0554605574974313	0	0.0226320044136471	0.0452756115151451	0.0538964370012175	0.268077615340572	0.322375957715469	0	0	0.0226320044136471	0	0.0184784283192078	0	0	0	0.0226320044136471	0	0.0506240005953961	0.0184784283192078	0	0	0.124961688103167	0.0130658501569883	0	0.0130658501569883	0.0130658501569883	0.0345748948033002	0	0.0226320044136471	0	0.33384751307812	0.0433468627220826	0	0	0	0	0	0	0	0.0261339315360431	0	0	0	0	0.0130658501569883	0.0130658501569883	0	0	0.0320092211034996	0.0751261070142426	0.174213055114793	0	0	0.0554605574974313	0.0226320044136471	0.0130658501569883	0.127693266774752	0.146009245209455	0	0.27239060357509	0.211018128383358	0	0	0	0	0	0	0.0970484496379856	0.0130658501569883	0	0	0	0	0.0226320044136471
NS55	0	0	0	0	0.0130580502030742	0.0130580502030742	0.0261183276338702	0	0	0.155121906146427	0	0	0	0.243889481400533	0	0.156788724214353	0	0.12761662509275	0	0.0184673965773615	0.303244868848873	0.065334867533923	0	0.0130580502030742	0	0	0	0	0	0.102998283635937	0.0703758320424865	0	0	0	0.273865369338375	0.130290581561463	0.08472475915132	0	0.0391830629413996	0	0	0.0369410951248974	0	0.125574628892716	0.0413037499803174	0.0184673965773615	0	0.0584289560929908	0.0184673965773615	0.0226184921913304	0.21296311724169	0.295683795338986	0	0	0	0	0	0	0	0	0	0	0.0369410951248974	0.0130580502030742	0	0.0130580502030742	0	0	0	0.0226184921913304	0	0.0184673965773615	0	0.0184673965773615	0.0226184921913304	0.645914877777429	0	0	0	0	0	0	0	0	0	0	0.0130580502030742	0	0.0345542474929022	0	0	0	0	0	0.0130580502030742	0.0292020083176414	0	0	0	0	0	0.0715809665007059	0.191287101864118	0	0.204553323249639	0.249647996211513	0.0226184921913304	0	0	0	0	0	0.0488768198409406	0.0130580502030742	0	0	0.0184673965773615	0	0
NS58	0	0	0	0.0319928355249602	0	0	0	0	0	0.300869920450041	0	0	0	0.15680220304086	0	0.0226204210271315	0	0.188544034995559	0	0	0.529290684228355	0.0319928355249602	0	0	0	0	0.0130591636270039	0	0	0.100475457998235	0.0915393350831908	0	0.0369442462448482	0	0.383998038096146	0.082685240761461	0.103007096707281	0	0.0727724940350978	0	0	0	0	0.160085765642195	0.0184689713308738	0.0184689713308738	0	0.0488809905177934	0	0	0.106290155515439	0.119253720370702	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226204210271315	0	0.0261205550516204	0	0.0130591636270039	0	0.0261205550516204	0	0.0226204210271315	0	0.502057596628381	0	0	0	0	0	0	0	0	0	0	0	0	0.0130591636270039	0.0130591636270039	0	0	0	0	0	0.0184689713308738	0.0130591636270039	0	0	0.050598072785809	0.0184689713308738	0.130961959033328	0.21828493328847	0.0130591636270039	0.166465246785663	0.0130591636270039	0.0130591636270039	0.0184689713308738	0	0	0	0	0.122810814623442	0	0	0	0.111807173308629	0	0.0261205550516204
NS6	0	0	0	0	0	0	0.223528556855766	0.0184736980095958	0	0.281084151215156	0	0.0226262104966161	0	0.097904393101369	0	0.539947334435328	0	0	0	0.0130625056084653	0.277543138941698	0.0598940215773307	0	0	0	0.0226262104966161	0	0.152924703660118	0	0.0934181125614871	0.0554463471472475	0.0261272407256742	0	0	0.296093536609954	0.168583552739817	0.070399882642728	0.0130625056084653	0.0773537469620063	0	0	0.034566041424892	0.0130625056084653	0.154053960557345	0.0369537044452015	0	0.0130625056084653	0.0184736980095958	0.0130625056084653	0	0.18199729371793	0.294254470108107	0	0	0.0320010251679967	0	0	0	0	0	0.0130625056084653	0	0.0522723380987468	0.0292119743077451	0	0	0	0	0	0.0130625056084653	0.097023530692767	0.0184736980095958	0	0.0130625056084653	0	0.346775039456382	0	0	0	0	0	0	0	0	0	0	0	0.0433357606302912	0.0795376960697346	0.145377618875375	0	0.0130625056084653	0	0.0666534191790086	0.0784532589048708	0	0	0	0.0716054303488535	0.034566041424892	0	0.0554463471472475	0.130335287554348	0	0.0934181125614871	0.0806076669077218	0.0130625056084653	0	0	0	0	0	0.0488935089572087	0	0.0184736980095958	0.0369537044452015	0	0	0
NS62	0	0.0184800058967464	0	0.0130669655775223	0.036966326686368	0.0925267370777912	0.0961676231456255	0	0.0130669655775223	0.286265292708187	0	0.0261361629487063	0	0.0795649087482417	0.0130669655775223	0.0762645874088612	0	0.16760673485427	0	0.0130669655775223	0.496293322497218	0.0184800058967464	0	0.0226339367086521	0	0	0.0261361629487063	0	0	0	0.0613261902074404	0.0130669655775223	0	0	0.310277008683218	0.195491687735212	0	0	0.21516630432715	0	0	0.0226339367086521	0	0.126345544798754	0.0130669655775223	0.0666762093306629	0	0.048910215180794	0	0	0.169156840218061	0.146613651948985	0.0184800058967464	0	0	0	0.0261361629487063	0	0.0292219505083251	0	0.0130669655775223	0.0345778474415208	0.0627062683191058	0.0130669655775223	0.111874246566255	0	0	0	0	0.0292219505083251	0	0.0261361629487063	0	0.0392098273402047	0	0.369773365666528	0	0.0226339367086521	0	0	0	0	0	0	0	0	0.0292219505083251	0	0	0.0130669655775223	0	0.0130669655775223	0	0	0	0.0130669655775223	0	0.0130669655775223	0	0	0	0.0599144947020171	0.0716299192968568	0	0.286580288692717	0.367232930828423	0.0345778474415208	0	0	0.0130669655775223	0	0	0.0539010422930438	0	0	0	0.0184800058967464	0	0
NS67	0	0.013060277335798	0	0.0226223503564725	0	0.058438932311214	0	0.0184705464873023	0.0805938873490289	0.013060277335798	0	0.0261227830393424	0	0	0	0.062674132247873	0	0.284535898095781	0	0	0.334250346219558	0.0369473981713197	0	0	0	0.0345601429496061	0.0996260032007058	0	0	0.195837625722549	0.0369473981713197	0	0	0.013060277335798	0.357774592730774	0.209673592652285	0.114852549447648	0	0.0978876394416	0	0	0.416592115062412	0	0.158465830041204	0.013060277335798	0.0488851622624852	0.0226223503564725	0.0369473981713197	0.0226223503564725	0.0391897489025891	0.117811493812852	0.148881419315204	0	0	0	0.013060277335798	0	0	0.0261227830393424	0	0.013060277335798	0	0.114101041449441	0.013060277335798	0	0	0.0471055797104076	0.013060277335798	0	0	0.0184705464873023	0.0369473981713197	0	0.0554368796466166	0	0.109485618257298	0.102178834169376	0.013060277335798	0	0.013060277335798	0	0	0	0	0	0	0	0	0.0184705464873023	0.0292069900374725	0	0	0	0	0.0488851622624852	0.013060277335798	0	0.013060277335798	0	0.0538734282353735	0.013060277335798	0.0554368796466166	0.0943160915492284	0	0.30538629198139	0.413356077873436	0.0867383386759851	0.013060277335798	0	0	0.0184705464873023	0	0.0391897489025891	0	0	0.013060277335798	0.013060277335798	0.0433283639731652	0
NS7	0	0	0.0184831622643605	0.0433579733509112	0	0	0.106372125259415	0.0130691972758612	0	0.100552912275638	0	0	0	0.0345837549880266	0	0.0692089602010411	0	0.38846749362044	0.0130691972758612	0	0.322461523138428	0.0369726426591732	0	0	0	0	0.0184831622643605	0	0	0.0392165270138473	0.0569965433787675	0	0.026140627489307	0	0.232942430854688	0.117892327122638	0.169699772524127	0	0.076277637162049	0	0	0.079578525565945	0	0.1932727377609	0.0292269424429943	0	0	0	0	0	0.202140904408538	0.45936393948882	0	0	0	0	0.0130691972758612	0	0	0	0	0	0.0320174233395312	0	0	0	0	0.0226378027839218	0	0.0130691972758612	0	0.147228516592833	0	0	0.0130691972758612	0.224826731798015	0.235213424133374	0	0	0	0	0.0471377740032903	0.0970733877933241	0.0226378027839218	0	0	0	0	0.0817056657508508	0.0184831622643605	0	0	0	0	0.0226378027839218	0.0522991391095437	0	0	0	0.234080477381236	0	0.271802452267023	0.127726155508196	0	0.138127425272495	0.0877810343422609	0	0.0130691972758612	0	0	0	0	0.0979547057418451	0.0369726426591732	0.0130691972758612	0	0.0653907174031616	0	0.0489185747169674
NS70	0.0130580502030742	0	0.0130580502030742	0	0	0	0.0184673965773615	0	0	0.220673241355627	0	0	0	0.118519590565156	0	0.0961018104977953	0	0.266239131975066	0	0	0.327251663163438	0.0750811768566681	0	0	0	0	0	0	0	0	0.09338615803264	0	0.0130580502030742	0	0.247502958137165	0.163291497573444	0.151735140840249	0	0.105469804773637	0	0.0130580502030742	0	0	0.145327683681194	0.0319901070408826	0.0292020083176414	0	0	0.0130580502030742	0	0.311814345520905	0.339927322201275	0	0	0	0	0	0	0	0	0	0	0.111797601259579	0.0184673965773615	0	0	0	0.0184673965773615	0	0.0130580502030742	0	0.0261183276338702	0	0.0184673965773615	0	0.511852911307881	0	0	0.0130580502030742	0	0	0	0	0	0.0261183276338702	0	0	0	0.0369410951248974	0.0261183276338702	0.0319901070408826	0	0	0	0	0	0.0292020083176414	0	0	0.292611352355672	0.0261183276338702	0.0569478796050851	0.0413037499803174	0	0.0961018104977953	0.0987437009523067	0.0130580502030742	0	0	0	0.0184673965773615	0	0.148273477571871	0.0130580502030742	0	0	0.04709754143886	0	0.0292020083176414
NS71	0	0	0	0.0185132286436049	0.022674629578935	0.176041217554671	0.039280345671909	0	0	0.275872922639859	0	0.0185132286436049	0	0	0	0.163166686979261	0	0.320434558579428	0	0.0130904555976127	0.218816450934149	0	0	0.0185132286436049	0.0130904555976127	0	0.0489982046840805	0.0185132286436049	0.0130904555976127	0.04721450078123	0.124504837600455	0	0.0130904555976127	0.0130904555976127	0.545682412579499	0.219623702235864	0.118815086955051	0.0741165227419967	0.0555651016577734	0	0	0.0130904555976127	0.0185132286436049	0.0972317771422789	0	0.0908155280173575	0	0.0261831550489994	0.0185132286436049	0	0.228715710607535	0.0693217094037105	0.0261831550489994	0.0741165227419967	0	0	0.0797082349883998	0	0.0130904555976127	0	0.0320695176689118	0.0130904555976127	0.132591508133142	0.022674629578935	0.0346400281133227	0.0130904555976127	0	0	0	0.0292744937705022	0.0130904555976127	0.0693217094037105	0	0.043428539623624	0.0130904555976127	0.105732506500579	0.0185132286436049	0	0.0130904555976127	0	0	0	0	0.0320695176689118	0	0.0130904555976127	0.022674629578935	0	0.240463858020929	0.0261831550489994	0	0	0	0	0	0.0292744937705022	0	0	0	0.0185132286436049	0	0.192681428598438	0.0292744937705022	0	0.11808497505481	0.247769929402221	0.0898619721042212	0	0	0	0	0	0.0741165227419967	0	0	0	0.04721450078123	0.20847929741019	0
NS72	0	0	0.0226378027839218	0.0554747787791443	0	0.0226378027839218	0	0	0	0.117892327122638	0	0	0	0.15243569082508	0	0.0226378027839218	0	0.497811936378666	0	0	0.4159709476894	0	0	0	0	0	0.0988282646042013	0	0	0.041339027224655	0.117892327122638	0	0.0130691972758612	0	0.191452409599889	0.228724722487418	0.190536048888968	0	0.079578525565945	0	0	0.0506369794560075	0	0.145452618277994	0	0.0584788883457951	0	0	0.0184831622643605	0	0.250932827306255	0.0506369794560075	0	0	0	0.0130691972758612	0	0.0184831622643605	0.0184831622643605	0	0	0	0.0653907174031616	0	0	0.0226378027839218	0	0	0.145452618277994	0	0	0	0	0.0130691972758612	0	0.218858640238371	0.301108318226093	0.0130691972758612	0	0	0	0.0692089602010411	0.0506369794560075	0	0	0.0130691972758612	0	0	0.0184831622643605	0	0	0	0.0130691972758612	0	0	0	0	0	0	0.0489185747169674	0	0.0506369794560075	0.0653907174031616	0	0.227561848685657	0.267143488928363	0.0130691972758612	0.0226378027839218	0	0.026140627489307	0	0	0.136869476163249	0	0	0	0.0130691972758612	0	0.0184831622643605
NS77	0.0227018804107563	0	0.0131061861728645	0.0131061861728645	0.0131061861728645	0	0.135345422286649	0	0	0.0928052397142372	0	0.0262146243000536	0	0.049057128862393	0	0.347447513574296	0.0414560866612705	0.0918698535496128	0.0321080660910779	0	0.22665346738219	0.0556319383874631	0	0	0	0	0.0600945346826643	0	0	0.0628947190741818	0.0185354769452964	0	0.0131061861728645	0	0.32140687231775	0.191081930160149	0.0840169447424824	0	0.0615104828401782	0	0	0	0.0321080660910779	0.0840169447424824	0	0	0	0	0	0.118958533703202	0.187831588336459	0.412097498349821	0.0131061861728645	0	0	0	0	0	0	0.0185354769452964	0.0131061861728645	0	0.238897495601989	0.0434807568573454	0	0	0.0507804089350119	0.0131061861728645	0	0.0131061861728645	0.0131061861728645	0	0	0.049057128862393	0.0131061861728645	0.234755367406	0	0	0	0	0.0227018804107563	0	0	0	0	0.0131061861728645	0	0.049057128862393	0.241129129019722	0.101692357056171	0	0	0	0	0	0	0.161751308903692	0.0185354769452964	0	0.380995648335681	0	0	0.172738869710198	0	0.132095596506963	0.0346816687437431	0.0507804089350119	0	0	0	0	0	0.0776129201520156	0.0753584573494206	0	0	0	0	0.0227018804107563
NS78	0	0	0	0.0130691972758612	0	0	0.026140627489307	0	0	0.160751200077805	0	0	0.0433579733509112	0.041339027224655	0	0.026140627489307	0	0.315868824691689	0	0	0.231799209083317	0.0392165270138473	0	0	0	0	0	0	0	0.0897156554507552	0.1126604558446	0	0.0130691972758612	0	0.315000153817234	0.349887442913432	0.115678559376972	0	0.186359408986792	0.0130691972758612	0	0.0996942683720648	0	0.13237493008318	0.0226378027839218	0.0539102564193866	0	0	0.0897156554507552	0	0.257250893331685	0.147815877609537	0	0.0130691972758612	0	0	0	0.139374308702967	0	0.0184831622643605	0	0	0.315000153817234	0	0.151865667527666	0	0	0	0.260700581617101	0	0	0.0613366766230918	0	0	0	0.294409712583657	0.0369726426591732	0	0	0	0	0	0	0	0.0184831622643605	0.0130691972758612	0	0	0.0320174233395312	0.0130691972758612	0	0	0	0	0	0.0369726426591732	0	0	0	0.0506369794560075	0.0130691972758612	0.111121204187108	0.116421073929848	0.0130691972758612	0.130402432916014	0.196865423244756	0.0226378027839218	0	0.0130691972758612	0	0	0	0.170722843189488	0	0	0	0.0130691972758612	0	0
