feature	Absiella	Actinobacteria.gen...Trueperella.Streptomyces.	Actinobacteria.gen...Xylanimonas.Schaalia.Sanguibacter.	Actinomyces	Adlercreutzia	Akkermansia	Alistipes	Anaerococcus	Anaeromassilibacillus	Anaerostipes	Anaerotignum	Anaerotruncus	Atopobiaceae.gen..incertae.sedis	Bacteria.gen..incertae.sedis	Bacteroidales.gen..incertae.sedis	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Bittarella	Blautia	Butyricicoccus	Campylobacter	Christensenella	Clostridia.gen..incertae.sedis	Clostridiaceae.gen..incertae.sedis	Clostridiales.Family.XIII..Incertae.Sedis.gen..incertae.sedis	Clostridiales.gen...Clostridium.Eubacterium.	Clostridiales.gen...Clostridium.Flavonifractor.	Clostridiales.gen...Ruminococcus.Blautia.	Clostridiales.gen...Ruminococcus.Clostridium.Blautia.	Clostridiales.gen...Ruminococcus.Clostridium.	Clostridiales.gen...Ruminococcus.Eubacterium.	Clostridiales.gen...Sellimonas.Drancourtella.	Clostridiales.gen..incertae.sedis	Clostridium	Collinsella	Coprobacillus	Coprococcus	Coriobacteriia.gen..incertae.sedis	Desulfovibrio	Dialister	Dielma	Dorea	Eggerthella	Eggerthellaceae.gen..incertae.sedis	Eisenbergiella	Erysipelatoclostridium	Erysipelotrichaceae.gen..incertae.sedis	Escherichia	Eubacterium	Faecalibacterium	Faecalicatena	Faecalitalea	Fenollaria	Finegoldia	Firmicutes.gen...Carnobacterium.Phascolarctobacterium.	Firmicutes.gen...Catenibacterium.Roseburia.	Firmicutes.gen...Clostridium.Eubacterium.	Firmicutes.gen...Coprobacillus.Clostridium.	Firmicutes.gen...Erysipelatoclostridium.Clostridioides.	Firmicutes.gen...Lactobacillus.Lachnospira.	Firmicutes.gen..incertae.sedis	Flavonifractor	Fusicatenibacter	Gemella	Gemmiger	Haemophilus	Holdemanella	Holdemania	Hungatella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae.gen..incertae.sedis	Lactobacillus	Lactococcus	Massilioclostridium	Massiliomicrobiota	Mediterraneibacter	Megamonas	Megasphaera	Merdibacter	Mesorhizobium	Mogibacterium	Neglecta	Odoribacter	Oscillibacter	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Peptoniphilaceae.gen..incertae.sedis	Peptoniphilus	Peptostreptococcaceae.gen..incertae.sedis	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Ralstonia	Romboutsia	Roseburia	Rothia	Ruminococcaceae.gen..incertae.sedis	Ruminococcus	Ruthenibacterium	Saccharibacteria.gen..incertae.sedis	Senegalimassilia	Solobacterium	Staphylococcus	Stoquefichus	Streptococcus	Sutterella	Sutterellaceae.gen..incertae.sedis	Tissierellia.gen..incertae.sedis	Turicibacter	Tyzzerella	Veillonella
NS34	0	0	0	0	0	0.00759275237273512	0.0236410698878343	0.00207075064710958	0.000172562553925798	0.000172562553925798	0	0.000345125107851596	0	0.000345125107851596	0.000172562553925798	0.406729939603106	0	0.0270923209663503	0	0	0.0607420189818809	0.000172562553925798	0.00172562553925798	0	0	0	0.00120793787748059	0.000345125107851596	0	0	0.000517687661777394	0.00672993960310613	0.000172562553925798	0	0.102847282139776	0.017946505608283	0.00569456427955134	0.00603968938740293	0.00138050043140638	0	0	0.00379637618636756	0.000172562553925798	0.00241587575496117	0.00224331320103538	0.00207075064710958	0.00534943917169974	0.000172562553925798	0	0.0167385677308024	0.0169111302847282	0.00845556514236411	0.000690250215703192	0	0.00224331320103538	0.000690250215703192	0.0146678170836928	0	0	0	0.00103537532355479	0	0.00379637618636756	0.00258843830888697	0.000172562553925798	0	0	0	0	0.00086281276962899	0.0528041415012942	0.00534943917169974	0.000345125107851596	0.0122519413287317	0	0.00207075064710958	0	0	0.000172562553925798	0	0.000172562553925798	0	0	0	0	0	0.00310612597066437	0.00672993960310613	0.00362381363244176	0.0352027610008628	0	0	0.00086281276962899	0.00465918895599655	0.0139775668679896	0.000517687661777394	0	0	0.0150129421915444	0.00224331320103538	0	0.00086281276962899	0.00172562553925798	0	0.0272648835202761	0.00569456427955134	0.00465918895599655	0	0	0	0	0	0.000517687661777394	0	0	0.00258843830888697	0.00276100086281277	0.035893011216566	0
NS36	0	0	0	0	0.000684697021567956	0.155939746662102	0.094145840465594	0	0.0015405682985279	0.00581992468332763	0.000855871276959945	0.000513522766175967	0	0.00290996234166381	0.00958575830195139	0.104758644299897	0.00924340979116741	0.0237932214994865	0.000684697021567956	0.000171174255391989	0.0116398493666553	0	0	0	0	0	0.00205409106470387	0.0528928449161246	0.000855871276959945	0.00205409106470387	0.00188291680931188	0	0	0.00102704553235193	0.142588154741527	0.0217391304347826	0.016261554262239	0.000855871276959945	0	0.00136939404313591	0.00547757617254365	0	0.000171174255391989	0.00393700787401575	0.00102704553235193	0.00102704553235193	0.000684697021567956	0	0.000171174255391989	0.000342348510783978	0.0176309483053749	0.00890106128038343	0.000171174255391989	0	0.000171174255391989	0	0.0171174255391989	0	0	0	0	0	0.00736049298185553	0.00838753851420746	0.0015405682985279	0	0	0	0	0.00188291680931188	0.00479287915097569	0.000171174255391989	0.0061622731941116	0.00427935638479973	0	0.0220814789455666	0.000513522766175967	0	0.000513522766175967	0	0.000684697021567956	0	0	0	0	0	0.00445053064019172	0.00222526532009586	0.0181444710715508	0.0169462512838069	0	0	0	0.00136939404313591	0.00119821978774392	0.00102704553235193	0	0	0.00171174255391989	0.000171174255391989	0	0.00188291680931188	0.00119821978774392	0	0.10065046217049	0.0498117083190688	0.00890106128038343	0	0	0	0.000171174255391989	0	0.00102704553235193	0.000855871276959945	0	0.000513522766175967	0.000342348510783978	0.0063334474495036	0
NS38	0	0	0	0	0.00102354145342886	0.0899010576595019	0.0291709314227226	0	0.00170590242238144	0.0307062436028659	0	0.000341180484476288	0	0.00187649266461958	0.00477652678266803	0.142784032753327	0.00716479017400205	0.196349368816104	0.000341180484476288	0	0.0117707267144319	0.000341180484476288	0	0.000341180484476288	0.000511770726714432	0.000170590242238144	0.000682360968952576	0	0	0	0.00102354145342886	0.00170590242238144	0.00102354145342886	0	0.105595359945411	0.0576595018764927	0.00972364380757421	0.00443534629819174	0.00938246332309792	0	0.00187649266461958	0.00597065847833504	0.000341180484476288	0.0027294438758103	0.00085295121119072	0.00255885363357216	0	0.00119413169566701	0.000170590242238144	0.00136472193790515	0.0614124872057318	0.0481064483111566	0	0	0	0	0	0	0.000170590242238144	0.0015353121801433	0	0.000682360968952576	0.00187649266461958	0.000341180484476288	0.00221767314909587	0	0	0.000341180484476288	0	0.000511770726714432	0	0.000170590242238144	0	0.00221767314909587	0	0.0114295462299556	0.00307062436028659	0	0	0	0	0	0	0	0	0	0.000682360968952576	0.00375298532923917	0.00528829750938246	0.0110883657454794	0	0	0	0	0	0	0	0	0	0	0	0.00102354145342886	0.00614124872057318	0.000170590242238144	0.0290003411804845	0.0779597407028318	0.0015353121801433	0	0	0	0.000170590242238144	0	0	0.00085295121119072	0	0	0.000170590242238144	0	0.000511770726714432
NS39	0	0	0	0.00017102787754404	0	0.00273644604070463	0.0203523174277407	0	0.000342055755088079	0.000342055755088079	0	0	0	0.038652300324953	0.000855139387720198	0.0620831195484864	0.00290747391824867	0.0542158371814606	0.00017102787754404	0	0.0222336240807252	0.00136822302035232	0	0.00017102787754404	0	0	0.000855139387720198	0.0253121258765179	0.000513083632632119	0.000513083632632119	0.00239439028561656	0	0.000342055755088079	0	0.0788438515478023	0.0935522490165897	0.00564391995895331	0.00017102787754404	0.0186420386523003	0.000342055755088079	0	0.0350607148965281	0	0.0118009235505387	0.000342055755088079	0.00273644604070463	0	0	0.00889344963229006	0.00017102787754404	0.0176158713870361	0.257225927826236	0	0	0	0	0.0017102787754404	0	0	0	0	0	0.0463485548144348	0	0.00188130665298444	0	0	0.000855139387720198	0.00136822302035232	0	0	0	0	0	0.000855139387720198	0.0246280143663417	0	0	0.00017102787754404	0	0	0.00530186420386523	0	0.00017102787754404	0	0	0	0.00324952967333675	0.00923550538737814	0.00290747391824867	0	0	0.000684111510176159	0	0	0.000342055755088079	0	0	0	0.017444843509492	0	0.00017102787754404	0.00769625448948179	0	0.0831195484864033	0.0189840944073884	0.00017102787754404	0	0.000684111510176159	0.00017102787754404	0	0	0.0025654181631606	0.000342055755088079	0	0	0.00017102787754404	0	0.00119719514280828
NS4	0	0	0	0	0	0	0.00682244584683609	0	0	0.0682244584683609	0	0	0	0.00102336687702541	0	0.174484052532833	0	0.0428108476888965	0.000170561146170902	0	0.0163738700324066	0.00170561146170902	0	0	0	0	0	0	0	0.00119392802319632	0.000852805730854511	0	0	0.000170561146170902	0.0521917107282961	0.020979020979021	0.00289953948490534	0	0	0	0	0.00614020126215248	0	0.00221729490022173	0	0	0	0	0	0.00392290636193075	0.202626641651032	0.159645232815965	0.000170561146170902	0	0	0	0	0	0	0	0	0.00324066177724714	0.000341122292341805	0.00289953948490534	0.00204673375405083	0	0.00426402865427256	0.00375234521575985	0	0.000170561146170902	0	0.000170561146170902	0	0.000341122292341805	0.000170561146170902	0.0730001705611462	0	0	0	0	0	0	0	0	0	0	0	0.00102336687702541	0.00341122292341805	0.00153505031553812	0	0	0.000170561146170902	0	0	0	0	0	0	0.000511683438512707	0	0	0.0747057820228552	0	0.015691625447723	0.0180794814941156	0	0	0	0	0	0.000170561146170902	0.00238785604639263	0.026095855364148	0	0	0	0	0.00119392802319632
NS40	0	0	0	0.000170852554245686	0	0	0.0158892875448488	0	0.00153767298821117	0.0143516145566376	0	0.000341705108491372	0.00410046130189646	0.00136682043396549	0	0.01742696053306	0.00461301896463352	0.0579190158892875	0	0.000341705108491372	0.0264821459080813	0.00358790363915941	0	0	0	0	0.000170852554245686	0	0	0.00153767298821117	0.00256278831368529	0	0	0	0.179224329403725	0.023406799931659	0.0123013839056894	0	0.0105928583632325	0	0	0	0.000341705108491372	0.035366478728857	0	0.00187937809670255	0.000170852554245686	0.000512557662737058	0.000170852554245686	0	0.0222108320519392	0.0948231676063557	0.000170852554245686	0	0.000341705108491372	0	0	0	0	0	0	0	0.0023919357594396	0.00085426277122843	0.00205023065094823	0.000170852554245686	0	0	0.00461301896463352	0.000170852554245686	0.000341705108491372	0.000170852554245686	0	0.000170852554245686	0.000170852554245686	0.0524517341534256	0.0131556466769178	0	0.000170852554245686	0	0	0.00170852554245686	0.00700495472407313	0	0	0.000170852554245686	0	0.000341705108491372	0.0213565692807107	0.00529642918161627	0.00085426277122843	0	0	0	0.000170852554245686	0	0.00205023065094823	0	0.000170852554245686	0.0170852554245686	0	0	0.0288740816675209	0	0.0811549632667008	0.219716384759952	0.0023919357594396	0	0	0	0	0	0.000512557662737058	0.000341705108491372	0	0	0	0	0
NS41	0	0	0	0	0	0.00119555935098207	0.0406490179333903	0	0	0.00102476515798463	0	0	0.000170794192997438	0.000170794192997438	0.000170794192997438	0.0720751494449189	0.00785653287788215	0.00478223740392827	0	0.000341588385994876	0.00324508966695132	0.00204953031596926	0.000170794192997438	0	0	0	0.00085397096498719	0	0	0.00085397096498719	0	0	0	0	0.0959863364645602	0.0425277540563621	0.0013663535439795	0	0.0350128095644748	0	0	0	0	0.0035866780529462	0	0.000170794192997438	0	0	0.00102476515798463	0	0.00700256191289496	0.136293766011956	0	0	0	0	0	0.000341588385994876	0	0	0	0.00375747224594364	0.0187873612297182	0.000512382578992314	0.000170794192997438	0	0	0	0.00256191289496157	0.000170794192997438	0	0	0.000170794192997438	0.000341588385994876	0	0.0871050384286934	0.0022203245089667	0	0	0	0	0.00307429547395389	0.00085397096498719	0	0	0	0	0.00085397096498719	0.0216908625106746	0.0182749786507259	0.0013663535439795	0.000341588385994876	0	0	0	0	0.00239111870196413	0.000170794192997438	0	0.311016225448335	0	0.000341588385994876	0.0252775405636208	0	0.0126387702818104	0.0215200683176772	0.000341588385994876	0	0.000512382578992314	0	0	0	0.000512382578992314	0.00409906063193851	0	0	0	0	0
NS46	0	0.000172771250863856	0	0	0.00604699378023497	0.000863856254319281	0.00812024879060124	0	0.000518313752591569	0.0209053213545266	0	0	0	0.000863856254319281	0.000518313752591569	0.0630615065653075	0	0.0354181064270905	0.000691085003455425	0.000172771250863856	0.0568417415342087	0.00103662750518314	0	0.00103662750518314	0.000172771250863856	0.000172771250863856	0.00155494125777471	0.0723911541119558	0	0.00673807878369039	0.00380096751900484	0	0.000345542501727712	0	0.0941603317208017	0.0704906703524533	0	0.00501036627505183	0.0483759502418798	0	0	0.00984796129923981	0	0.0164132688320663	0.00207325501036628	0.0107118175535591	0.000518313752591569	0.000691085003455425	0	0.000691085003455425	0.0323082239115411	0.0310988251554941	0	0	0	0.000172771250863856	0	0	0.000172771250863856	0	0.000172771250863856	0	0.00397373876986869	0.000518313752591569	0	0	0.00241879751209399	0	0	0.000172771250863856	0	0	0	0.000345542501727712	0	0.062543192812716	0.000345542501727712	0	0	0	0	0	0	0	0	0	0	0.00103662750518314	0.00501036627505183	0.00120939875604699	0	0.000172771250863856	0	0.000172771250863856	0.000863856254319281	0.000518313752591569	0	0	0.00172771250863856	0.00345542501727713	0	0.00103662750518314	0.0134761575673808	0	0.139080856945404	0.148237733241189	0.00604699378023497	0	0	0	0	0	0	0	0	0.000172771250863856	0.00310988251554941	0	0
NS51	0	0	0.000170706725844998	0	0	0	0	0.000170706725844998	0	0.0826220553089792	0	0	0	0	0	0.0126322977125299	0.000170706725844998	0.103106862410379	0	0	0.143393649709799	0.00358484124274496	0	0	0	0	0.000170706725844998	0	0	0.00853533629224991	0.00290201433936497	0	0	0.000341413451689997	0.0520655513827245	0.0378968931375896	0.0259474223284397	0	0.00358484124274496	0	0.000170706725844998	0	0	0.00699897575964493	0	0.00307272106520997	0	0.000512120177534995	0.00204848071013998	0.00290201433936497	0.0701604643222943	0.100375554796859	0	0	0.000512120177534995	0	0.000341413451689997	0	0	0	0.000512120177534995	0	0.00256060088767497	0.000341413451689997	0	0	0.0155343120518948	0.000170706725844998	0	0.000170706725844998	0.000170706725844998	0.00119494708091499	0	0.000512120177534995	0	0.107374530556504	0.00187777398429498	0	0	0	0	0	0	0	0.000682826903379993	0	0	0	0	0.000170706725844998	0.000170706725844998	0	0	0.00102424035506999	0.00563332195288494	0.0300443837487197	0	0	0.00307272106520997	0.000512120177534995	0.000170706725844998	0.0162171389552748	0.0211676340047798	0	0.0723796517582793	0.0438716285421646	0	0	0	0	0	0	0.00938886992147491	0.000170706725844998	0	0	0	0	0.000512120177534995
NS55	0	0	0	0	0.000170502983802217	0.000170502983802217	0.000682011935208866	0	0	0.0238704177323103	0	0	0	0.0583120204603581	0	0.024381926683717	0	0.0161977834612106	0	0.000341005967604433	0.0891730605285593	0.00426257459505541	0	0.000170502983802217	0	0	0	0	0	0.0105711849957374	0.00494458653026428	0	0	0	0.0731457800511509	0.0168797953964194	0.0071611253196931	0	0.00153452685421995	0	0	0.00136402387041773	0	0.0156862745098039	0.00170502983802217	0.000341005967604433	0	0.00341005967604433	0.000341005967604433	0.00051150895140665	0.0446717817561807	0.0849104859335038	0	0	0	0	0	0	0	0	0	0	0.00136402387041773	0.000170502983802217	0	0.000170502983802217	0	0	0	0.00051150895140665	0	0.000341005967604433	0	0.000341005967604433	0.00051150895140665	0.36231884057971	0	0	0	0	0	0	0	0	0	0	0.000170502983802217	0	0.00119352088661552	0	0	0	0	0	0.000170502983802217	0.000852514919011083	0	0	0	0	0	0.0051150895140665	0.0361466325660699	0	0.0412617220801364	0.0610400682011935	0.00051150895140665	0	0	0	0	0	0.00238704177323103	0.000170502983802217	0	0	0.000341005967604433	0	0
NS58	0	0	0	0.00102319236016371	0	0	0	0	0	0.0878240109140518	0	0	0	0.0243860845839018	0	0.000511596180081855	0	0.0351296043656207	0	0	0.254945429740791	0.00102319236016371	0	0	0	0	0.000170532060027285	0	0	0.0100613915416098	0.00835607094133697	0	0.00136425648021828	0	0.140347885402456	0.0068212824010914	0.0105729877216917	0	0.00528649386084584	0	0	0	0	0.0254092769440655	0.00034106412005457	0.00034106412005457	0	0.00238744884038199	0	0	0.0112551159618008	0.0141541609822647	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000511596180081855	0	0.00068212824010914	0	0.000170532060027285	0	0.00068212824010914	0	0.000511596180081855	0	0.231582537517053	0	0	0	0	0	0	0	0	0	0	0	0	0.000170532060027285	0.000170532060027285	0	0	0	0	0	0.00034106412005457	0.000170532060027285	0	0	0.00255798090040928	0.00034106412005457	0.0170532060027285	0.0468963165075034	0.000170532060027285	0.0274556616643929	0.000170532060027285	0.000170532060027285	0.00034106412005457	0	0	0	0	0.0150068212824011	0	0	0	0.0124488403819918	0	0.00068212824010914
NS6	0	0	0	0	0	0	0.0491383722914178	0.00034123869646818	0	0.0769493260535745	0	0.000511858044702269	0	0.00955468350110903	0	0.264289370414605	0	0	0	0.00017061934823409	0.0750725132229995	0.00358300631291588	0	0	0	0.000511858044702269	0	0.0232042313598362	0	0.00870158675993858	0.00307114826821362	0.000682477392936359	0	0	0.0851390547688108	0.0281521924586248	0.0049479610987886	0.00017061934823409	0.00597167718819314	0	0	0.00119433543763863	0.00017061934823409	0.0235454700563044	0.00136495478587272	0	0.00017061934823409	0.00034123869646818	0.00017061934823409	0	0.0327589148609452	0.0841153386794063	0	0	0.00102371608940454	0	0	0	0	0	0.00017061934823409	0	0.00272990957174544	0.000853096741170449	0	0	0	0	0	0.00017061934823409	0.00938406415287494	0.00034123869646818	0	0.00017061934823409	0	0.115509298754479	0	0	0	0	0	0	0	0	0	0	0	0.00187681283057499	0.00631291588466132	0.020986179832793	0	0.00017061934823409	0	0.00443610305408633	0.00614229653642723	0	0	0	0.00511858044702269	0.00119433543763863	0	0.00307114826821362	0.0168913154751749	0	0.00870158675993858	0.00648353523289541	0.00017061934823409	0	0	0	0	0	0.00238867087527726	0	0.00034123869646818	0.00136495478587272	0	0	0
NS62	0	0.000341471743213249	0	0.000170735871606625	0.001365886972853	0.00853679358033123	0.00921973706675773	0	0.000170735871606625	0.0797336520402937	0	0.000682943486426498	0	0.00631722724944511	0.000170735871606625	0.00580501963462523	0	0.0278299470718798	0	0.000170735871606625	0.226737237493597	0.000341471743213249	0	0.000512207614819874	0	0	0.000682943486426498	0	0	0	0.00375618917534574	0.000170735871606625	0	0	0.093221785897217	0.037732627625064	0	0	0.0455864777189688	0	0	0.000512207614819874	0	0.0158784360594161	0.000170735871606625	0.00443913266177224	0	0.00239030220249274	0	0	0.0283421546866997	0.0213419839508281	0.000341471743213249	0	0	0	0.000682943486426498	0	0.000853679358033123	0	0.000170735871606625	0.00119515110124637	0.00392692504695237	0.000170735871606625	0.0124637186272836	0	0	0	0	0.000853679358033123	0	0.000682943486426498	0	0.00153662284445962	0	0.130612941779068	0	0.000512207614819874	0	0	0	0	0	0	0	0	0.000853679358033123	0	0	0.000170735871606625	0	0.000170735871606625	0	0	0	0.000170735871606625	0	0.000170735871606625	0	0	0	0.00358545330373912	0.00512207614819874	0	0.0799043879119003	0.128905583063002	0.00119515110124637	0	0	0.000170735871606625	0	0	0.00290250981731262	0	0	0	0.000341471743213249	0	0
NS67	0	0.000170561146170902	0	0.000511683438512707	0	0.00341122292341805	0	0.000341122292341805	0.00648132355449429	0.000170561146170902	0	0.000682244584683609	0	0	0	0.00392290636193075	0	0.0787992495309568	0	0	0.107624083233839	0.00136448916936722	0	0	0	0.00119392802319632	0.00989254647791233	0	0	0.0378645744499403	0.00136448916936722	0	0	0.000170561146170902	0.122633464096879	0.0433225311274092	0.0131332082551595	0	0.00955142418557053	0	0	0.163738700324066	0	0.0249019273409517	0.000170561146170902	0.00238785604639263	0.000511683438512707	0.00136448916936722	0.000511683438512707	0.00153505031553812	0.0138154528398431	0.0220023878560464	0	0	0	0.000170561146170902	0	0	0.000682244584683609	0	0.000170561146170902	0	0.0129626471089886	0.000170561146170902	0	0	0.00221729490022173	0.000170561146170902	0	0	0.000341122292341805	0.00136448916936722	0	0.00307010063107624	0	0.0119392802319632	0.010404229916425	0.000170561146170902	0	0.000170561146170902	0	0	0	0	0	0	0	0	0.000341122292341805	0.000852805730854511	0	0	0	0	0.00238785604639263	0.000170561146170902	0	0.000170561146170902	0	0.00289953948490534	0.000170561146170902	0.00307010063107624	0.00886917960088692	0	0.0903974074705782	0.161350844277674	0.0075046904315197	0.000170561146170902	0	0	0.000341122292341805	0	0.00153505031553812	0	0	0.000170561146170902	0.000170561146170902	0.00187617260787992	0
NS7	0	0	0.000341588385994876	0.00187873612297182	0	0	0.0112724167378309	0.000170794192997438	0	0.0100768573868488	0	0	0	0.00119555935098207	0	0.00478223740392827	0	0.143467122117848	0.000170794192997438	0	0.100426985482494	0.0013663535439795	0	0	0	0	0.000341588385994876	0	0	0.00153714773697694	0.00324508966695132	0	0.000683176771989752	0	0.0532877882152007	0.0138343296327925	0.0285226302305722	0	0.0058070025619129	0	0	0.00631938514090521	0	0.0368915456874466	0.00085397096498719	0	0	0	0	0	0.0403074295473954	0.196584116140051	0	0	0	0	0.000170794192997438	0	0	0	0	0	0.00102476515798463	0	0	0	0	0.000512382578992314	0	0.000170794192997438	0	0.0215200683176772	0	0	0.000170794192997438	0.0497011101622545	0.0543125533731853	0	0	0	0	0.0022203245089667	0.00939368061485909	0.000512382578992314	0	0	0	0	0.00666097352690009	0.000341588385994876	0	0	0	0	0.000512382578992314	0.00273270708795901	0	0	0	0.053800170794193	0	0.0720751494449189	0.0162254483347566	0	0.0189581554227156	0.00768573868488471	0	0.000170794192997438	0	0	0	0	0.00956447480785653	0.0013663535439795	0.000170794192997438	0	0.00426985482493595	0	0.00239111870196413
NS70	0.000170502983802217	0	0.000170502983802217	0	0	0	0.000341005967604433	0	0	0.0479113384484228	0	0	0	0.0139812446717818	0	0.00920716112531969	0	0.0692242114236999	0	0	0.103324808184143	0.00562659846547315	0	0	0	0	0	0	0	0	0.00869565217391304	0	0.000170502983802217	0	0.0600170502983802	0.0264279624893436	0.022847399829497	0	0.0110826939471441	0	0.000170502983802217	0	0	0.0209718670076726	0.0010230179028133	0.000852514919011083	0	0	0.000170502983802217	0	0.0941176470588235	0.111167945439045	0	0	0	0	0	0	0	0	0	0	0.0124467178175618	0.000341005967604433	0	0	0	0.000341005967604433	0	0.000170502983802217	0	0.000682011935208866	0	0.000341005967604433	0	0.239897698209719	0	0	0.000170502983802217	0	0	0	0	0	0.000682011935208866	0	0	0	0.00136402387041773	0.000682011935208866	0.0010230179028133	0	0	0	0	0	0.000852514919011083	0	0	0.0832054560954817	0.000682011935208866	0.00323955669224211	0.00170502983802217	0	0.00920716112531969	0.00971867007672634	0.000170502983802217	0	0	0	0.000341005967604433	0	0.0218243819266837	0.000170502983802217	0	0	0.00221653878942881	0	0.000852514919011083
NS71	0	0	0	0.000342700479780672	0.000514050719671008	0.0306716929403701	0.00154215215901302	0	0	0.0741946538725154	0	0.000342700479780672	0	0	0	0.0263879369431117	0	0.0992117888965044	0	0.000171350239890336	0.0471213159698424	0	0	0.000342700479780672	0.000171350239890336	0	0.0023989033584647	0.000342700479780672	0.000171350239890336	0.00222755311857437	0.0154215215901302	0	0.000171350239890336	0.000171350239890336	0.269362577107608	0.047464016449623	0.0140507196710075	0.00548320767649075	0.00308430431802605	0	0	0.000171350239890336	0.000342700479780672	0.00942426319396847	0	0.00822481151473612	0	0.000685400959561343	0.000342700479780672	0	0.0514050719671008	0.0047978067169294	0.000685400959561343	0.00548320767649075	0	0	0.00633995887594243	0	0.000171350239890336	0	0.00102810143934202	0.000171350239890336	0.0174777244688143	0.000514050719671008	0.00119945167923235	0.000171350239890336	0	0	0	0.000856751199451679	0.000171350239890336	0.0047978067169294	0	0.00188485263879369	0.000171350239890336	0.0111377655928718	0.000342700479780672	0	0.000171350239890336	0	0	0	0	0.00102810143934202	0	0.000171350239890336	0.000514050719671008	0	0.0567169294037012	0.000685400959561343	0	0	0	0	0	0.000856751199451679	0	0	0	0.000342700479780672	0	0.0366689513365319	0.000856751199451679	0	0.0138793694311172	0.0601439342015079	0.00805346127484578	0	0	0	0	0	0.00548320767649075	0	0	0	0.00222755311857437	0.042837559972584	0
NS72	0	0	0.000512382578992314	0.00307429547395389	0	0.000512382578992314	0	0	0	0.0138343296327925	0	0	0	0.0230572160546541	0	0.000512382578992314	0	0.22801024765158	0	0	0.163279248505551	0	0	0	0	0	0.00973526900085397	0	0	0.00170794192997438	0.0138343296327925	0	0.000170794192997438	0	0.0362083689154569	0.0514090520922289	0.035866780529462	0	0.00631938514090521	0	0	0.00256191289496157	0	0.0210076857386849	0	0.00341588385994876	0	0	0.000341588385994876	0	0.0616567036720752	0.00256191289496157	0	0	0	0.000170794192997438	0	0.000341588385994876	0.000341588385994876	0	0	0	0.00426985482493595	0	0	0.000512382578992314	0	0	0.0210076857386849	0	0	0	0	0.000170794192997438	0	0.0471391972672929	0.0879590093936806	0.000170794192997438	0	0	0	0.00478223740392827	0.00256191289496157	0	0	0.000170794192997438	0	0	0.000341588385994876	0	0	0	0.000170794192997438	0	0	0	0	0	0	0.00239111870196413	0	0.00256191289496157	0.00426985482493595	0	0.0508966695132365	0.0696840307429547	0.000170794192997438	0.000512382578992314	0	0.000683176771989752	0	0	0.0186165670367208	0	0	0	0.000170794192997438	0	0.000341588385994876
NS77	0.000515286843009275	0	0.000171762281003092	0.000171762281003092	0.000171762281003092	0	0.0182068017863277	0	0	0.00858811405015459	0	0.000687049124012367	0	0.00240467193404328	0	0.115939539677087	0.00171762281003092	0.0084163517691515	0.00103057368601855	0	0.050498110614909	0.00309172105805565	0	0	0	0	0.00360700790106493	0	0	0.00395053246307111	0.000343524562006183	0	0.000171762281003092	0	0.0997938852627963	0.0360700790106493	0.00704225352112676	0	0.00377877018206802	0	0	0	0.00103057368601855	0.00704225352112676	0	0	0	0	0	0.0140845070422535	0.0348677430436276	0.160425970456888	0.000171762281003092	0	0	0	0	0	0	0.000343524562006183	0.000171762281003092	0	0.0559945036070079	0.00188938509103401	0	0	0.00257643421504638	0.000171762281003092	0	0.000171762281003092	0.000171762281003092	0	0	0.00240467193404328	0.000171762281003092	0.0541051185159739	0	0	0	0	0.000515286843009275	0	0	0	0	0.000171762281003092	0	0.00240467193404328	0.0570250772930265	0.0103057368601855	0	0	0	0	0	0	0.0259361044314668	0.000343524562006183	0	0.138268636207489	0	0	0.0295431123325318	0	0.0173479903813123	0.00120233596702164	0.00257643421504638	0	0	0	0	0	0.00601167983510821	0.00566815527310203	0	0	0	0	0.000515286843009275
NS78	0	0	0	0.000170794192997438	0	0	0.000683176771989752	0	0	0.0256191289496157	0	0	0.00187873612297182	0.00170794192997438	0	0.000683176771989752	0	0.0964987190435525	0	0	0.0527754056362084	0.00153714773697694	0	0	0	0	0	0	0	0.00802732707087959	0.0126387702818104	0	0.000170794192997438	0	0.0959863364645602	0.117506404782237	0.0133219470538002	0	0.0343296327924851	0.000170794192997438	0	0.00990606319385141	0	0.0174210076857387	0.000512382578992314	0.00290350128095645	0	0	0.00802732707087959	0	0.064730999146029	0.0216908625106746	0	0.000170794192997438	0	0	0	0.0192997438087105	0	0.000341588385994876	0	0	0.0959863364645602	0	0.0228864218616567	0	0	0	0.0664389410760034	0	0	0.00375747224594364	0	0	0	0.084201537147737	0.0013663535439795	0	0	0	0	0	0	0	0.000341588385994876	0.000170794192997438	0	0	0.00102476515798463	0.000170794192997438	0	0	0	0	0	0.0013663535439795	0	0	0	0.00256191289496157	0.000170794192997438	0.0122971818958155	0.0134927412467976	0.000170794192997438	0.0169086251067464	0.0382578992314261	0.000512382578992314	0	0.000170794192997438	0	0	0	0.028864218616567	0	0	0	0.000170794192997438	0	0
