#mpa_vOct22_CHOCOPhlAnSGB_202212
#/usr/local/bin/metaphlan -t rel_ab --input_type fastq --add_viruses --unclassified_estimation --offline --tmp_dir /localscratch/ronj2303.5578778.0 --bowtie2db /nfs3_ib/nfs-ip34/fast/def-ilafores/metaphlan4_db -x mpa_vOct22_CHOCOPhlAnSGB_202212 --bowtie2out /localscratch/ronj2303.5578778.0/S-9-DICUND-G.bowtie2.txt --nproc 24 -o /localscratch/ronj2303.5578778.0/S-9-DICUND-G_profile.txt /localscratch/ronj2303.5578778.0/all_reads.fastq
#22534751 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	99.39092	
k__Bacteria	2	0.6090771759300175	
k__Bacteria|p__Proteobacteria	2|1224	0.4267808035281864	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.1694403977263234	
k__Bacteria|p__Acidobacteria	2|57723	0.011720228465550955	
k__Bacteria|p__Actinobacteria	2|201174	0.0011358071176742967	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.39576385288253824	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.1694403977263234	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.017738398225480272	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.013278552420167905	
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	2|57723|204432	0.011720228465550955	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.0011358071176742967	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.39061313083656846	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Melainabacteria_unclassified	2|1798710||	0.1694403977263234	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2|1224|1236|135614	0.016110517657372113	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.013278552420167905	
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	2|57723|204432|204433	0.011720228465550955	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	2|1224|28211|204458	0.005150722045969786	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	2|1224|1236|1775403	0.0016278805681081577	
