#Classification	SRR20002472_bracken_P.kreport
k__Bacteria	1506313
k__Bacteria|p__Proteobacteria	1358412
k__Bacteria|p__Actinobacteria	62205
k__Bacteria|p__Firmicutes	81707
k__Bacteria|p__Deinococcus-Thermus	213
k__Bacteria|p__Cyanobacteria	5
k__Bacteria|p__Bacteroidetes	3630
k__Bacteria|p__Chlamydiae	54
k__Bacteria|p__Verrucomicrobia	29
k__Bacteria|p__Nitrospirae	24
k__Bacteria|p__Fusobacteria	16
k__Bacteria|p__Spirochaetes	10
k__Bacteria|p__Synergistetes	5
k__Eukaryota	6588
k__Eukaryota|k__Fungi	3566
k__Eukaryota|k__Fungi|p__Basidiomycota	2464
k__Eukaryota|k__Fungi|p__Ascomycota	1101
k__Eukaryota|k__Metazoa	2551
k__Eukaryota|k__Metazoa|p__Chordata	2551
k__Eukaryota|k__Viridiplantae	466
k__Eukaryota|k__Viridiplantae|p__Streptophyta	466
k__Eukaryota|p__Apicomplexa	4
k__Viruses	7
k__Viruses|k__Heunggongvirae	7
k__Viruses|k__Heunggongvirae|p__Uroviricota	7
