name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Corynebacterium vitaeruminis_A	46264	S	2297	396312	398609	0.40996
Corynebacterium amycolatum	45993	S	751	287815	288566	0.29678
Corynebacterium jeikeium_D	46072	S	101	61170	61271	0.06302
Corynebacterium tuscaniense	46252	S	10	23926	23936	0.02462
Corynebacterium lactis	46079	S	9	1239	1248	0.00128
Corynebacterium parakroppenstedtii	46113	S	6	2742	2748	0.00283
Corynebacterium minutissimum_A	46103	S	5	1294	1299	0.00134
Corynebacterium sp946998835	46234	S	5	548	553	0.00057
Corynebacterium amycolatum_A	45994	S	5	1282	1287	0.00132
Corynebacterium sp943913645	46216	S	1	64	65	0.00007
Corynebacterium sp943914465	46219	S	1	43	44	0.00005
Lawsonella clevelandensis_A	46365	S	2	1069	1071	0.00110
Lawsonella sp018376445	46367	S	2	611	613	0.00063
Mycobacterium iranicum	46491	S	1	179	180	0.00019
Cutibacterium acnes	48418	S	12	32066	32078	0.03299
Nanchangia sp900545825	42578	S	5	24	29	0.00003
Actinobaculum massiliense	42423	S	3	1096	1099	0.00113
Micrococcus sp023147585	45161	S	1	400	401	0.00041
Pseudoglutamicibacter albus_B	45216	S	2	299	301	0.00031
Bifidobacterium bifidum	42758	S	1	467	468	0.00048
UBA3913 sp002391425	44759	S	1	90	91	0.00009
Janibacter_A massiliensis	43414	S	1	134	135	0.00014
Eggerthella lenta	51757	S	1	731	732	0.00075
Escherichia coli	133040	S	13	49008	49021	0.05042
Escherichia sp002965065	133046	S	2	1780	1782	0.00183
Escherichia coli_F	133042	S	1	2448	2449	0.00252
Escherichia fergusonii	133043	S	1	2519	2520	0.00259
Klebsiella pneumoniae	133145	S	6	19402	19408	0.01996
Stutzerimonas stutzeri_AO	139038	S	11	7689	7700	0.00792
Stutzerimonas stutzeri	139027	S	9	9272	9281	0.00955
Stutzerimonas stutzeri_G	139046	S	2	1194	1196	0.00123
Stutzerimonas sp003488145	139015	S	1	431	432	0.00044
Pseudomonas aeruginosa	138123	S	9	14716	14725	0.01514
Pseudomonas_E mendocina_D	138447	S	2	597	599	0.00062
Pseudomonas_F otitidis	138963	S	1	260	261	0.00027
Aquabacterium parvum	126468	S	10	22320	22330	0.02297
Paraburkholderia phytofirmans	128028	S	1	133	134	0.00014
Caballeronia udeis	126787	S	1	20	21	0.00002
Limnobacter sp902506325	127546	S	1	78	79	0.00008
Janthinobacterium sp900156175	127477	S	1	918	919	0.00095
Curvibacter sp003987795	126972	S	1	662	663	0.00068
Undibacterium sp019745005	129413	S	1	365	366	0.00038
Hylemonella sp019745555	127248	S	1	909	910	0.00094
Hydrogenophilus thermoluteolus	130841	S	1	657	658	0.00068
Azospirillum brasilense	114111	S	1	223	224	0.00023
Brevundimonas sp003248965	114402	S	1	63	64	0.00007
Brevundimonas sp002484265	114398	S	1	49	50	0.00005
Endobacter medicaginis	113784	S	1	44	45	0.00005
Lactobacillus iners	55388	S	14	7567	7581	0.00780
Staphylococcus capitis	57076	S	1	1005	1006	0.00103
Fusicatenibacter saccharivorans	61879	S	1	5832	5833	0.00600
Alitiscatomonas sp900541255	60542	S	1	1437	1438	0.00148
Murdochiella vaginalis	71501	S	1	2575	2576	0.00265
Bacteroides sp934716785	77035	S	1	147	148	0.00015
Prevotella bergensis	77339	S	1	93	94	0.00010
Allomeiothermus silvanus	98864	S	2	123	125	0.00013
Allomeiothermus sp003226535	98865	S	2	87	89	0.00009
Jonquetella anthropi	143200	S	3	621	624	0.00064
Succiniclasticum sp900544275	72580	S	1	104	105	0.00011
