#Classification	SRR20002428_bracken_P.kreport
k__Bacteria	15493
k__Bacteria|p__Proteobacteria	11942
k__Bacteria|p__Actinobacteria	634
k__Bacteria|p__Firmicutes	2763
k__Bacteria|p__Deinococcus-Thermus	123
k__Bacteria|p__Bacteroidetes	18
k__Bacteria|p__Synergistetes	10
k__Eukaryota	1046
k__Eukaryota|k__Metazoa	722
k__Eukaryota|k__Metazoa|p__Chordata	722
k__Eukaryota|k__Fungi	253
k__Eukaryota|k__Fungi|p__Ascomycota	203
k__Eukaryota|k__Fungi|p__Basidiomycota	49
k__Eukaryota|k__Viridiplantae	71
k__Eukaryota|k__Viridiplantae|p__Streptophyta	71
k__Archaea	1
k__Archaea|p__Euryarchaeota	1
k__Viruses	4
k__Viruses|k__Heunggongvirae	4
k__Viruses|k__Heunggongvirae|p__Uroviricota	4
