#Classification	SRR20002478_bracken_O.kreport
k__Bacteria	576045
k__Bacteria|p__Proteobacteria	471306
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	458020
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	424233
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	30302
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	1938
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	923
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	464
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	43
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	55
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	47
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	5
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	4
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	8337
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	8288
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	27
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	12
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	8
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	4828
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	1460
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	1874
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	1029
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	343
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	120
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	109
