name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas aeruginosa	138123	S	6	190	196	0.11829
Stutzerimonas stutzeri_AO	139038	S	13	251	264	0.15932
Stutzerimonas stutzeri_AC	139030	S	3	43	46	0.02776
Stutzerimonas stutzeri	139027	S	2	53	55	0.03319
Stutzerimonas stutzeri_G	139046	S	1	13	14	0.00845
Pseudomonas_E alcaligenes	138170	S	2	29	31	0.01871
Pseudomonas_E putida_H	138523	S	2	81	83	0.05009
Aquabacterium parvum	126468	S	18	157	175	0.10561
Paraburkholderia phytofirmans	128028	S	2	24	26	0.01569
Polynucleobacter sp023253245	128426	S	2	4	6	0.00362
Acidovorax temperans	126391	S	1	30	31	0.01871
Xanthomonas campestris	141272	S	1	1	2	0.00121
Cutibacterium acnes	48418	S	28	596	624	0.37658
Cutibacterium granulosum	48420	S	2	2	4	0.00241
Nocardioides sp001426745	48200	S	1	0	1	0.00060
UBA3913 sp002391425	44759	S	10	6	16	0.00966
Dermacoccus nishinomiyaensis	43368	S	3	14	17	0.01026
Neoactinobaculum massilliense	42579	S	2	0	2	0.00121
Arthrobacter_D pityocampae	45021	S	1	5	6	0.00362
Dietzia cinnamea_A	46275	S	2	2	4	0.00241
Gordonia jacobaea	46311	S	1	0	1	0.00060
Gordonia sp022513585	46342	S	1	0	1	0.00060
Streptomyces hayashii	49179	S	1	16	17	0.01026
Streptococcus sp000187445	56205	S	2	22	24	0.01448
Prevotella multisaccharivorax	77393	S	1	0	1	0.00060
