#Classification	NS13_bracken_P.kreport
k__Bacteria	2603793
k__Bacteria|p__Firmicutes	2055967
k__Bacteria|p__Actinobacteria	9193
k__Bacteria|p__Bacteroidetes	538112
k__Bacteria|p__Verrucomicrobia	10
k__Bacteria|p__Proteobacteria	503
k__Bacteria|p__Spirochaetes	6
k__Eukaryota	16
k__Eukaryota|k__Metazoa	16
k__Eukaryota|k__Metazoa|p__Chordata	16
k__Archaea	2
k__Archaea|p__Euryarchaeota	2
k__Viruses	23475
k__Viruses|k__Heunggongvirae	23475
k__Viruses|k__Heunggongvirae|p__Uroviricota	23475
