name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	257	77950	78207	0.15310
Stutzerimonas stutzeri	139027	S	85	36320	36405	0.07127
Stutzerimonas stutzeri_G	139046	S	24	4256	4280	0.00838
Stutzerimonas stutzeri_AC	139030	S	2	397	399	0.00078
Stutzerimonas nitrititolerans	139007	S	2	230	232	0.00045
Stutzerimonas sp002692525	139013	S	1	633	634	0.00124
Stutzerimonas stutzeri_AE	139032	S	1	165	166	0.00032
Stutzerimonas sp003488145	139015	S	1	258	259	0.00051
Stutzerimonas frequens	139002	S	1	105	106	0.00021
Stutzerimonas stutzeri_U	139055	S	1	975	976	0.00191
Pseudomonas aeruginosa	138123	S	264	96451	96715	0.18933
Pseudomonas nitroreducens_A	138133	S	1	69	70	0.00014
Pseudomonas paraeruginosa	138137	S	1	215	216	0.00042
Pseudomonas_E alcaligenes	138170	S	6	1085	1091	0.00214
Pseudomonas_E putida_P	138528	S	3	151	154	0.00030
Pseudomonas_E benzenivorans	138212	S	2	265	267	0.00052
Pseudomonas_E asiatica	138196	S	1	312	313	0.00061
Pseudomonas_E cremoris	138265	S	1	34	35	0.00007
Pseudomonas_E mendocina_D	138447	S	1	137	138	0.00027
Pseudomonas_F otitidis	138963	S	3	286	289	0.00057
Acinetobacter radioresistens	137151	S	16	3089	3105	0.00608
Acinetobacter junii	137104	S	4	4197	4201	0.00822
Acinetobacter bereziniae	137066	S	1	330	331	0.00065
Acinetobacter pragensis	137145	S	1	9	10	0.00002
Acinetobacter lwoffii_P	137126	S	1	784	785	0.00154
Acinetobacter johnsonii	137103	S	1	277	278	0.00054
Acinetobacter lwoffii_D	137114	S	1	542	543	0.00106
Moraxella_A sp002478835	137342	S	1	150	151	0.00030
Vreelandella sp023485185	136916	S	1	129	130	0.00025
Halomonas sp024137965	136765	S	1	186	187	0.00037
Klebsiella aerogenes	133133	S	566	48780	49346	0.09660
Klebsiella quasipneumoniae	133146	S	1	162	163	0.00032
Providencia rettgeri_A	133377	S	1	222	223	0.00044
Enterobacter asburiae_E	132954	S	1	101	102	0.00020
Dryocola boscaweniae	132936	S	1	21	22	0.00004
CALYPF01 sp945271245	132863	S	1	14	15	0.00003
Idiomarina sp002685255	132484	S	1	56	57	0.00011
Aquabacterium parvum	126468	S	318	52261	52579	0.10293
Aquabacterium sp017989885	126485	S	1	26	27	0.00005
Aquabacterium olei	126466	S	1	56	57	0.00011
Aquabacterium sp937923225	126501	S	1	141	142	0.00028
Aquabacterium sp030654395	126496	S	1	6	7	0.00001
Paraburkholderia phytofirmans	128028	S	33	1036	1069	0.00209
Paraburkholderia phenoliruptrix	128024	S	10	1171	1181	0.00231
Paraburkholderia fungorum	127991	S	5	101	106	0.00021
Paraburkholderia agricolaris	127963	S	3	82	85	0.00017
Paraburkholderia aromaticivorans	127965	S	2	159	161	0.00032
Paraburkholderia sp005503145	128062	S	1	10	11	0.00002
Herbaspirillum huttiense	127116	S	4	398	402	0.00079
Hylemonella sp019745555	127248	S	5	715	720	0.00141
Hylemonella sp019746735	127249	S	1	24	25	0.00005
Hylemonella sp016185015	127245	S	1	95	96	0.00019
Acidovorax temperans	126391	S	2	805	807	0.00158
Comamonas suwonensis	126877	S	1	45	46	0.00009
Tepidimonas aquatica	129256	S	1	236	237	0.00046
Tepidimonas sp020723845	129261	S	1	27	28	0.00005
Rhodoferax sp031291305	128766	S	1	4	5	0.00001
Duganella sacchari	127009	S	1	3	4	0.00001
Curvibacter sp003987795	126972	S	1	178	179	0.00035
