#Classification	SRR20002402_bracken_P.kreport
k__Bacteria	87994
k__Bacteria|p__Proteobacteria	83477
k__Bacteria|p__Actinobacteria	2391
k__Bacteria|p__Firmicutes	2063
k__Bacteria|p__Deinococcus-Thermus	3
k__Bacteria|p__Bacteroidetes	53
k__Bacteria|p__Verrucomicrobia	3
k__Bacteria|p__Chlamydiae	1
k__Eukaryota	692
k__Eukaryota|k__Metazoa	575
k__Eukaryota|k__Metazoa|p__Chordata	575
k__Eukaryota|k__Fungi	95
k__Eukaryota|k__Fungi|p__Basidiomycota	92
k__Eukaryota|k__Fungi|p__Ascomycota	2
k__Eukaryota|k__Viridiplantae	21
k__Eukaryota|k__Viridiplantae|p__Streptophyta	21
