name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	98	30601	30699	0.13413
Stutzerimonas stutzeri	139027	S	40	16702	16742	0.07315
Stutzerimonas stutzeri_G	139046	S	13	2608	2621	0.01145
Stutzerimonas stutzeri_AC	139030	S	2	457	459	0.00201
Stutzerimonas sp003488145	139015	S	2	521	523	0.00229
Stutzerimonas stutzeri_AN	139037	S	2	87	89	0.00039
Stutzerimonas frequens	139002	S	1	119	120	0.00052
Stutzerimonas balearica	138998	S	1	433	434	0.00190
Pseudomonas aeruginosa	138123	S	148	60461	60609	0.26482
Pseudomonas paraeruginosa	138137	S	2	404	406	0.00177
Pseudomonas nitroreducens_A	138133	S	1	83	84	0.00037
Pseudomonas nitroreducens_B	138134	S	1	78	79	0.00035
Pseudomonas pseudonitroreducens	138138	S	1	164	165	0.00072
Pseudomonas_E lundensis	138428	S	11	1229	1240	0.00542
Pseudomonas_E paracarnis	138477	S	5	1561	1566	0.00684
Pseudomonas_E alcaligenes	138170	S	3	627	630	0.00275
Pseudomonas_E ceruminis	138242	S	2	781	783	0.00342
Pseudomonas_E helleri	138386	S	2	64	66	0.00029
Pseudomonas_E lurida	138430	S	1	85	86	0.00038
Pseudomonas_E helleri_A	138387	S	1	58	59	0.00026
Pseudomonas_E putida_H	138523	S	1	712	713	0.00312
Pseudomonas_E benzenivorans	138212	S	1	141	142	0.00062
Pseudomonas_E lactis	138417	S	1	209	210	0.00092
Acinetobacter junii	137104	S	4	6383	6387	0.02791
Acinetobacter bereziniae	137066	S	1	385	386	0.00169
Acinetobacter johnsonii	137103	S	1	343	344	0.00150
Salinicola salarius	136848	S	1	31	32	0.00014
Halomonas alkalicola	136719	S	1	306	307	0.00134
Aquabacterium parvum	126468	S	119	29536	29655	0.12957
Aquabacterium sp913773725	126499	S	1	340	341	0.00149
Paraburkholderia phytofirmans	128028	S	10	360	370	0.00162
Paraburkholderia phenoliruptrix	128024	S	3	289	292	0.00128
Paraburkholderia sp005503145	128062	S	3	37	40	0.00017
Paraburkholderia sp900104795	128085	S	1	31	32	0.00014
Paraburkholderia fungorum	127991	S	1	25	26	0.00011
Cupriavidus basilensis	126906	S	3	729	732	0.00320
Cupriavidus pauculus_C	126934	S	2	121	123	0.00054
Hylemonella sp019745555	127248	S	3	510	513	0.00224
Ralstonia mannitolilytica	128604	S	3	785	788	0.00344
Herbaspirillum huttiense	127116	S	1	149	150	0.00066
Caballeronia udeis	126787	S	2	13	15	0.00007
Melaminivora alkalimesophila	127755	S	1	304	305	0.00133
Ideonella paludis	127272	S	1	19	20	0.00009
Pollutimonas sp013416445	128308	S	1	38	39	0.00017
QFNR01 sp003248485	130416	S	1	508	509	0.00222
Oryzomicrobium sp021287045	130914	S	1	133	134	0.00059
Ga0077527 sp019751125	131284	S	1	20	21	0.00009
Escherichia coli	133040	S	1	662	663	0.00290
Leclercia tamurae	133191	S	1	36	37	0.00016
Providencia rettgeri_A	133377	S	1	170	171	0.00075
Aerosticca soli	140428	S	5	2172	2177	0.00951
Rhodanobacter sp001899565	140584	S	1	45	46	0.00020
CU05-9 sp943913335	140813	S	1	35	36	0.00016
Legionella drancourtii	135233	S	1	9	10	0.00004
Sphingopyxis sp001468265	125395	S	2	243	245	0.00107
Sphingobium cloacae	124819	S	1	214	215	0.00094
Azospirillum brasilense	114111	S	6	258	264	0.00115
Rhizobium sp016429255	120036	S	1	16	17	0.00007
Z2-YC6860 sp019746355	120881	S	1	7	8	0.00003
Brevundimonas pondensis	114374	S	1	28	29	0.00013
Caulobacter sp002280875	114545	S	1	8	9	0.00004
Cutibacterium acnes	48418	S	118	50485	50603	0.22110
Cutibacterium modestum	48421	S	4	221	225	0.00098
Cutibacterium namnetense	48422	S	1	12	13	0.00006
Arachnia sp936941515	48389	S	2	235	237	0.00104
Corynebacterium sp943912665	46212	S	2	1	3	0.00001
Corynebacterium sp943913645	46216	S	1	5	6	0.00003
Corynebacterium sputi	46238	S	1	13	14	0.00006
Corynebacterium sp943912465	46211	S	1	2	3	0.00001
Mycobacterium phocaicum	46563	S	2	37	39	0.00017
Mycobacterium gordonae	46461	S	1	43	44	0.00019
Rhodococcus sp006543605	47064	S	1	53	54	0.00024
Lawsonella clevelandensis_A	46365	S	3	82	85	0.00037
Kocuria carniphila	45124	S	1	37	38	0.00017
Kocuria rhizophila	45134	S	1	54	55	0.00024
Micrococcus porci	45160	S	1	88	89	0.00039
Rothia aeria	45222	S	1	29	30	0.00013
Nesterenkonia massiliensis	45179	S	1	6	7	0.00003
Streptococcus sp000187445	56205	S	6	1859	1865	0.00815
Staphylococcus epidermidis	57090	S	4	3018	3022	0.01320
Staphylococcus saccharolyticus	57118	S	1	254	255	0.00111
Salinicoccus luteus	57032	S	1	3	4	0.00002
Sporosarcina koreensis_C	53876	S	2	255	257	0.00112
Paenibacillus_A rubinfantis	56795	S	1	18	19	0.00008
Prevotella bivia	77340	S	2	993	995	0.00435
Phocaeicola vulgatus	77316	S	1	5392	5393	0.02356
Pedobacter agri	90010	S	1	3	4	0.00002
Clostridium_A leptum	64444	S	1	422	423	0.00185
Fusicatenibacter saccharivorans	61879	S	1	827	828	0.00362
Akkermansia muciniphila	145645	S	1	174	175	0.00076
Campylobacter_D sp944323605	92454	S	1	22	23	0.00010
