#Classification	SRR20002487_bracken_C.kreport
k__Bacteria	255167
k__Bacteria|p__Proteobacteria	185984
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	180597
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	743
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	4604
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	38
k__Bacteria|p__Firmicutes	67155
k__Bacteria|p__Firmicutes|c__Bacilli	67098
k__Bacteria|p__Firmicutes|c__Clostridia	44
k__Bacteria|p__Firmicutes|c__Tissierellia	11
k__Bacteria|p__Firmicutes|c__Negativicutes	1
k__Bacteria|p__Actinobacteria	1982
k__Bacteria|p__Actinobacteria|c__Actinomycetia	1965
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	16
k__Bacteria|p__Deinococcus-Thermus	32
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	32
k__Bacteria|p__Bacteroidetes	13
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	13
k__Eukaryota	2002
k__Eukaryota|k__Fungi	1781
k__Eukaryota|k__Fungi|p__Basidiomycota	1775
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Malasseziomycetes	1775
k__Eukaryota|k__Fungi|p__Ascomycota	6
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	6
k__Eukaryota|k__Metazoa	211
k__Eukaryota|k__Metazoa|p__Chordata	211
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	211
k__Eukaryota|k__Viridiplantae	9
k__Eukaryota|k__Viridiplantae|p__Streptophyta	9
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	9
