name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	607	871	1478	0.07356
Gilliamella apicola	1196095	S	588	2491	3079	0.15324
Gilliamella sp. wkB7	3120264	S	118	634	752	0.03743
Frischella perrara	1267021	S	1686	2433	4119	0.20500
Pantoea sp. JZ2	2654189	S	1	2	3	0.00015
Snodgrassella alvi	1196083	S	1628	1426	3054	0.15199
Commensalibacter melissae	2070537	S	147	120	267	0.01329
Bartonella apihabitans	2750929	S	2	2	4	0.00020
Lactobacillus apis	303541	S	2481	1275	3756	0.18693
Lactobacillus sp. IBH004	2879107	S	727	776	1503	0.07480
Lactobacillus sp. wkB8	1545702	S	3	51	54	0.00269
Lactobacillus kullabergensis	1218493	S	177	260	437	0.02175
Lactobacillus helsingborgensis	1218494	S	82	687	769	0.03827
Lactobacillus panisapium	2012495	S	2	1	3	0.00015
Lactobacillus melliventris	1218507	S	2	381	383	0.01906
Lactobacillus kimbladii	1218506	S	1	19	20	0.00100
Bombilactobacillus mellifer	1218492	S	3	7	10	0.00050
Bifidobacterium coryneforme	1687	S	136	66	202	0.01005
Bifidobacterium asteroides	1684	S	126	19	145	0.00722
Cutibacterium acnes	1747	S	3	5	8	0.00040
Apis mellifera filamentous virus	1100043	S	37	0	37	0.00184
