#Classification	SRR20002408_bracken_P.kreport
k__Bacteria	24232
k__Bacteria|p__Proteobacteria	18983
k__Bacteria|p__Actinobacteria	2524
k__Bacteria|p__Firmicutes	2674
k__Bacteria|p__Deinococcus-Thermus	23
k__Bacteria|p__Cyanobacteria	3
k__Bacteria|p__Bacteroidetes	20
k__Bacteria|p__Fusobacteria	2
k__Bacteria|p__Chlamydiae	1
k__Eukaryota	2858
k__Eukaryota|k__Metazoa	2627
k__Eukaryota|k__Metazoa|p__Chordata	2627
k__Eukaryota|k__Fungi	182
k__Eukaryota|k__Fungi|p__Basidiomycota	116
k__Eukaryota|k__Fungi|p__Ascomycota	65
k__Eukaryota|p__Apicomplexa	28
k__Eukaryota|k__Viridiplantae	20
k__Eukaryota|k__Viridiplantae|p__Streptophyta	20
