name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	1196095	S	339	1497	1836	0.17388
Gilliamella apis	1970738	S	147	210	357	0.03381
Gilliamella sp. wkB7	3120264	S	43	228	271	0.02567
Frischella perrara	1267021	S	813	1301	2114	0.20021
Serratia liquefaciens	614	S	16	328	344	0.03258
Serratia sp. P2ACOL2	2482769	S	3	233	236	0.02235
Rahnella victoriana	1510570	S	1	4	5	0.00047
Rahnella aceris	2703885	S	1	5	6	0.00057
Rahnella bonaserana	2816248	S	1	7	8	0.00076
Enterobacter kobei	208224	S	2	343	345	0.03267
Pantoea agglomerans	549	S	2	18	20	0.00189
Snodgrassella alvi	1196083	S	724	803	1527	0.14462
Commensalibacter melissae	2070537	S	66	67	133	0.01260
Roseomonas haemaphysalidis	2768162	S	1	0	1	0.00009
Lactobacillus apis	303541	S	1087	578	1665	0.15769
Lactobacillus sp. IBH004	2879107	S	307	380	687	0.06506
Lactobacillus sp. wkB8	1545702	S	3	59	62	0.00587
Lactobacillus kullabergensis	1218493	S	65	106	171	0.01619
Lactobacillus helsingborgensis	1218494	S	48	467	515	0.04877
Apilactobacillus kunkeei	148814	S	9	17	26	0.00246
Bombilactobacillus mellifer	1218492	S	2	5	7	0.00066
Bifidobacterium coryneforme	1687	S	67	40	107	0.01013
Bifidobacterium asteroides	1684	S	59	10	69	0.00653
Cutibacterium acnes	1747	S	3	7	10	0.00095
Apis mellifera filamentous virus	1100043	S	26	0	26	0.00246
