name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Escherichia coli_F	133042	S	163	272459	272622	0.06551
Escherichia ruysiae	133045	S	45	32832	32877	0.00790
Escherichia sp002965065	133046	S	44	28518	28562	0.00686
Escherichia coli	133040	S	13	31310	31323	0.00753
Escherichia fergusonii	133043	S	10	13841	13851	0.00333
Enterobacter chengduensis	132958	S	150	219674	219824	0.05282
Enterobacter cloacae_M	132963	S	137	436852	436989	0.10500
Enterobacter hormaechei	132971	S	12	10754	10766	0.00259
Enterobacter hormaechei_C	132973	S	2	1983	1985	0.00048
Enterobacter cloacae	132960	S	2	3762	3764	0.00090
Citrobacter sp001037495	132894	S	3	1207	1210	0.00029
Citrobacter_A sp019415335	132912	S	13	15238	15251	0.00366
Citrobacter_A telavivensis	132913	S	9	16109	16118	0.00387
Edwardsiella hoshinae	132945	S	10	725	735	0.00018
Yersinia artesiana	133577	S	8	1439	1447	0.00035
Xenorhabdus szentirmaii	133570	S	6	815	821	0.00020
Pseudocitrobacter corydidari	133397	S	5	2418	2423	0.00058
Providencia rettgeri_A	133377	S	1	1726	1727	0.00041
Pseudomonas aeruginosa	138123	S	3	8006	8009	0.00192
Stutzerimonas stutzeri_G	139046	S	1	966	967	0.00023
Pseudomonas_E khazarica	138405	S	2	2648	2650	0.00064
Aquabacterium parvum	126468	S	3	1152	1155	0.00028
Xanthomonas pisi	141296	S	6	990	996	0.00024
Wolbachia sp020278625	123283	S	4	358	362	0.00009
UBA4765 sp002365175	120294	S	1	11	12	0.00000
Methylobacterium organophilum	118273	S	1	43	44	0.00001
Corynebacterium coyleae	46023	S	749	27713	28462	0.00684
Corynebacterium evansiae	46035	S	98	23970	24068	0.00578
Corynebacterium pseudogenitalium	46125	S	60	5312	5372	0.00129
Corynebacterium imitans	46066	S	31	4570	4601	0.00111
Corynebacterium jeikeium_D	46072	S	20	3309	3329	0.00080
Corynebacterium sp946998835	46234	S	16	707	723	0.00017
Corynebacterium sp025152525	46179	S	11	271	282	0.00007
Corynebacterium jeikeium	46070	S	9	2457	2466	0.00059
Corynebacterium lehmanniae	46081	S	7	1062	1069	0.00026
Corynebacterium sp001831515	46148	S	7	888	895	0.00022
Corynebacterium sp022347285	46168	S	6	1166	1172	0.00028
Corynebacterium sp946221155	46226	S	4	140	144	0.00003
Corynebacterium tuscaniense	46252	S	4	706	710	0.00017
Corynebacterium jeikeium_C	46071	S	3	1002	1005	0.00024
Corynebacterium meitnerae	46100	S	3	94	97	0.00002
Corynebacterium sp943914615	46220	S	2	295	297	0.00007
Corynebacterium sp001812805	46145	S	1	93	94	0.00002
Corynebacterium sp022345965	46166	S	1	158	159	0.00004
Corynebacterium vitaeruminis_A	46264	S	1	68	69	0.00002
Corynebacterium glucuronolyticum	46053	S	1	30	31	0.00001
Corynebacterium amycolatum	45993	S	1	114	115	0.00003
Corynebacterium macclintockiae	46090	S	1	100	101	0.00002
Corynebacterium sp900539985	46203	S	1	216	217	0.00005
Corynebacterium kefirresidentii	46075	S	1	305	306	0.00007
Corynebacterium sp001875725	46151	S	1	51	52	0.00001
Corynebacterium tuberculostearicum_E	46251	S	1	504	505	0.00012
Corynebacterium riegelii	46134	S	1	62	63	0.00002
Rhodococcus sp006543605	47064	S	1	64	65	0.00002
Brevibacterium sp943914815	42992	S	3	910	913	0.00022
Rothia dentocariosa	45227	S	1	45	46	0.00001
Pseudoglutamicibacter albus_B	45216	S	1	66	67	0.00002
Ornithinicoccus ciconiae	43453	S	1	12	13	0.00000
Cutibacterium acnes	48418	S	5	1764	1769	0.00043
Streptomyces mutabilis	49283	S	1	126	127	0.00003
Staphylococcus epidermidis	57090	S	3931	1741704	1745635	0.41944
Staphylococcus argenteus	57068	S	22	4382	4404	0.00106
Staphylococcus borealis	57072	S	1	44	45	0.00001
Alkalicoccobacillus porphyridii	54667	S	10	627	637	0.00015
Limosilactobacillus portuensis	55617	S	6	160	166	0.00004
Prevotella bivia	77340	S	3015	1121851	1124866	0.27028
Prevotella sp000479005	77428	S	8	269	277	0.00007
Prevotella ihumii	77372	S	4	626	630	0.00015
Prevotella timonensis	78128	S	1	64	65	0.00002
Prevotella sp916439115	77963	S	1	16	17	0.00000
Bacteroides sp959606905	77084	S	9	8230	8239	0.00198
Flavobacterium psychrophilum_B	86681	S	10	1948	1958	0.00047
Flavobacterium paronense	86659	S	1	71	72	0.00002
Sediminibacterium sp902168225	83835	S	2	64	66	0.00002
JAEWCC01 sp023459495	58946	S	466	61692	62158	0.01494
Anaerococcus sp943913325	71394	S	9	1300	1309	0.00031
Anaerococcus sp949769285	71401	S	1	218	219	0.00005
SZUA-378 sp023398375	63219	S	5	960	965	0.00023
Flavonifractor plautii	67235	S	1	135	136	0.00003
Clostridium_A leptum	64444	S	1	240	241	0.00006
CR04bin15 sp004357015	103488	S	11	1488	1499	0.00036
Nanosynbacter sp029975625	110289	S	8	21942	21950	0.00527
JALHET01 sp022839525	143815	S	1	312	313	0.00008
