#Classification	SRR20002486_bracken_O.kreport
k__Bacteria	737566
k__Bacteria|p__Proteobacteria	659224
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	591490
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	566115
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	20540
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	1783
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	1516
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	1057
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	281
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	124
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	27
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	20
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	19
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales	2
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	45586
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	45360
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	151
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	61
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	12
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	22035
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	10496
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	4552
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	3823
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	2424
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	738
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	65
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales	65
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	32
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	17
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	11
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	3
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	15
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	15
k__Bacteria|p__Actinobacteria	56389
k__Bacteria|p__Actinobacteria|c__Actinomycetia	56145
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	41551
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	6857
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	5969
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	808
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	646
