#Classification	SRR20002346_bracken_P.kreport
k__Bacteria	1539189
k__Bacteria|p__Proteobacteria	1177177
k__Bacteria|p__Actinobacteria	210454
k__Bacteria|p__Firmicutes	133171
k__Bacteria|p__Cyanobacteria	10156
k__Bacteria|p__Deinococcus-Thermus	1689
k__Bacteria|p__Chloroflexi	1
k__Bacteria|p__Bacteroidetes	6246
k__Bacteria|p__Ignavibacteriae	6
k__Bacteria|p__Gemmatimonadetes	1
k__Bacteria|p__Verrucomicrobia	143
k__Bacteria|p__Chlamydiae	34
k__Bacteria|p__Planctomycetes	28
k__Bacteria|p__Fusobacteria	55
k__Bacteria|p__Candidatus_Saccharibacteria	10
k__Bacteria|p__Spirochaetes	8
k__Bacteria|p__Synergistetes	3
k__Bacteria|p__Nitrospirae	3
k__Eukaryota	29331
k__Eukaryota|k__Viridiplantae	15824
k__Eukaryota|k__Viridiplantae|p__Streptophyta	15824
k__Eukaryota|k__Fungi	9835
k__Eukaryota|k__Fungi|p__Ascomycota	5744
k__Eukaryota|k__Fungi|p__Basidiomycota	4090
k__Eukaryota|k__Metazoa	3535
k__Eukaryota|k__Metazoa|p__Chordata	3535
k__Eukaryota|p__Euglenozoa	102
k__Eukaryota|p__Apicomplexa	33
k__Archaea	318
k__Archaea|p__Euryarchaeota	318
k__Viruses	1685
k__Viruses|k__Heunggongvirae	1672
k__Viruses|k__Heunggongvirae|p__Uroviricota	1672
k__Viruses|k__Bamfordvirae	13
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota	13
