name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	133069	S	4702	1942	6644	0.09321
Gilliamella sp946481345	133105	S	2125	5281	7406	0.10390
Gilliamella apicola_N	133081	S	1797	1244	3041	0.04266
Gilliamella sp946482005	133106	S	1197	2778	3975	0.05577
Gilliamella apis_A	133086	S	889	1329	2218	0.03112
Gilliamella apis	133085	S	750	611	1361	0.01909
Gilliamella apicola_R	133084	S	412	580	992	0.01392
Gilliamella apicola_Q	133083	S	263	209	472	0.00662
Gilliamella sp946480175	133104	S	245	112	357	0.00501
Gilliamella sp002142215	133091	S	184	158	342	0.00480
Gilliamella sp945271295	133099	S	45	2	47	0.00066
Gilliamella apicola_P	133082	S	5	5	10	0.00014
Gilliamella apicola_L	133079	S	4	0	4	0.00006
Gilliamella bombicola	133088	S	2	1	3	0.00004
Gilliamella sp009795805	133092	S	2	0	2	0.00003
Gilliamella intestini	133089	S	2	2	4	0.00006
Gilliamella apicola_I	133076	S	2	0	2	0.00003
Gilliamella bombi	133087	S	1	181	182	0.00255
Gilliamella apicola_J	133077	S	1	0	1	0.00001
Gilliamella apicola_C	133071	S	1	0	1	0.00001
Gilliamella sp945273075	133100	S	1	21	22	0.00031
Gilliamella apicola_M	133080	S	1	2	3	0.00004
Frischella perrara	133059	S	4628	518	5146	0.07219
CALYPF01 sp945271245	132863	S	625	103	728	0.01021
Leclercia tamurae	133191	S	10	12	22	0.00031
Leclercia adecarboxylata	133185	S	8	27	35	0.00049
Leclercia adecarboxylata_A	133186	S	8	37	45	0.00063
Lelliottia jeotgali	133195	S	11	135	146	0.00205
Lelliottia nimipressuralis	133196	S	5	5	10	0.00014
Lelliottia amnigena	133193	S	3	9	12	0.00017
Citrobacter braakii	132886	S	4	4	8	0.00011
Citrobacter portucalensis	132892	S	2	4	6	0.00008
Citrobacter freundii	132888	S	1	4	5	0.00007
Serratia marcescens_J	133452	S	1	15	16	0.00022
Klebsiella grimontii	133137	S	4	3	7	0.00010
Klebsiella ornithinolytica	133141	S	2	1	3	0.00004
Klebsiella michiganensis	133140	S	1	1	2	0.00003
Enterobacter asburiae_F	132955	S	3	74	77	0.00108
Enterobacter sp918797525	132995	S	2	0	2	0.00003
Enterobacter cancerogenus	132957	S	2	1	3	0.00004
Rahnella bonaserana	133404	S	2	2	4	0.00006
Rahnella variigena	133415	S	1	1	2	0.00003
Providencia alcalifaciens	133370	S	2	3	5	0.00007
Atlantibacter sp002358165	132831	S	5	2	7	0.00010
Morganella morganii_C	133233	S	2	2	4	0.00006
Erwinia dacicola	133010	S	3	1	4	0.00006
Serratia_J grimesii	133479	S	2	0	2	0.00003
Serratia_J liquefaciens	133481	S	2	0	2	0.00003
