#Classification	SRR20002445_bracken_P.kreport
k__Bacteria	1821406
k__Bacteria|p__Firmicutes	1083345
k__Bacteria|p__Actinobacteria	65723
k__Bacteria|p__Deinococcus-Thermus	761
k__Bacteria|p__Cyanobacteria	4
k__Bacteria|p__Proteobacteria	669941
k__Bacteria|p__Bacteroidetes	1497
k__Bacteria|p__Chlamydiae	60
k__Bacteria|p__Verrucomicrobia	6
k__Bacteria|p__Fusobacteria	31
k__Bacteria|p__Nitrospirae	30
k__Bacteria|p__Spirochaetes	3
k__Bacteria|p__Candidatus_Saccharibacteria	3
k__Eukaryota	2814
k__Eukaryota|k__Fungi	1148
k__Eukaryota|k__Fungi|p__Basidiomycota	1089
k__Eukaryota|k__Fungi|p__Ascomycota	59
k__Eukaryota|k__Metazoa	412
k__Eukaryota|k__Metazoa|p__Chordata	412
k__Eukaryota|k__Viridiplantae	1251
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1251
k__Eukaryota|p__Apicomplexa	1
k__Archaea	2
k__Archaea|p__Crenarchaeota	2
k__Viruses	140
k__Viruses|k__Heunggongvirae	140
k__Viruses|k__Heunggongvirae|p__Uroviricota	140
