#Classification	S-3-POLPIL-B_bracken_P.kreport
k__Bacteria	1166
k__Bacteria|p__Acidobacteria	435
k__Bacteria|p__Proteobacteria	607
k__Bacteria|p__Actinobacteria	44
k__Bacteria|p__Cyanobacteria	8
k__Bacteria|p__Bacteroidetes	40
k__Bacteria|p__Planctomycetes	30
k__Eukaryota	61
k__Eukaryota|k__Metazoa	61
k__Eukaryota|k__Metazoa|p__Chordata	61
