#Classification	S-17-POLPIL-B_bracken_O.kreport
k__Archaea|p__Euryarchaeota|c__Halobacteria	193
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales	88
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales	82
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Natrialbales	23
k__Archaea|p__Euryarchaeota|c__Methanomicrobia	21
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales	10
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales	8
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales	2
k__Archaea|p__Candidatus_Nanohaloarchaeota	1
k__Archaea|p__Candidatus_Nanohaloarchaeota|c__Candidatus_Nanohalobia	1
k__Archaea|p__Candidatus_Nanohaloarchaeota|c__Candidatus_Nanohalobia|o__Candidatus_Nanohalobiales	1
k__Archaea|p__Crenarchaeota	1
k__Archaea|p__Crenarchaeota|c__Thermoprotei	1
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Sulfolobales	1
k__Viruses	79
k__Viruses|k__Heunggongvirae	71
k__Viruses|k__Heunggongvirae|p__Uroviricota	71
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	71
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Caudovirales	71
k__Viruses|k__Bamfordvirae	8
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota	8
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Megaviricetes	6
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Megaviricetes|o__Imitervirales	6
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Pokkesviricetes	2
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales	2
