#Classification	SRR5091461_bracken_P.kreport
k__Bacteria	9326436
k__Bacteria|p__Bacteroidetes	5873640
k__Bacteria|p__Firmicutes	3264928
k__Bacteria|p__Actinobacteria	12522
k__Bacteria|p__Verrucomicrobia	157777
k__Bacteria|p__Proteobacteria	17527
k__Bacteria|p__Spirochaetes	34
k__Bacteria|p__Fusobacteria	3
k__Bacteria|p__Candidatus_Saccharibacteria	2
k__Eukaryota	212
k__Eukaryota|k__Viridiplantae	211
k__Eukaryota|k__Viridiplantae|p__Streptophyta	211
k__Eukaryota|k__Fungi	1
k__Eukaryota|k__Fungi|p__Ascomycota	1
k__Viruses	33
k__Viruses|k__Heunggongvirae	33
k__Viruses|k__Heunggongvirae|p__Uroviricota	32
k__Viruses|k__Heunggongvirae|p__Peploviricota	1
