name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	92	6741	6833	0.11930
Stutzerimonas stutzeri	139027	S	42	4253	4295	0.07499
Stutzerimonas stutzeri_G	139046	S	6	300	306	0.00534
Stutzerimonas stutzeri_AC	139030	S	4	232	236	0.00412
Stutzerimonas sp003488145	139015	S	2	142	144	0.00251
Stutzerimonas stutzeri_AN	139037	S	2	20	22	0.00038
Stutzerimonas stutzeri_AH	139034	S	1	59	60	0.00105
Pseudomonas aeruginosa	138123	S	113	12017	12130	0.21178
Pseudomonas_E alcaligenes	138170	S	2	109	111	0.00194
Pseudomonas_E benzenivorans	138212	S	2	68	70	0.00122
Pseudomonas_E veronii	138942	S	1	70	71	0.00124
Pseudomonas_E paracarnis	138477	S	1	84	85	0.00148
Acinetobacter junii	137104	S	2	706	708	0.01236
Acinetobacter bereziniae	137066	S	1	103	104	0.00182
Vreelandella stevensii	136926	S	1	100	101	0.00176
Vreelandella hamiltonii	136868	S	1	35	36	0.00063
Aquabacterium parvum	126468	S	120	6651	6771	0.11822
Aquabacterium olei	126466	S	1	18	19	0.00033
Aquabacterium olei_A	126467	S	1	16	17	0.00030
Paraburkholderia phytofirmans	128028	S	13	130	143	0.00250
Paraburkholderia phenoliruptrix	128024	S	3	71	74	0.00129
Paraburkholderia agricolaris	127963	S	2	19	21	0.00037
Paraburkholderia sp005503145	128062	S	2	7	9	0.00016
Paraburkholderia sp000745015	128047	S	1	11	12	0.00021
Hylemonella sp019745555	127248	S	2	94	96	0.00168
Hylemonella sp019746735	127249	S	1	8	9	0.00016
Hylemonella gracilis_A	127234	S	1	10	11	0.00019
Cupriavidus basilensis	126906	S	2	125	127	0.00222
Cupriavidus pauculus	126932	S	1	32	33	0.00058
Herbaspirillum huttiense	127116	S	1	38	39	0.00068
Caballeronia udeis	126787	S	6	10	16	0.00028
Alcaligenes ammonioxydans	126412	S	3	90	93	0.00162
Tepidimonas ignava	129259	S	3	74	77	0.00134
Acidovorax temperans	126391	S	2	217	219	0.00382
Pelomonas aquatica	128172	S	1	32	33	0.00058
Ideonella sp016213265	127276	S	2	72	74	0.00129
Caldimonas aquatica	126790	S	1	19	20	0.00035
MR-S7 sp000400995	127748	S	1	37	38	0.00066
Sutterella wadsworthensis_A	129151	S	1	98	99	0.00173
Hydrogenophilus thermoluteolus	130841	S	1	29	30	0.00052
Hydrogenophilus thiooxidans	130842	S	1	4	5	0.00009
Methyloversatilis discipulorum_A	130878	S	3	27	30	0.00052
Tepidiphilus sp028684345	131058	S	1	30	31	0.00054
Pantoea mediterraneensis	133266	S	1	20	21	0.00037
Pantoea eucrina	133258	S	1	5	6	0.00010
Duffyella gerundensis	132941	S	1	11	12	0.00021
Mixta gaviniae	133222	S	1	17	18	0.00031
Pararheinheimera tangshanensis	132577	S	1	7	8	0.00014
CU05-9 sp943913335	140813	S	6	58	64	0.00112
Xanthomonas campestris	141272	S	1	8	9	0.00016
Azospirillum brasilense	114111	S	7	140	147	0.00257
Novosphingobium silvae	124454	S	26	845	871	0.01521
Sphingomonas_K jejuensis	125343	S	2	78	80	0.00140
Sphingorhabdus_B sp937873665	125492	S	1	134	135	0.00236
Agrobacterium tomkonis	119083	S	1	45	46	0.00080
Ochrobactrum_A rhizosphaerae	119796	S	1	6	7	0.00012
Ochrobactrum sp003176975	119786	S	1	5	6	0.00010
CALTWN01 sp943913205	119320	S	1	0	1	0.00002
Methylobacterium brachiatum	118245	S	1	8	9	0.00016
Hyphomicrobium_B sp017512425	118798	S	1	4	5	0.00009
Brevundimonas pondensis	114374	S	1	10	11	0.00019
Brevundimonas sp023456105	114452	S	1	26	27	0.00047
Paracoccus aeridis	121802	S	1	21	22	0.00038
Paracoccus denitrificans_B	121826	S	1	10	11	0.00019
Amaricoccus sp946221765	120979	S	1	6	7	0.00012
Cutibacterium acnes	48418	S	153	17159	17312	0.30226
Cutibacterium namnetense	48422	S	4	17	21	0.00037
Cutibacterium granulosum	48420	S	2	10	12	0.00021
Cutibacterium modestum	48421	S	2	33	35	0.00061
Micropruina glycogenica	48475	S	1	14	15	0.00026
Corynebacterium kefirresidentii	46075	S	1	67	68	0.00119
Corynebacterium sanguinis	46136	S	1	99	100	0.00175
Corynebacterium vitaeruminis_A	46264	S	1	6	7	0.00012
Corynebacterium tuscaniense	46252	S	1	61	62	0.00108
Corynebacterium sp902373425	46205	S	1	16	17	0.00030
Corynebacterium glutamicum	46055	S	1	74	75	0.00131
Corynebacterium glucuronolyticum	46053	S	1	2	3	0.00005
Lawsonella clevelandensis_A	46365	S	30	228	258	0.00450
Mycobacterium phocaicum	46563	S	1	9	10	0.00017
Mycobacterium vinylchloridicum	46841	S	1	4	5	0.00009
Gordonia jacobaea	46311	S	1	6	7	0.00012
Saccharopolyspora_C sp016526145	47550	S	1	1	2	0.00003
Bifidobacterium longum	42796	S	1	128	129	0.00225
Bifidobacterium bifidum	42758	S	1	7	8	0.00014
Kocuria marina	45128	S	1	8	9	0.00016
Kocuria palustris	45131	S	1	58	59	0.00103
Rothia kristinae	45231	S	2	26	28	0.00049
Rothia aeria	45222	S	1	7	8	0.00014
Micrococcus porci	45160	S	1	24	25	0.00044
UBA3913 sp002391425	44759	S	2	6	8	0.00014
Neoactinobaculum massilliense	42579	S	2	6	8	0.00014
Brachybacterium conglomeratum	43296	S	1	5	6	0.00010
Phocaeicola coprocola	77223	S	2	416	418	0.00730
Phocaeicola plebeius_A	77243	S	1	85	86	0.00150
Phocaeicola coprophilus	77224	S	1	65	66	0.00115
Bacteroides sp948847595	77071	S	1	59	60	0.00105
Alistipes onderdonkii	80996	S	2	175	177	0.00309
Alistipes putredinis	80998	S	1	123	124	0.00216
Alistipes finegoldii	80988	S	1	122	123	0.00215
Parabacteroides distasonis	81434	S	1	76	77	0.00134
Tannerella forsythia	81500	S	1	12	13	0.00023
BPGX01 sp026414605	76618	S	2	1	3	0.00005
Streptococcus sp000187445	56205	S	17	1211	1228	0.02144
Limosilactobacillus fermentum	55598	S	3	87	90	0.00157
Weissella cibaria	55730	S	1	6	7	0.00012
Staphylococcus epidermidis	57090	S	2	365	367	0.00641
Staphylococcus caprae	57077	S	1	16	17	0.00030
Staphylococcus capitis	57076	S	1	33	34	0.00059
Jeotgalicoccus marinus	57011	S	1	7	8	0.00014
Anoxybacillus_A tepidamans	53446	S	2	12	14	0.00024
Pseudogracilibacillus auburnensis	54494	S	2	3	5	0.00009
Effusibacillus pohliae	57200	S	1	0	1	0.00002
Alkalicoccobacillus gibsonii	54664	S	1	1	2	0.00003
Fusicatenibacter saccharivorans	61879	S	3	627	630	0.01100
Blautia_A caecimuris	60751	S	1	48	49	0.00086
Ruthenibacterium lactatiformans	69133	S	1	80	81	0.00141
Ruthenibacterium sp905212515	69143	S	1	4	5	0.00009
Negativibacillus massiliensis	68716	S	1	104	105	0.00183
Dysosmobacter pullicola	66682	S	1	8	9	0.00016
Lawsonibacter asaccharolyticus	67383	S	1	43	44	0.00077
Acutalibacter sp900548545	64182	S	1	2	3	0.00005
Fimisoma avicola	69590	S	1	2	3	0.00005
Allomeiothermus silvanus	98864	S	12	43	55	0.00096
Allomeiothermus sp003226535	98865	S	7	17	24	0.00042
Meiothermus luteus	98873	S	2	4	6	0.00010
Thermorudis peleae	94888	S	1	0	1	0.00002
Pyrinomonas sp937135995	39495	S	1	3	4	0.00007
