name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	80	32240	32320	0.16671
Stutzerimonas stutzeri	139027	S	62	34286	34348	0.17717
Stutzerimonas stutzeri_G	139046	S	4	1076	1080	0.00557
Stutzerimonas stutzeri_U	139055	S	3	3636	3639	0.01877
Stutzerimonas stutzeri_AC	139030	S	2	636	638	0.00329
Stutzerimonas songnenensis	139012	S	1	79	80	0.00041
Stutzerimonas stutzeri_C	139043	S	1	303	304	0.00157
Pseudomonas aeruginosa	138123	S	119	69630	69749	0.35976
Pseudomonas paraeruginosa	138137	S	1	259	260	0.00134
Pseudomonas_E alcaligenes	138170	S	2	536	538	0.00277
Moraxella_A osloensis	137341	S	1	229	230	0.00119
Moraxella_A sp002478835	137342	S	1	257	258	0.00133
Aquabacterium parvum	126468	S	133	22748	22881	0.11802
Paraburkholderia phenoliruptrix	128024	S	3	391	394	0.00203
Paraburkholderia phytofirmans	128028	S	2	122	124	0.00064
Paraburkholderia agricolaris	127963	S	1	62	63	0.00032
Hylemonella sp019745555	127248	S	4	1040	1044	0.00538
Cupriavidus basilensis	126906	S	1	316	317	0.00164
Herbaspirillum huttiense	127116	S	1	97	98	0.00051
Tepidimonas sp020723845	129261	S	1	34	35	0.00018
Pandoraea cepalis	127932	S	1	164	165	0.00085
Caballeronia udeis	126787	S	1	9	10	0.00005
Xanthobacter autotrophicus_C	120864	S	1	43	44	0.00023
Bradyrhizobium japonicum_C	120464	S	1	141	142	0.00073
Agrobacterium pusense	119063	S	1	22	23	0.00012
Azospirillum brasilense	114111	S	1	62	63	0.00032
Paracoccus marinus	121849	S	1	151	152	0.00078
Cutibacterium acnes	48418	S	29	19464	19493	0.10054
Cutibacterium modestum	48421	S	3	261	264	0.00136
Corynebacterium sp943913645	46216	S	4	43	47	0.00024
Corynebacterium uberis	46253	S	1	12	13	0.00007
Corynebacterium matruchotii	46098	S	1	52	53	0.00027
Corynebacterium sp943914465	46219	S	1	4	5	0.00003
Mycobacterium llatzerense	46513	S	2	17	19	0.00010
Mycobacterium phocaicum	46563	S	1	30	31	0.00016
Mycobacterium szulgai	46825	S	1	12	13	0.00007
Lawsonella clevelandensis_A	46365	S	4	188	192	0.00099
Rhodococcus sp019835985	47075	S	1	5	6	0.00003
Gordonia sputi	46350	S	1	8	9	0.00005
Microbacterium barkeri	44136	S	2	160	162	0.00084
UBA3913 sp002391425	44759	S	1	17	18	0.00009
Citricoccus terreus	45087	S	2	115	117	0.00060
Arthrobacter_D sp001428435	45029	S	1	15	16	0.00008
Brachybacterium conglomeratum	43296	S	1	24	25	0.00013
Lactobacillus crispatus	55376	S	8	3140	3148	0.01624
Lactobacillus mulieris_A	55403	S	1	166	167	0.00086
Lactobacillus jensenii	55391	S	1	16	17	0.00009
Limosilactobacillus fermentum	55598	S	1	149	150	0.00077
Streptococcus sp000187445	56205	S	1	283	284	0.00146
Listeria monocytogenes_B	55775	S	1	220	221	0.00114
Bacillus_CA sp002335745	54755	S	2	74	76	0.00039
Sulfoacidibacillus ferrooxidans	53409	S	1	12	13	0.00007
Bacteroides rodentium	76974	S	1	293	294	0.00152
Waterburya minor	97038	S	2	0	2	0.00001
