#Classification	SRR20002406_bracken_P.kreport
k__Bacteria	1987081
k__Bacteria|p__Proteobacteria	1388862
k__Bacteria|p__Actinobacteria	228285
k__Bacteria|p__Firmicutes	309500
k__Bacteria|p__Deinococcus-Thermus	55697
k__Bacteria|p__Cyanobacteria	46
k__Bacteria|p__Chloroflexi	22
k__Bacteria|p__Bacteroidetes	4372
k__Bacteria|p__Chlorobi	2
k__Bacteria|p__Gemmatimonadetes	7
k__Bacteria|p__Verrucomicrobia	143
k__Bacteria|p__Chlamydiae	42
k__Bacteria|p__Planctomycetes	2
k__Bacteria|p__Fusobacteria	35
k__Bacteria|p__Nitrospirae	18
k__Bacteria|p__Acidobacteria	14
k__Bacteria|p__Candidatus_Saccharibacteria	13
k__Bacteria|p__Spirochaetes	7
k__Bacteria|p__Aquificae	5
k__Bacteria|p__Synergistetes	4
k__Bacteria|p__Thermodesulfobacteria	1
k__Eukaryota	27027
k__Eukaryota|k__Fungi	20072
k__Eukaryota|k__Fungi|p__Basidiomycota	19217
k__Eukaryota|k__Fungi|p__Ascomycota	855
k__Eukaryota|k__Metazoa	5431
k__Eukaryota|k__Metazoa|p__Chordata	5431
k__Eukaryota|k__Viridiplantae	1433
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1433
k__Eukaryota|p__Apicomplexa	89
k__Eukaryota|p__Euglenozoa	1
k__Archaea	127
k__Archaea|p__Euryarchaeota	126
k__Archaea|p__Thaumarchaeota	1
k__Viruses	792
k__Viruses|k__Heunggongvirae	792
k__Viruses|k__Heunggongvirae|p__Uroviricota	632
k__Viruses|k__Heunggongvirae|p__Peploviricota	160
