name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	1196095	S	4912	3218	8130	0.09498
Gilliamella sp. wkB7	3120264	S	3994	2189	6183	0.07223
Gilliamella sp. B3022	2817969	S	12	30	42	0.00049
Gilliamella sp. ESL0443	2704655	S	10	5	15	0.00018
Gilliamella sp. ESL0441	2704654	S	2	0	2	0.00002
Gilliamella apis	1970738	S	2970	354	3324	0.03883
Frischella perrara	1267021	S	6107	4547	10654	0.12446
Orbus mooreae	3074107	S	5	0	5	0.00006
Klebsiella pneumoniae	573	S	10	1575	1585	0.01852
Proteus vulgaris	585	S	1	6	7	0.00008
Stenotrophomonas maltophilia	40324	S	2	2	4	0.00005
Snodgrassella alvi	1196083	S	4300	2987	7287	0.08513
Commensalibacter melissae	2070537	S	364	10	374	0.00437
Parasaccharibacter sp. TMW 2.1888	2268025	S	11	30	41	0.00048
Parasaccharibacter apium	1510841	S	9	24	33	0.00039
Bartonella apihabitans	2750929	S	39	10	49	0.00057
Bartonella choladocola	2750995	S	5	2	7	0.00008
Lactobacillus apis	303541	S	11195	915	12110	0.14147
Lactobacillus sp. IBH004	2879107	S	5065	919	5984	0.06991
Lactobacillus sp. wkB8	1545702	S	70	202	272	0.00318
Lactobacillus sp. ESL0680	2983210	S	2	0	2	0.00002
Lactobacillus sp. ESL0731	2983221	S	1	61	62	0.00072
Lactobacillus kullabergensis	1218493	S	2053	503	2556	0.02986
Lactobacillus helsingborgensis	1218494	S	837	1190	2027	0.02368
Lactobacillus johnsonii	33959	S	2	3	5	0.00006
Lactobacillus kimbladii	1218506	S	2	6	8	0.00009
Lactobacillus melliventris	1218507	S	1	32	33	0.00039
Bombilactobacillus bombi	1303590	S	30	57	87	0.00102
Bombilactobacillus mellifer	1218492	S	7	4	11	0.00013
Apilactobacillus kunkeei	148814	S	76	26	102	0.00119
Pediococcus acidilactici	1254	S	1	1	2	0.00002
Ethanoligenens harbinense	253239	S	3	0	3	0.00004
Clostridium botulinum	1491	S	2	5	7	0.00008
Bifidobacterium asteroides	1684	S	947	22	969	0.01132
Bifidobacterium coryneforme	1687	S	788	63	851	0.00994
Streptomyces sp. T12	477697	S	18	4	22	0.00026
Cutibacterium acnes	1747	S	3	0	3	0.00004
Candidatus Phytoplasma solani	69896	S	1	0	1	0.00001
Thermus thermophilus	274	S	2	0	2	0.00002
Homo sapiens	9606	S	34	92	126	0.00147
Apis mellifera filamentous virus	1100043	S	22460	135	22595	0.26396
