feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Burkholderiaceae	Campylobacteraceae	Carnobacteriaceae	Christensenellaceae	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales.Family.XIII..Incertae.Sedis	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Pseudomonadaceae	Rikenellaceae	Selenomonadaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Turicibacteraceae	Veillonellaceae
NS34	0.0923336545212535	0.0302677423536499	0.0891031789145561	0	0.792639608972257	0	0.127893522608851	0	0	0.0179199018812683	0	0.00855980776195555	0.381245062254103	0.0741024654541384	0.0558120969327379	0	0.0510224528661081	0.158730776046757	0.0566378749429855	0.0943596167439233	0.0591102315352855	0.0385281958543792	0.359604896412631	0	0	0.113463252071438	0.220859379923552	0	0	0.00957018523314064	0.0723600649047666	0.0855121841330857	0.0590188070840008	0.03304364974744	0	0.135117143208804	0	0	0	0.0173702115168555	0	0.210789291378904	0.0414936213022382	0.0362047806771349
NS36	0.113711289932152	0	0.422245665668278	0	0.449514557925876	0.104343843119419	0.130517296659807	0	0	0	0	0.0307974184289508	0.236371413766363	0.0398715994916893	0.110328975961347	0.0685871793306452	0.0431389059383627	0	0.0570854202281735	0.0731900530929049	0.0244946870157096	0	0.313737652380454	0.00747682272614195	0	0.108011248344676	0.525981989013468	0	0	0	0.00687766673278025	0.0612293290644537	0.0214769892285974	0.00647510333778286	0	0.35307408687135	0	0	0.00915724294912459	0.018403107235193	0.024908305333794	0.180318780982826	0.0347681852099151	0.00761925392549878
NS38	0	0	0.347396572999583	0	0.544208292326889	0.0879873033593809	0.386749292224596	0	0	0	0	0.0611504882742527	0.189269907684974	0.0801439724654794	0.105956162767139	0.0504069177548282	0.0627733311278925	0.0519063283496059	0.0514883615222246	0.0696740335551363	0.0184908707934269	0	0.330846519105938	0.0383633658240379	0	0.0726320430655337	0.477653404093207	0	0.00911285285195901	0	0	0.0391019652080849	0.0189233466841506	0	0.0475849520379489	0.192247550274186	0	0	0.0136201106284758	0.0198416558699372	0.0162556804450573	0.148020361651083	0	0.0736089650945461
NS39	0.0476435193369403	0	0.0489476487224891	0	0.376213861901561	0.073855511393847	0.226993753263387	0	0	0	0.0228117519638086	0.0556503470044653	0.322969025993626	0.0136375013523746	0.0829098838808468	0.0261091218686325	0.0503785874095788	0.0122679841136987	0.0888046686323809	0.0899773783957504	0	0	0.431642510201446	0	0	0.0753881862696848	0.676087527770563	0	0.0232321401866868	0	0.0111669948049069	0.0270001333289021	0	0.171596562901125	0.0324794866952766	0.173433604024481	0.0706989091987809	0	0	0.0360434038872378	0.0192311070081362	0.0873941753286135	0.00879772016269548	0.16058646837119
NS4	0	0	0	0	0.584040937051192	0	0.20005017651978	0	0	0	0	0	0.176266801327447	0	0.0531760002465232	0.011021642188188	0.013196793054424	0.0916850521990517	0.0414063126677782	0.166997781090805	0	0	0.648641169374454	0.0125281251140759	0	0.0349369168860078	0.441153003417743	0	0.0445129661204108	0.0114521677718179	0	0.00754814704416047	0	0.0157246181826776	0	0.0720963441520426	0	0	0	0.0478014371877321	0.135578301688277	0.0704926584655526	0.00921548053154964	0.0551447923194559
NS40	0.0334100994790312	0	0	0.0650098842353094	0.211432563018938	0.069351275937736	0.232030497799447	0	0	0	0	0.0155181424126305	0.233946943765872	0.00879772016269548	0.106472599849171	0	0.0434483714743962	0.021725246732042	0.0771777447060515	0.194056360110217	0.0540797569547922	0	0.525301987191406	0.0958311173384158	0	0.0247559776619877	0.720214508357362	0	0	0.0560553647801803	0.00655739584712706	0.0192031310326463	0.0101587758927149	0.158816530708391	0	0.178814577151269	0.0549393126823881	0	0	0.0220933489115385	0.0225748229239572	0.108583231756238	0	0.083007515463922
NS41	0.0370889732179095	0	0.0437335057044352	0.0120025297632599	0.396458708379352	0	0.0647707420361661	0	0	0.00630686748528648	0	0.0234630677019035	0.204737058926455	0.115212640976481	0.0392046279664681	0.0073316016078859	0.0109239597659338	0	0.06059218347483	0.085180382141031	0.0129088595529422	0	0.432583488826534	0.0413684199151483	0	0.069617004337413	0.44753624191616	0	0	0.0180788339017583	0	0.0161633736286633	0	0.621627974773757	0	0.180394340933818	0.0454948591601188	0	0	0.017381409549672	0.0549407906829455	0.166084979154012	0	0.033827009610698
NS46	0	0.0056788612116447	0.0436953959969887	0	0.352014716857021	0	0.179406317705537	0	0	0.00710805663178311	0	0.0472805896878072	0.206728497947034	0.079824642931091	0.0173809423837443	0.0278819865779506	0.114468216564858	0.0562950691138062	0.0628517389807532	0.291067371329851	0.0175349109897089	0.00718327754402368	0.59517226790643	0.0157587678832161	0	0.0526263255894025	0.626333319342053	0.0126561910386411	0	0	0.00972627347967503	0.0701245026346228	0.020292122973555	0.0631084435444664	0	0.0938930823931446	0	0	0.0151322904875747	0	0.0125709586884845	0.0600187464151837	0.0590230751065035	0.0765952290460339
NS51	0.0167835670607486	0.00577293266901556	0	0	0.155557544904218	0.0249299920036948	0.316602574578858	0.0122684061637612	0.0382602900273692	0	0	0	0.295687218991315	0	0.142816086781586	0.00647513118221063	0.0561628942197509	0.0802253838137108	0.0554097732898154	0.163220667957413	0.0114525617531678	0.0141030645590727	0.755430558454203	0.0388602955053053	0	0	0.471410504749207	0	0	0.0567544298312433	0.0383305397131308	0.197695281700593	0.0395329450904078	0.0213011132644363	0.0301444498744603	0.0105739680966665	0	0.00885891110435747	0	0.0788955740561777	0.00927394363248893	0.0304285900830515	0.0139497558270547	0.0180193950741671
NS55	0	0	0.011021642188188	0	0.222081079576319	0	0.11493149872395	0	0	0	0	0.00903880470552887	0.214926058187262	0.0299465111076217	0.0708817427121797	0	0.0478239544422931	0.0312816621311319	0.0633045491544923	0.158306337592249	0	0	0.971666134641854	0	0	0.0220933489115385	0.415734120595003	0	0	0	0	0.078824412960705	0	0	0	0.0202656110050772	0	0	0	0.0426104326010933	0	0.0102115509392683	0.0104714377655207	0.0198366037519441
NS58	0.00789653222792677	0.0326461427274371	0	0	0.0360450320177897	0	0.172130746742297	0	0.0351839966497777	0	0.0111674990360412	0	0.0908006130475649	0	0.100190432855885	0	0.0351687029220867	0	0.0647053163643692	0.057293512221001	0	0	1.19832673023907	0	0.00622116834859269	0	0.178358438617287	0	0.011310990645387	0	0	0.12855111321861	0	0.0671743386445404	0	0.0423208780523886	0	0	0	0.0841356462662856	0	0.0103167570482251	0.103731328370377	0.0111192570813567
NS6	0	0	0.00604561375461547	0	0.67018392122334	0	0	0	0	0	0.113464434082207	0	0.250647453191565	0.03216330801935	0.0622226908779495	0.00725771894184061	0.043867487602242	0.0139877592699203	0.0455763764594225	0.1272494369159	0.00538743788769972	0	0.609771733910985	0.00816392417191805	0	0.0898511664374406	0.319630806424926	0	0	0	0.0299644646449377	0.0399647530812321	0.0696693301053239	0.0412370245120379	0.00518406266689965	0.207860008736892	0	0	0	0.0259438353980714	0.0148453751150356	0.162583586738775	0	0.0312988507498524
NS62	0.0203741245114459	0.0107764455905399	0.094439519682485	0	0.113636967127442	0.0235798356848366	0.151377067741797	0	0	0	0	0.0146284153973803	0.189766667026687	0	0	0	0.0805555445403708	0	0.115215295152037	0.0665429981355464	0.0441057575551123	0	0.956532511019288	0	0	0.014738275293723	0.469229381195129	0	0	0	0	0.0723150117316167	0	0	0	0.101822807064048	0	0	0	0.0478302324043095	0.00655825600761497	0.0458062191613971	0.008859768386382	0
NS67	0	0.0159643808674458	0.0648613106325767	0	0.220319668991378	0	0.292827857864758	0	0.0194008485953865	0	0	0.0278473083718914	0.172678605861017	0	0.102576033546206	0.0239422276994835	0.0701805269021009	0.0535468748888935	0.0652838699744342	0.0834540016376335	0.057608486681028	0	0.506854451935649	0.100738795617864	0	0	0.660234294296646	0	0	0	0.0282500473287286	0.0649443808752634	0.00586593085591992	0.119788182515099	0.0894720281954615	0	0	0	0.111275596182653	0.0333987014404115	0	0.0345702879664106	0.0266631618584576	0.377507548846061
NS7	0.0172570292987552	0.0264979337719756	0	0	0.122217839314082	0	0.33569202765035	0	0	0	0	0	0.207852421819509	0.0069552757743942	0.161041110208975	0.023645403952435	0.0374924776577601	0.0737469419332019	0.0316071084041082	0.131329197432748	0.0078962902887807	0	0.561683996101003	0.217466358438102	0.0050793961352575	0.0227885006037051	0.493590252264563	0	0.016879056034714	0	0	0.310338389775032	0	0.303539818942832	0	0.112313612258822	0.0516980145226411	0	0	0.0789008427473987	0.0370304463969415	0.0489813441760577	0.0664379260745365	0.118259345586496
NS70	0.0239163837037672	0.00733140457030361	0	0	0.144985020726737	0	0.202634128963016	0.0105226450309358	0.0369135007288834	0	0	0	0.208412973720058	0	0.137875061544468	0.00586510474115555	0.0466040515715611	0	0.0286806211368302	0.217297258575159	0.0269602710462006	0	0.856402968185371	0.00782780784695824	0.00586510474115555	0	0.367838107053343	0	0	0	0	0.0612626756147054	0	0.328123466559969	0	0.0146998181707992	0	0.00891907695571405	0	0.117447464383776	0.0121358230988489	0.0371749071317559	0.0342998415632167	0.00915696731179778
NS71	0.057628413695798	0.016974091746603	0.205978063594638	0	0.244914560299992	0.0302502738731604	0.31084721326898	0	0	0	0.00622088746055934	0.0344094441898231	0.238639426388671	0.151936540277097	0.12757353909599	0.00938883269018907	0.091206298329214	0	0.118541723254826	0.180538596240397	0.0266795690933936	0	0.678417531462505	0.0149176211560614	0	0.0137161092320521	0.461521683482118	0.0460346461378495	0	0	0	0.201013909852416	0	0.00983618188819729	0	0.0613593496144508	0	0	0	0.0673716499433412	0	0.0471323536501577	0.0664450740098498	0.0154834621815445
NS72	0	0.0450915383024712	0.031058681491994	0.00567910541437426	0.137053398088195	0	0.405802598988046	0	0.0078281444620766	0	0	0	0.246129053512453	0.0407399108091248	0.177026390610848	0	0.0621126780731334	0.00816427524149964	0.11641804049096	0.0868087036808929	0.0656972897107611	0	0.722790728065601	0.26843996086355	0.0101061598584725	0	0.391279450962305	0	0	0	0	0.0498003002697692	0	0.0717018512195138	0	0.105834362202102	0.0992351166958274	0	0.00879809848847856	0.120903952971998	0	0.0113109663242674	0.012047428516885	0.0648965002347015
NS77	0.14221091543048	0	0	0	0.453617800842825	0.013196793054424	0.0754096532000051	0	0	0	0	0.0276884440666263	0.353175630484598	0.0589956861534853	0.0817623143367338	0.0313160299464725	0.0225509932049019	0.188956423708149	0.0409752186168435	0.099731196417093	0.0148815419646494	0	0.42361511030567	0	0.00663885849350085	0.0495814643610414	0.476413523671534	0	0	0.0151322904875747	0	0.0347980686288754	0.0177784885726607	0.429717071564268	0	0.131909780584388	0	0	0	0.0474510575516095	0.060777010636542	0.150387662470903	0	0.0104714377655207
NS78	0	0	0	0.0422808009934819	0.069242339636638	0	0.263173222335724	0.00854984104793915	0.0262118971234172	0	0	0	0.182996414226548	0.170686979524249	0.139324523035343	0	0.0443433731490653	0	0.264083337508528	0.281036297927489	0.03076154364151	0	0.770295755091186	0.0330865453363028	0	0.00829455822551063	0.369767409822798	0	0	0.0461747397442663	0	0.175411753095906	0	0.0953899479174707	0	0.0258399949542056	0	0	0	0.164693629581008	0	0.0233935858518229	0.0309706378893153	0.0917027363600999
NS79	0.0528802066193931	0	0	0	0.314295120519801	0	0.333730961053474	0.011734638026873	0.0348724125684086	0	0	0.0103200084250323	0.237619748411163	0.0267093394647181	0.115547490985781	0.0137992398024168	0.0428400319982165	0	0.0551646817039688	0.183066100883219	0.0187852600061701	0	0.703497362537761	0	0	0.0207451171747041	0.50000801553367	0	0	0	0	0.0193217521043761	0	0	0	0.18193596157832	0	0.00796682624829025	0	0.0292298671192869	0.0339336038316319	0.0311723079489787	0	0
NS81	0	0.00921821598472111	0.0159668707421418	0	0.153775768039207	0.0356487348580458	0.171267323419076	0.0164317412483408	0.050104090325787	0	0	0	0.206367475474067	0.0386621949253143	0	0	0.061727961364936	0.00915968539537552	0.0765827666866604	0.0883918161734017	0.0316500596896264	0	0.869480574383182	0.0160676177391802	0	0	0.515240963712959	0	0	0	0	0.208550102813907	0	0	0	0.0168838215711572	0	0.0098936140461745	0	0.0733495518507555	0	0.0174170137573785	0.0342472205593608	0.0652279514144095
NS83	0.072484319234654	0.0158946332366702	0.0522360632308853	0	0.147060945836259	0.0184608882283	0.159886919543577	0	0.0149895190946214	0	0	0.0345965278612585	0.244251124655911	0.0238713772069226	0.187350497514092	0.0163941064881139	0.0739139209154347	0.03266114050981	0.257112081545486	0.111410760463704	0.0218977973072298	0	0.693954258789959	0.0758590661227823	0	0.0295669716578122	0.571536088250823	0.0226698914827582	0.00595604308766747	0.010264054671651	0	0.128697386544942	0	0.1310744933593	0	0.059059574044209	0	0	0	0.123440461689403	0.0159957751990593	0.0497007618962319	0.0361030549770196	0
NS86	0	0.0101057252813463	0	0.0086746659568036	0.0615259759901963	0	0.183332539131586	0	0.024428003762615	0	0.0414842131927404	0	0.244672254821801	0.0329072365623721	0.07487114749275	0	0.0167509274296154	0.0214512935291083	0.0445733790720725	0.0794314861321981	0.00822950038795661	0	0.812943166069873	0.0708132350940805	0.00733140457030361	0	0.597323844623062	0	0.0161629392062095	0	0	0.0860110350274481	0	0.0963545193588661	0	0.0465578297851578	0	0	0	0.102101372582339	0.0109236661769216	0.0191470565144273	0	0.084866826902397
NS9	0.066970356651571	0	0.00538743788769972	0	0.406937315286416	0	0.0338896477316789	0	0	0	0	0.0105736043422994	0.212347522768233	0.057553585947848	0.0703241580425488	0.0548215513555932	0.0339847466073436	0.0262938283545131	0.0779846308102705	0.301431580949538	0.0247776883569633	0	0.599957440528535	0.00961510897219182	0	0.101169504494332	0.466158858476464	0.0277853836673217	0	0	0	0.047711262223894	0	0.240711504857011	0	0.256803754397766	0	0	0	0.0584728698931334	0	0.16304059174963	0	0
