name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	1403	1952	3355	0.16328
Gilliamella apicola	1196095	S	819	3475	4294	0.20897
Gilliamella sp. wkB7	3120264	S	173	867	1040	0.05061
Frischella perrara	1267021	S	1194	2147	3341	0.16259
Pantoea agglomerans	549	S	3	5	8	0.00039
Snodgrassella alvi	1196083	S	1652	2131	3783	0.18411
Snodgrassella communis	2946699	S	1	0	1	0.00005
Commensalibacter melissae	2070537	S	62	98	160	0.00779
Bartonella apihabitans	2750929	S	40	23	63	0.00307
Paramuribaculum intestinale	2094151	S	2	0	2	0.00010
Lactobacillus apis	303541	S	952	554	1506	0.07329
Lactobacillus helsingborgensis	1218494	S	148	1602	1750	0.08517
Lactobacillus sp. IBH004	2879107	S	133	183	316	0.01538
Lactobacillus sp. wkB8	1545702	S	4	88	92	0.00448
Lactobacillus kullabergensis	1218493	S	121	214	335	0.01630
Lactobacillus kimbladii	1218506	S	2	51	53	0.00258
Apilactobacillus kunkeei	148814	S	64	73	137	0.00667
Bombilactobacillus mellifer	1218492	S	8	17	25	0.00122
Bifidobacterium asteroides	1684	S	110	22	132	0.00642
Bifidobacterium coryneforme	1687	S	63	50	113	0.00550
Apis mellifera filamentous virus	1100043	S	31	0	31	0.00151
