name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	1196095	S	1141	4744	5885	0.18219
Gilliamella apis	1970738	S	1081	1470	2551	0.07898
Gilliamella sp. wkB7	3120264	S	117	582	699	0.02164
Frischella perrara	1267021	S	1293	2408	3701	0.11458
Enterobacter cancerogenus	69218	S	64	769	833	0.02579
Psychrobacter sp. WB2	3043330	S	2	15	17	0.00053
Snodgrassella alvi	1196083	S	1073	1514	2587	0.08009
Commensalibacter melissae	2070537	S	36	81	117	0.00362
Bartonella apihabitans	2750929	S	6	8	14	0.00043
Lactobacillus apis	303541	S	1599	836	2435	0.07538
Lactobacillus sp. IBH004	2879107	S	727	697	1424	0.04409
Lactobacillus sp. wkB8	1545702	S	8	121	129	0.00399
Lactobacillus kullabergensis	1218493	S	305	400	705	0.02183
Lactobacillus helsingborgensis	1218494	S	39	290	329	0.01019
Lactobacillus melliventris	1218507	S	3	504	507	0.01570
Apilactobacillus kunkeei	148814	S	108	109	217	0.00672
Bifidobacterium coryneforme	1687	S	131	51	182	0.00563
Bifidobacterium asteroides	1684	S	71	9	80	0.00248
Cutibacterium acnes	1747	S	1	2	3	0.00009
Apis mellifera filamentous virus	1100043	S	9797	80	9877	0.30578
