#Classification	SRR20002461_bracken_P.kreport
k__Bacteria	7662
k__Bacteria|p__Proteobacteria	6271
k__Bacteria|p__Firmicutes	943
k__Bacteria|p__Actinobacteria	425
k__Bacteria|p__Deinococcus-Thermus	8
k__Bacteria|p__Cyanobacteria	2
k__Bacteria|p__Bacteroidetes	11
k__Eukaryota	2525
k__Eukaryota|k__Metazoa	2462
k__Eukaryota|k__Metazoa|p__Chordata	2462
k__Eukaryota|k__Fungi	17
k__Eukaryota|k__Fungi|p__Basidiomycota	11
k__Eukaryota|k__Fungi|p__Ascomycota	6
k__Eukaryota|p__Apicomplexa	26
k__Eukaryota|k__Viridiplantae	19
k__Eukaryota|k__Viridiplantae|p__Streptophyta	19
