feature	Abiotrophia	Acidaminococcus	Acinetobacter	Actinomyces	Acutalibacter	Adlercreutzia	Aggregatibacter	Akkermansia	Alistipes	Alkalihalobacillus	Amedibacterium	Aminipila	Anaerobutyricum	Anaerococcus	Anaerostipes	Anaerotignum	Arachnia	Bacillus	Bacteroides	Barnesiella	Berryella	Bifidobacterium	Blautia	Bradyrhizobium	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Carnobacterium	Christensenella	Cloacibacillus	Cloacibacterium	Clostridioides	Clostridium	Collinsella	Coprobacter	Coprococcus	Corynebacterium	Cruoricaptor	Cryptobacterium	Cupriavidus	Cutibacterium	Cytobacillus	Dehalococcoides	Desulfovibrio	Dialister	Dolosigranulum	Duncaniella	Dysosmobacter	Eggerthella	Eikenella	Enterocloster	Enterococcus	Erysipelatoclostridium	Escherichia	Eubacterium	Ezakiella	Faecalibacillus	Faecalibacterium	Faecalibaculum	Faecalicatena	Faecalitalea	Fannyhessea	Fastidiosipila	Filifactor	Finegoldia	Flavonifractor	Flintibacter	Fusobacterium	Gardnerella	Gemella	Gordonibacter	Granulicatella	Haemophilus	Helcococcus	Hungatella	Intestinibaculum	Intestinimonas	Jeotgalibaca	Klebsiella	Komagataeibacter	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lancefieldella	Latilactobacillus	Lautropia	Lawsonella	Leptotrichia	Leuconostoc	Ligilactobacillus	Limosilactobacillus	Longibaculum	Longicatena	Mageeibacillus	Massilistercora	Mediterraneibacter	Megamonas	Megasphaera	Mesorhizobium	Methylobacterium	Methylorubrum	Minimicrobia	Mobiluncus	Mogibacterium	Monoglobus	Murdochiella	Muribaculum	Nanosynbacter	Ndongobacter	Neisseria	Niallia	Novisyntrophococcus	Odoribacter	Olsenella	Oscillibacter	Paeniclostridium	Pandoraea	Parabacteroides	Paraclostridium	Paraprevotella	Parolsenella	Parvimonas	Pauljensenia	Peptacetobacter	Peptoniphilus	Phascolarctobacterium	Phocaeicola	Phoenicibacter	Porphyromonas	Prevotella	Propionibacterium	Propionimicrobium	Pseudobutyrivibrio	Pseudomonas	Pusillimonas..ex.Kitahara.et.al..2021.	Ralstonia	Romboutsia	Roseburia	Rothia	Ruminiclostridium	Ruminococcus	Ruthenibacterium	Sarcina	Schaalia	Sodaliphilus	Solibaculum	Sphingobium	Staphylococcus	Streptobacillus	Streptococcus	Sutterella	Treponema	Trueperella	Turicibacter	Turicimonas	Veillonella	Vescimonas	Weissella
NS34	0	0	0	0.00184804489911001	0.0010899170153427	0.000861654993290356	0	0.0611719356163487	0.0699435471795209	0.000385343789483436	0.00305857620178566	0	0.0157102005024871	0.0201832334398391	0.0310389171618482	0	0.000544958426750517	0	1.14671105299022	0	0	0.082486822058427	0.0341960183021808	0	0	0.00188779239412312	0.000544958426750517	0.014531600047666	0	0.00708451845942258	0	0	0.0328099376990726	0.0381388126911279	0.00485901930243589	0	0.0336174997426325	0.00127804108130392	0.00815628092039233	0	0	0	0	0.000385343789483436	0.000385343789483436	0.00750191314599153	0	0.000385343789483436	0.0332239974636051	0.0339911576965766	0	0.0476980515432238	0.0242973915546935	0.0334757495246054	0.183858927214119	0.0199500762162625	0.00521285764233134	0.00907003974504724	0.0688639108348879	0	0.00519859522253408	0.0160931233427578	0	0.00283169069357917	0.00200230635369674	0.0136733443417531	0.030150176875551	0.000770687636186522	0.0250202967398246	0	0.00264178693058265	0.0131133930898925	0.00310674587328374	0.0010899170153427	0.00167967538512409	0.018965376023142	0.00154137573013071	0.0186574528816534	0	0	0	0	0.0234828467226837	0.0140800220757557	0.0102390176615943	0.000861654993290356	0.000544958426750517	0	0	0	0	0	0.0107000012718136	0.000861654993290356	0	0	0	0.00880418612788285	0.00657351980010384	0.00359425524014246	0.00138937720428115	0.234872770342645	0	0.000943895776584015	0	0	0	0	0.00394860900187406	0.000770687636186522	0.0210195695879514	0	0	0	0	0.000861654993290356	0	0.00127804108130392	0.0548534065634584	0	0.0246765452841811	0.000544958426750517	0	0.159440518325193	0	0	0.000861654993290356	0.00355270158407185	0.000667435054802215	0	0.0175752851172982	0.0550483592152083	0.0167754172091816	0	0.00907822223548655	0.012192033612414	0	0.000943895776584015	0	0.00423879427273943	0.0101516245617912	0	0.00484371514674309	0.0366320727690806	0.000667435054802215	0.00184804489911001	0.0275602844666587	0.0403415449186961	0	0.0201132006814693	0	0.0098697766276263	0	0	0.00144182490024385	0.0295076270302107	0	0.00369609610982995	0.00184804489911001	0.0395601832962429	0.000544958426750517	0.00404153066232018	0.062861884539734	0
NS36	0	0	0.0200432559765417	0.00300924860213364	0.00179836826608183	0.0208656750823096	0	0.546356798306844	0.239046569020448	0	0.00865285275502662	0	0.0801403744389741	0.0065831527529605	0.16678347050421	0.00120638174981487	0.00080425439149902	0	0.359565894468311	0.00368556457346199	0.00227477665272786	0.118424689968585	0.068457638828505	0	0.00113738759067123	0.0466966399681407	0.000696504715371812	0.0391570374566036	0	0.0172548760314445	0	0.00434968391749672	0.0492126866966885	0.221784643572192	0.0917262172489866	0.00080425439149902	0.0352800820477401	0.00495777680840183	0.0072271728270053	0	0	0.00080425439149902	0	0	0.0181457999624359	0	0	0.000402127163236262	0.081312289239315	0.0338688284291816	0	0.052300369667826	0.0535583776722674	0.0209507749517256	0.0200230707570834	0.0210124494173653	0.00690681557093891	0.0401228218315327	0.221137942079851	0	0.0124662646142079	0.0519320209776066	0.00216552268162158	0.00284347219533785	0	0.00628146823112383	0.135685579460247	0.0254513924187581	0.00175283251733226	0	0.00244604641419876	0.0072383519503948	0.00482554455660252	0.00113738759067123	0	0.0424481179280711	0	0.138333451136751	0.001063928641391	0	0.00220254290436703	0.00133370527791234	0.0601040717300295	0.00702290652776868	0.0376201247572392	0	0	0.0109540327842544	0.0158630396219505	0	0	0	0.000402127163236262	0.0012716380532968	0	0.00444165417741565	0	0.0407573017511474	0.0244132324232295	0	0.0158935970323035	0.0761543022345389	0	0.00113738759067123	0.00080425439149902	0	0	0	0.00160850930321058	0.00260608475243089	0.36919874946398	0.00201063711671322	0	0.00197001394444519	0	0.00113738759067123	0	0	0.0513327681995863	0.00113738759067123	0.0887213049916911	0	0	0.209010223300731	0	0.00345923546268484	0.0012716380532968	0	0.00120638174981487	0	0.00998069915357486	0.0894257790516351	0.284971718493986	0	0.00434968391749672	0.00906360980980065	0.00133370527791234	0	0	0.030308596513334	0.0929213983431495	0	0.0241969186187001	0.0583192996188451	0.00113738759067123	0.000568693703374231	0.0429938464169181	0.110587009769401	0	0.005729461342548	0	0.0173297017474995	0	0.0331101765024126	0	0.0678507346025918	0.0602670160605131	0.00419834305997657	0.001063928641391	0.0394699667636253	0	0.00098500649437652	0.0316432586850349	0
NS38	0	0	0.0351590979377529	0.0082125370600492	0.00272489876439826	0.0301191340607001	0.000642264047463367	0.378402111992771	0.12316249388428	0	0.00769385181088453	0	0.103216011182144	0	0.421416408260993	0.000454149247662166	0	0	0.467543493928775	0.00217802492537287	0	0.366899777189091	0.0940442835239746	0	0.000642264047463367	0.0243152910810347	0.00136244811766273	0.00578040821995747	0	0.0235786106310375	0.00120156621524616	0.01056343814501	0.0321508359646482	0.086950646079262	0.121759873213388	0.000786609625249879	0.209252711831604	0.00163745907461677	0	0	0	0.000642264047463367	0	0	0.0283508600862666	0.0515001320177772	0	0.00217802492537287	0.0578663704914037	0.0238093742579261	0	0.0661734104175063	0.0425552587553075	0.0160637122841459	0.185393317887103	0.0192423279343133	0	0.0253823138894849	0.284992917827941	0	0.0163122060840966	0.0216775131379166	0	0	0	0	0.0319576701411656	0.00111243411504229	0.0016992716465813	0	0.00268678632281549	0.020352155881608	0.00227074811169478	0.0165632006177388	0	0.00157321973721869	0	0.0292642191553521	0	0	0.00317904997912192	0	0.0177998820947136	0.0592659172445169	0.0304970520269502	0	0.00208117473503922	0	0.00813684218099752	0	0	0.00248748035391558	0	0	0.000642264047463367	0.0409932586892294	0.00143614646457574	0.0275797427811107	0.0207039105697287	0.0091171085114097	0.0276954737493792	0.0467038714411176	0	0.00227074811169478	0	0	0	0.00136244811766273	0	0.00235983082262807	0.0620057205316618	0.00327492253972768	0.00548753359073873	0.00213015032626233	0	0	0	0.00128452835986284	0.0493595454899343	0.0034883935176386	0.0606844440059646	0	0	0.157179723571523	0	0.00330626233912112	0.00192679320213551	0.00588648081761472	0	0	0	0.00157321973721869	0.246738322504036	0	0	0.00260889167388129	0	0.000908298588993347	0	0.0254594250943689	0.0157131599352784	0	0.0180587682488141	0.0825213997394083	0.00411250779868077	0	0.0676680297747761	0.0570986262791432	0	0.00101550872933653	0	0.016005819891629	0	0	0	0.0519375907282109	0.0482698275141258	0.0028722958912382	0	0.0102059118426598	0	0.0057446154795	0.048587609831624	0
NS39	0	0	0.022942373369851	0.0106310352748005	0.000675740283986106	0.00347859276841852	0.00143346199320619	0.0495294620715143	0.108217559463038	0	0.00884947501911514	0.000477820518945433	0.0676611041992635	0	0.0897432892816533	0	0.00158475198150636	0	0.278747383738936	0.00191128316670724	0.00158475198150636	0.197668374410426	0.0965882117500554	0	0.00158475198150636	0.0141426668098005	0	0.0229274359294847	0	0.0122104638355122	0.00218965036308762	0	0.0395801028671496	0.0674016823870568	0.0665486097663658	0.0393890879481086	0.252422316985261	0	0	0	0	0	0	0	0	0.00270296422155311	0	0.0010684393240316	0.0649677678665132	0.00827618832186892	0	0.0264131918382752	0.0136329686013643	0.0100798051938939	0.0845628700887536	0.013766309922973	0.0024364184678712	0.0226417535649315	0.921877134570646	0.000827609478696947	0.00619330112430568	0.0157687300069991	0.000955641146983283	0	0.00367021714761709	0	0.0238885183326042	0.00151100167010229	0.00370119013417602	0.00313328368622251	0.00668953690326458	0.00360747349506538	0.00419287016297519	0.0385771121419479	0	0.0017228071682039	0	0.0157832045753673	0	0	0.00158475198150636	0.00117041668273218	0.00926541583693835	0.0609274705064719	0.0196733195235297	0	0	0.0016552195242553	0.00782233849400281	0	0.000827609478696947	0	0	0	0	0.00202722208620002	0	0.0190061505907281	0.0080807658392834	0.0023891047765802	0.00694079941547744	0.0843686820683853	0.109278785874009	0.000477820518945433	0	0	0	0.00229154862560701	0	0.0023891047765802	0.00302200679002564	0.00117041668273218	0	0.00185059189821689	0	0.0070062811718295	0	0.000675740283986106	0.0596577305420417	0	0.0372510368620858	0	0	0.0872365592032095	0	0	0.000955641146983283	0.0335831910483004	0.000955641146983283	0.00341232753006672	0	0.0389250746688168	0.242510906889747	0	0.00143346199320619	0.111789195344825	0	0.000477820518945433	0	0.00460795034271417	0.00931457099937478	0	0.0104359466857507	0.0660945901776982	0.00261713365469166	0	0.0335661779249468	0.0251370955620716	0.00294548764493433	0.000955641146983283	0.00357568883198681	0.00548976717551214	0	0	0	0.0403493003237283	0.0488834755650632	0.00507932343609034	0.00305954880290191	0.0113176297243757	0.000477820518945433	0.0196675145796328	0.0542629356594732	0
NS4	0	0	0	0	0.000423954161262026	0	0.00164196809474318	0.0025788152677471	0.0253372970718687	0	0.00652673749495114	0	0.0502180633779808	0	0.451884506891835	0	0	0	0.289436771629955	0.0013406611345444	0	0.159510191642466	0.0651876481827399	0	0.00224335637044818	0.00194280319915559	0	0.0115486307525728	0	0	0	0	0.0154792996580926	0.0434394805888134	0.0379429325474658	0.000734310191380354	0.0473679050071118	0	0	0	0	0	0	0	0	0	0	0	0.022733966943173	0.0132179671490683	0.00084790839872438	0.0296296007034368	0.0118861276120004	0.0173933343443771	0.188840639499615	0.00846857870784893	0	0.0105053629943372	0.617947624334215	0	0.00479651204559226	0.00388561373143974	0	0	0.0051576476855585	0.00140609730242937	0.0238192703728745	0.000599561742641854	0.00220293215793835	0.000734310191380354	0.00232209459198906	0.00243543357323599	0.00152858901636535	0.0422891446959012	0	0.000599561742641854	0.00127186278858751	0.0071823005003214	0	0	0.00084790839872438	0	0.0174243140541157	0.158231871234166	0.0229465124557061	0	0	0.00581299915564358	0.00374427040721868	0	0	0	0	0	0	0.00296768339606811	0	0.00868858389328924	0.0127048265759644	0	0	0.0728463616463302	0	0.000734310191380354	0	0	0	0	0	0	0.00250814919698389	0	0	0	0	0	0	0.000599561742641854	0.0201469931455229	0	0.0320582190095298	0	0	0.0436914656737117	0	0.00211977233031929	0	0.00247205876370676	0	0	0.00419694426810198	0.00112167747959746	0.529611877960579	0	0	0.00347022123006022	0	0	0	0	0.00415389729906274	0	0.00140609730242937	0.142743458683934	0.00164196809474318	0	0.03874063358931	0.00274754036169678	0	0.000423954161262026	0	0.00250814919698389	0	0	0	0.0372200802266057	0.00250814919698389	0.00341803427462186	0	0.00994276991998613	0	0.0106666729623055	0.0196042647404123	0
NS40	0.00170683861704173	0	0	0.00147816542308758	0.00403311127942913	0.00756940556210915	0	0.0037524649316191	0.0588642077552642	0	0.00957974985202069	0	0.156672749527355	0.00241383549304192	0.149003948634165	0	0.00163417349439831	0.00147816542308758	0.147734458165827	0.00368719939488743	0	0.254168917867991	0.134483242744895	0	0.00426710742010044	0.0068805373812219	0.000492721648201954	0.0207426685917575	0	0.00720795843423634	0	0	0.0266420360771237	0.0801085610717609	0.125875645030117	0	0.231477936194749	0.000696813665556812	0	0	0	0	0	0	0.000492721648201954	0.00110175927768483	0	0	0.133133647394851	0.00740729800690983	0	0.0291914045694305	0.0309994658598077	0.0361516168774875	0.0778521961030454	0.0243160992653788	0.00177653402971883	0.0201307116292958	0.762299048200411	0.000985443416024271	0.0113862742232177	0.0291914045694305	0.00341368220663844	0.001206916867492	0.00341368220663844	0.0035870752911394	0.0465209303671365	0.00220351989276891	0.00451588366500945	0.0032309974085227	0.00512053574147552	0.0219652162237778	0	0.0048527642991823	0	0.00437941962466995	0.00541996444703774	0.0168039709740149	0	0.00783729750252918	0.00209044235002257	0.00209044235002257	0.052305768155025	0.0327412598562799	0.0360338022956153	0	0.00708908912825518	0.0021477254360489	0.0156828197743747	0	0.000853418997737704	0.00190830381880791	0	0	0.00477713159509788	0.0961008834677963	0.00220351989276891	0.0231861877357777	0.0123183522390948	0.00817095475656064	0.0142979070452434	0.144980709677242	0.0716824911668762	0.021119736264706	0	0	0	0.00351874350469999	0.000853418997737704	0.00435161332857551	0.309796586796309	0.00472603742709796	0	0.00184359656437256	0	0	0	0.00110175927768483	0.0204716268581068	0.0405642388387735	0.0814832175888796	0	0	0.136247978626117	0	0.0179971188927789	0.00251239984040149	0.00521449920710142	0	0.00260724074181951	0.00418089383524192	0.0175807824781646	0.160720161047198	0.001206916867492	0.00532962451692509	0.107909278153346	0.00139362766945129	0.00130361926320606	0.000696813665556812	0.00789901073779761	0.0259445989952582	0.00139362766945129	0.00603461949910234	0.12641056558079	0.00110175927768483	0	0.0141870944588979	0.0790685739724209	0.00203154471478666	0.00355307366633999	0	0.0850222232069997	0	0.0026533902857704	0	0.0306447927799411	0.00853429253904653	0.00712325418757586	0	0.00429546077904362	0	0.00307705043799006	0.175720518405354	0
NS41	0.00185507852762433	0.000327934469419134	0	0	0	0.00185507852762433	0	0.0361074573490421	0.102095802592859	0	0.00612635967561947	0.000327934469419134	0.0222748455845014	0	0.0427880802594567	0.000463769382534537	0	0	0.336184987234819	0.00449642597854174	0	0.0441663216131911	0.035890688891405	0	0.00304114379410372	0.0198623339681429	0	0.0718915371440934	0	0.00602011287195109	0	0	0.0144519613324082	0.0420596854247493	0.022783387262428	0	0.330478406720616	0	0	0	0	0	0	0	0	0	0	0.000567999182948154	0.0486353865234779	0.00331198178897017	0	0.0227597661053539	0.0346859273785558	0.00767682437590538	0.021137452600928	0.0123142394099093	0	0.00282100266327097	0.533769818632394	0	0.00513300880903877	0.019962273921271	0	0.000463769382534537	0	0.000567999182948154	0.0212187239024969	0.000867633145715116	0	0.000463769382534537	0	0.00342374300306524	0	0.00521614061269788	0	0.00234192264138505	0.00317944794370302	0.017953691706803	0	0	0	0.000927538864817576	0.0080928305519815	0.0237904934737163	0.0164661894839259	0	0.00185507852762433	0.000803272191134483	0.00354716100847047	0	0	0	0	0	0	0.0373529199209165	0.000463769382534537	0.00935633146687308	0.00529796818060162	0.00807953061399127	0.00385236721040854	0.0452275791888206	0.0553150759516437	0.00688667816922601	0	0	0	0.000655868974104681	0	0	0.0379532682850377	0.000567999182948154	0	0.000867633145715116	0	0	0	0.00202152517595912	0.0500811781645584	0.00671270146769822	0.0429789030094798	0	0	0.24058677418159	0	0.0247197279105203	0.000867633145715116	0.00182586283395209	0.000463769382534537	0.000733283818358576	0.00150278506780216	0.0141168953380621	0.239600632082601	0	0.00249747706421414	0.618781049411385	0.000463769382534537	0	0.000327934469419134	0.0300154377338859	0.0328091687881047	0	0.00511201463674857	0.118402070776913	0.000567999182948154	0	0.0253980735691698	0.0224982977650711	0	0.000655868974104681	0	0.0143736047083	0	0	0	0.020999594494472	0.0306258599247495	0.00160654490057789	0	0.00266415532758593	0	0.000867633145715116	0.114349499079419	0
NS46	0	0.000599962647488317	0.0342098035727717	0.0152731485029286	0.00268311758586883	0.0863538650900042	0	0.051198859444274	0.0980114642764922	0.000599962647488317	0.00744540899653578	0.00491092536461529	0.129070678107157	0.0064058915625727	0.182542167439973	0	0	0	0.344000435074662	0.00339390756388397	0	0.230290482306101	0.150933386295167	0.000848475363897443	0.000848475363897443	0.0351140008669892	0	0.0736568348068063	0	0.0474831882756583	0	0.00754148457328186	0.0637155031562548	0.252539136202102	0.0152259325300047	0.0030592258352495	0.547466772899038	0	0.00993131157944556	0.00134155758567853	0	0.00103916591277773	0	0	0	0	0.00169695133862193	0	0.0951290734140825	0.0847215699550684	0	0.0232772492238746	0.0342676708157054	0.050930531148843	0.170374878554297	0.0348617390935371	0.00749360074827847	0.0337005695938665	0.360560696559782	0.000599962647488317	0.0664906085257694	0.0377875854745639	0	0.000848475363897443	0.00739690329951235	0.007612745648491	0.0388732911907152	0.00804943002417319	0.00119992551093643	0	0.00529875110872374	0.0292119217177371	0.0072989249929185	0.003446529630615	0.000848475363897443	0.00883811621100213	0.00763635157615086	0.023269513236904	0	0	0.00274937754511081	0.00179988880630484	0.0289580711283059	0.0515008139199275	0.0407690276895261	0.00103916591277773	0.00179988880630484	0.0344981706534191	0.0126707766952447	0.00179988880630484	0.000848475363897443	0.00402468241512176	0.00103916591277773	0	0	0.0041566748727948	0.0020783329477173	0.0316785512309741	0.0533004270810327	0.00505539635622373	0.0203028388263487	0.202182044891051	0	0.00216319764619277	0.0020783329477173	0	0	0	0.00103916591277773	0.00791413300142862	0.0804369151921011	0	0	0.00134155758567853	0.00198985218371106	0.000599962647488317	0	0.00119992551093643	0.0413570051243354	0.00232364729369254	0.057719001856164	0	0	0.0753036863884124	0	0.0126707766952447	0	0.0045691950200589	0.000848475363897443	0	0.00702244004327086	0.00247371174149137	0.271752547823159	0	0.00754148457328186	0.0234083701306279	0	0	0.00103916591277773	0	0.0261409733632088	0.00179988880630484	0.0228005547216483	0.12571299960438	0.00632104043272841	0	0.112046470898382	0.120298968191368	0	0.00299981755665224	0	0.0104952520538267	0.00768334587440052	0.0412304656526478	0	0.048004193008642	0	0.00722456937690662	0.00299981755665224	0.115349978273487	0	0.00670783621944928	0.0784968721621252	0
NS51	0.00146625583806349	0	0	0.00444299036930121	0.000884185336846688	0.00380303360367544	0	0.00146625583806349	0.00970607391431605	0	0.0097161375553771	0	0.199738378107262	0.00924187642059054	0.475585914980707	0.000442092625220736	0.00139802004231687	0.000988549291150206	0.0571020834456449	0.000442092625220736	0.00804325681716711	0.320131173684791	0.207758739004681	0.00615767645131452	0.00484290083967371	0.00146625583806349	0	0.00810378011032402	0	0.00457305746432654	0	0	0.0166072118667328	0.259719414511809	0.0252213352523204	0	0.110590945499487	0.00387935664620307	0.00541453303424119	0	0.00202592423911921	0	0	0	0.00197709954834179	0	0	0	0.032594924324045	0.0143599990769849	0.000765726938419891	0.0190522153684137	0.0279220477010303	0.0553163015596716	0.160116987690924	0.014542604545387	0.0148682741394085	0.00827088971288134	0.522971266476794	0	0.0199347461712292	0.01542324521282	0.00238074381826671	0.000625213406778192	0	0.00997422930460703	0.0257013044266152	0.00646730242951011	0.00946133619077622	0.000884185336846688	0.00557460458500651	0.00221046485421119	0.0047202749290864	0.00553943286615323	0.000625213406778192	0.0268546678527283	0.00146625583806349	0.0060938638165277	0.000988549291150206	0	0.00171221815580236	0.00108290152721222	0.0233159492188945	0.0243777188342412	0.0295054756175711	0.0033083242007611	0.00655734009579589	0.0330211737889017	0.0109011834301816	0.000442092625220736	0	0	0.000625213406778192	0	0	0.00192703820691809	0.00444299036930121	0.0043089990935461	0.00548625254329292	0.00116966737139652	0.00642181024711645	0.388861131100876	0.000442092625220736	0	0.029135307789899	0	0.00348104772901197	0	0.00165415983727661	0.00176837136493601	0.0485143917120285	0.00207359963510665	0	0	0.000765726938419891	0.000765726938419891	0.00125042705794735	0.00238074381826671	0.000442092625220736	0.00125042705794735	0.0200472082335179	0.00132627822128322	0.000988549291150206	0.0242329187716298	0	0.00439878012354886	0.0075932629156234	0.00116966737139652	0	0.140625917575579	0.0138753934562677	0.0124261896736862	0.0853437881048209	0	0.00655734009579589	0.00919948106978552	0.00159398825181521	0.000884185336846688	0.000442092625220736	0.00428626001370207	0.00589828529872941	0.021736308041995	0.037139053046448	0.199136009493262	0.00708734303513078	0.00649745361034649	0.0414319432900797	0.0147693418436399	0.119195921804167	0.00494276577675706	0	0.00836488229318585	0	0.00176837136493601	0	0.073689362344954	0	0.00409980969764541	0	0.0229354983735378	0	0.010784006891357	0.0331689214705765	0
NS55	0	0	0	0.0178915636614354	0.00114221258844898	0.0207508067457355	0	0.0134183595176251	0.0180006343730375	0	0.0133370798019404	0	0.187002138563219	0	0.309998233947297	0	0.000932612605564918	0.00174475905461108	0.175411360658337	0	0	0.127391987535845	0.211427085776472	0	0.00502229296735744	0.00378829882407822	0.000932612605564918	0.00367170721753117	0	0.0128046809994975	0	0	0.0504385552393637	0.178778031523338	0.077582896786195	0	0.248520559276203	0.000932612605564918	0	0	0	0.000932612605564918	0	0	0	0	0	0	0.0326405698709523	0.0584202776695467	0	0.032547106249236	0.0253210302188379	0.0224815302269125	0.1150597790894	0.0211967317253795	0	0.179614894132986	0.566633620881642	0	0.0124429233612891	0.0450228202134453	0	0	0.00373045853386001	0.00417078185290754	0.0278885719283098	0.00197837109659984	0	0	0.00447266719686461	0.021350097178392	0.00506540393610137	0.00186522602228606	0	0.0026378294671432	0.00114221258844898	0.00722404796567905	0	0	0.00452102208872849	0.00625619545239947	0.031493827154336	0.0955708648527694	0.0280053403332287	0.00161533288493871	0	0.0064613736894275	0.0218037258497325	0	0	0	0	0	0.000659456649817235	0.00255406721397421	0.00218717185822415	0.172164603815705	0.00480093497266507	0.00484601551454662	0.00906615358732936	0.354663823891451	0	0.00218717185822415	0	0	0	0.00442378379977286	0	0.00161533288493871	0.041094176620476	0.00246746317000891	0	0.00174475905461108	0	0	0	0	0.0202950919841867	0.000932612605564918	0.0147464323506012	0.00161533288493871	0	0.0172856699612651	0	0	0.00174475905461108	0	0.000659456649817235	0.00114221258844898	0.00197837109659984	0.00218717185822415	0.166154330776648	0	0	0.00519258981146262	0	0.000659456649817235	0.00208538639191713	0	0.0130569455817288	0	0.0387552315052084	0.376437381919649	0.00147459032472214	0	0.0367370948822316	0.03302496256995	0	0.00246746317000891	0	0.0032306699847853	0	0	0	0.0566937690172232	0	0.00466307925108241	0.00228442666708856	0.0190570531729191	0	0.00519258981146262	0.0312928306720509	0
NS58	0.00430538394477828	0	0	0.0143358485784686	0	0	0.00140020092457954	0.00140020092457954	0.00456655103794213	0.00152217897669368	0.00623339911285429	0	0.184856823229476	0	0.461012429310848	0	0.00193465617508375	0.00636077059472021	0.0136609444273186	0	0	0.155571237260137	0.6625582294398	0.00242522072711207	0.00140020092457954	0	0.00458602482771238	0.0264995009888282	0	0.00358229257321094	0	0	0.0264017497220911	0.125506472605495	0.0965625331502166	0	0.216660954778472	0.00561672023198959	0	0	0	0.000731230910680752	0	0	0	0	0	0	0.0102112605076877	0.0142360261598562	0.000844352751324525	0.0116005102485109	0.00882551854675154	0.0249503161734472	0	0.00706441987324811	0	0.0995877290963726	0.158449415909331	0.000844352751324525	0.00754038173224643	0.0138681496364566	0.00211088319511394	0	0.00174067846169659	0	0.0126303952172099	0.00335092697115911	0.00345566903386439	0	0.0157178584391384	0.00513601924805862	0.00789827795329761	0.0138295350787492	0	0	0.00238819221109096	0.00168870610461553	0.00119409525423495	0	0.00253306066184337	0.00140020092457954	0.0256689172669256	0.184383718103368	0.017029764572149	0.00126652931510121	0.00152217897669368	0.00249763142095574	0.00413647811197512	0.000597047520703915	0	0.00152217897669368	0	0	0.00310235471335033	0.000844352751324525	0.00168870610461553	0.0868507141060296	0.00415796657807184	0.00094401510251774	0.00307349488117449	0.263336839026402	0.000422176338039403	0	0.00932631505620965	0.00335092697115911	0.00283204867265626	0.00340370092347561	0.000597047520703915	0.00329730848425316	0.00174067846169659	0	0	0.000844352751324525	0	0	0.00184022497783447	0.00184022497783447	0.00184022497783447	0.000422176338039403	0.0040493841270719	0.00249763142095574	0.00140020092457954	0.00931675422842609	0.000597047520703915	0.000844352751324525	0.002233948991473	0.00626192777633167	0.000844352751324525	0	0	0.00470117391666498	0.0195539815116241	0	0.000597047520703915	0.0347770171823293	0	0.000422176338039403	0.00111697379894971	0	0.00472009233821184	0.0262323584490088	0.0488497348825469	0.343641170468436	0.00598541816632385	0	0.00501308710734165	0.0132300744774329	0.00242522072711207	0.00523909438767304	0.000422176338039403	0.00460541627649848	0.00152217897669368	0.00591050296988138	0	0.0871091810417198	0.00146246221235005	0.00215268698450702	0	0.138535022039071	0.000422176338039403	0.00775020470730678	0.0177373609231182	0.00152217897669368
