#Classification	SRR20002432_bracken_P.kreport
k__Eukaryota	28373
k__Eukaryota|k__Fungi	24672
k__Eukaryota|k__Fungi|p__Ascomycota	24660
k__Eukaryota|k__Fungi|p__Basidiomycota	11
k__Eukaryota|k__Metazoa	3637
k__Eukaryota|k__Metazoa|p__Chordata	3637
k__Eukaryota|p__Apicomplexa	62
k__Eukaryota|k__Viridiplantae	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1
k__Bacteria	2112
k__Bacteria|p__Proteobacteria	1133
k__Bacteria|p__Actinobacteria	245
k__Bacteria|p__Firmicutes	599
k__Bacteria|p__Deinococcus-Thermus	54
k__Bacteria|p__Synergistetes	48
k__Bacteria|p__Bacteroidetes	19
k__Bacteria|p__Fusobacteria	12
