#Classification	SRR20002393_bracken_P.kreport
k__Bacteria	328975
k__Bacteria|p__Proteobacteria	307909
k__Bacteria|p__Actinobacteria	2292
k__Bacteria|p__Firmicutes	18643
k__Bacteria|p__Deinococcus-Thermus	93
k__Bacteria|p__Cyanobacteria	1
k__Bacteria|p__Bacteroidetes	34
k__Eukaryota	581
k__Eukaryota|k__Metazoa	343
k__Eukaryota|k__Metazoa|p__Chordata	343
k__Eukaryota|k__Fungi	231
k__Eukaryota|k__Fungi|p__Ascomycota	84
k__Eukaryota|k__Fungi|p__Basidiomycota	146
k__Eukaryota|k__Viridiplantae	6
k__Eukaryota|k__Viridiplantae|p__Streptophyta	6
k__Archaea	1
k__Archaea|p__Euryarchaeota	1
k__Viruses	1
k__Viruses|k__Heunggongvirae	1
k__Viruses|k__Heunggongvirae|p__Uroviricota	1
