#Classification	S-2-POLJUN-G_bracken_C.kreport
k__Bacteria	2559
k__Bacteria|p__Proteobacteria	2554
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2235
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	249
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	70
k__Bacteria|p__Acidobacteria	2
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	2
k__Bacteria|p__Actinobacteria	2
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2
