name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829385	118327	S	25	373	398	0.06801
Methylobacterium sp017833295	118314	S	20	705	725	0.12389
Methylobacterium sp022829365	118326	S	13	245	258	0.04409
Methylobacterium sp022829515	118331	S	6	123	129	0.02204
Methylobacterium sp008039875	118308	S	4	78	82	0.01401
Methylobacterium sp022829585	118333	S	2	32	34	0.00581
Methylobacterium sp022829605	118334	S	1	15	16	0.00273
Methylobacterium longum	118267	S	1	13	14	0.00239
Methylobacterium brachythecii	118246	S	1	10	11	0.00188
Methylobacterium sp022829635	118335	S	1	21	22	0.00376
Lichenihabitans flavocetrariae	118233	S	9	22	31	0.00530
Rhizobium rhododendri	119997	S	1	31	32	0.00547
Tardiphaga sp028290785	120842	S	2	15	17	0.00290
Pseudolabrys sp903929045	120777	S	1	5	6	0.00103
VAZQ01 sp955652925	120852	S	1	1	2	0.00034
Acidisoma sp009765865	113615	S	62	254	316	0.05400
Lichenicoccus roseus	113922	S	8	57	65	0.01111
Paracraurococcus ruber_A	113987	S	1	315	316	0.05400
Sphingomonas_N sp937859915	125357	S	3	24	27	0.00461
Caballeronia sp001557535	126764	S	51	1158	1209	0.20660
Caballeronia sp022878925	126770	S	38	1255	1293	0.22095
Caballeronia sp018449635	126769	S	31	348	379	0.06476
Caballeronia sp001424345	126763	S	3	27	30	0.00513
Paraburkholderia sp900996245	128090	S	5	82	87	0.01487
Scleromatobacter sp030151165	129088	S	1	27	28	0.00478
Variovorax sp009765735	129478	S	1	41	42	0.00718
Pantoea ludwigii_A	133265	S	2	22	24	0.00410
UBA5158 sp903970525	132093	S	1	6	7	0.00120
Bog-1198 sp030775625	139666	S	1	2	3	0.00051
Mycobacterium hodleri	46478	S	1	11	12	0.00205
Mycobacterium sp900078375	46801	S	1	51	52	0.00889
Jatrophihabitans_A telluris	45616	S	3	17	20	0.00342
Actinoplanes durhamensis	45651	S	1	9	10	0.00171
Lacisediminihabitans sp025463615	44002	S	1	15	16	0.00273
Palsa-744 sp903970315	52641	S	1	28	29	0.00496
Terriglobus roseus	40380	S	4	12	16	0.00273
Terriglobus roseus_B	40382	S	4	12	16	0.00273
Terriglobus sp937859825	40389	S	1	3	4	0.00068
Granulicella_D aggregans_A	40206	S	2	8	10	0.00171
Acidicapsa ligni	40103	S	1	2	3	0.00051
Granulicella_C rosea	40197	S	1	6	7	0.00120
Granulicella paludicola	40167	S	1	2	3	0.00051
JALYIM01 sp030775785	40496	S	1	0	1	0.00017
Mucilaginibacter aquaedulcis	89838	S	3	9	12	0.00205
Mucilaginibacter paludis	89874	S	1	7	8	0.00137
Mucilaginibacter pineti	89879	S	1	2	3	0.00051
Spirosoma endophyticum	85545	S	1	1	2	0.00034
Hymenobacter sp937871705	85238	S	1	0	1	0.00017
Stigonema sp903903925	96940	S	1	0	1	0.00017
Deinococcus sp004801415	98808	S	1	0	1	0.00017
