feature	Abiotrophia	Abyssicoccus	Acetobacter	Achromobacter	Acidaminococcus	Acidipropionibacterium	Acidithiobacillus	Acidothermus	Acidovorax	Acinetobacter	Actinomyces	Actinoplanes	Actinotignum	Adlercreutzia	Aequoribacter	Aeribacillus	Aerococcus	Aeromicrobium	Aeromonas	Aerosticca	Aggregatibacter	Agrobacterium	Agrococcus	Akkermansia	Alcaligenes	Alcanivorax	Alicycliphilus	Alicyclobacillus	Alistipes	Alkalihalobacillus	Allosaccharopolyspora	Altererythrobacter	Aminobacter	Amycolatopsis	Anaerobutyricum	Anaerococcus	Anaerostipes	Anoxybacillus	Aquabacter	Aquabacterium	Arachnia	Arsenicicoccus	Arthrobacter	Asticcacaulis	Atlantibacter	Atopobium	Aureimonas	Azoarcus	Azorhizobium	Azospira	Azospirillum	Bacillus	Bacteroides	Bdellovibrio	Bergeyella	Bifidobacterium	Blastococcus	Blastomonas	Blautia	Bordetella	Bosea	Brachybacterium	Bradyrhizobium	Brevibacillus	Brevibacterium	Brevilactibacter	Brevundimonas	Brochothrix	Brucella	Buchnera	Burkholderia	Butyricimonas	Caballeronia	Caldibacillus	Calothrix	Campylobacter	Capnocytophaga	Cardiobacterium	Carnobacterium	Castellaniella	Caulobacter	Celeribacter	Cellulomonas	Cellulosimicrobium	Cellvibrio	Cereibacter	Chelatococcus	Chloracidobacterium	Chloroflexus	Chondrocystis	Christensenella	Chroococcidiopsis	Chryseobacterium	Citricoccus	Citrobacter	Clavibacter	Cloacibacillus	Cloacibacterium	Clostridioides	Clostridium	Collinsella	Comamonas	Conchiformibius	Conexibacter	Congregibacter	Coprococcus	Corynebacterium	Croceicoccus	Cronobacter	Cruoricaptor	Cupriavidus	Curtobacterium	Cutibacterium	Cytobacillus	Defluviicoccus	Deinococcus	Delftia	Denitratisoma	Dermabacter	Dermacoccus	Desulfovibrio	Devosia	Dialister	Diaphorobacter	Dietzia	Dolosigranulum	Duganella	Dysosmobacter	Effusibacillus	Eggerthella	Eikenella	Elizabethkingia	Empedobacter	Ensifer	Enterobacter	Enterocloster	Enterococcus	Epilithonimonas	Erwinia	Erysipelatoclostridium	Erythrobacter	Escherichia	Eubacterium	Ewingella	Exiguobacterium	Ezakiella	Faecalibacillus	Faecalibacterium	Faecalicatena	Faecalitalea	Fannyhessea	Fastidiosipila	Ferrovibrio	Filifactor	Finegoldia	Flaviflexus	Flavobacterium	Flavonifractor	Flintibacter	Fonsibacter	Frederiksenia	Fretibacterium	Friedmanniella	Frigidibacter	Frigoribacterium	Fusobacterium	Gardnerella	Gemella	Geobacillus	Geodermatophilus	Georhizobium	Gluconacetobacter	Glutamicibacter	Gordonia	Gordonibacter	Granulicatella	Haematobacter	Haemophilus	Halomonas	Halopseudomonas	Hankyongella	Herbaspirillum	Hydrocarboniclastica	Hydrogenobacter	Hydrogenophaga	Hydrogenophilus	Hylemonella	Hymenobacter	Iamia	Ideonella	Idiomarina	Immundisolibacter	Intestinimonas	Janibacter	Janthinobacterium	Jeotgalibaca	Jeotgalicoccus	Jonesia	Kaistella	Kerstersia	Kingella	Klebsiella	Kluyvera	Kocuria	Kosakonia	Kovacikia	Kurthia	Kyrpidia	Kytococcus	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lancefieldella	Laribacter	Larkinella	Latilactobacillus	Lautropia	Lawsonella	Leclercia	Legionella	Lelliottia	Lentibacillus	Leptolyngbya	Leptotrichia	Leucobacter	Leuconostoc	Levilactobacillus	Ligilactobacillus	Limnobacter	Limnohabitans	Limosilactobacillus	Listeria	Loigolactobacillus	Luteimonas	Lysinibacillus	Lysobacter	Macrococcus	Mageeibacillus	Mammaliicoccus	Marinobacter	Marinobacterium	Marmoricola	Massilia	Massilistercora	Mediterraneibacter	Megamonas	Megasphaera	Meiothermus	Melaminivora	Mesorhizobium	Metabacillus	Methylibium	Methylobacterium	Methylococcus	Methylomonas	Methylophilus	Methylorubrum	Methyloversatilis	Microbacterium	Microcella	Micrococcus	Microlunatus	Micromonospora	Micropruina	Microvirga	Microvirgula	Miltoncostaea	Miniimonas	Minimicrobia	Mitsuaria	Mixta	Mobiluncus	Modestobacter	Mogibacterium	Monoglobus	Moraxella	Morganella	Murdochiella	Muribaculum	Mycobacterium	Mycobacteroides	Mycolicibacter	Mycolicibacterium	Mycoplasma	Myroides	Nakamurella	Nanosynbacter	Ndongobacter	Neisseria	Neobacillus	Neomicrococcus	Nitrosomonas	Nitrospira	Nitrospirillum	Niveispirillum	Nocardia	Nocardioides	Nocardiopsis	Nosocomiicoccus	Nostoc	Novosphingobium	Ochrobactrum	Odoribacter	Oligella	Olsenella	Ornithinimicrobium	Orrella	Oryzomicrobium	Oscillatoria	Oscillibacter	Ottowia	Paenibacillus	Paeniglutamicibacter	Pandoraea	Pannonibacter	Pantoea	Parabacteroides	Paraburkholderia	Parachlamydia	Paracoccus	Parageobacillus	Paraprevotella	Parvimonas	Pasteurella	Paucibacter	Pauljensenia	Pectobacterium	Pediococcus	Pedobacter	Peptoniphilus	Phascolarctobacterium	Phenylobacterium	Phocaeicola	Phytobacter	Planktophila	Planococcus	Plantibacter	Pluralibacter	Polaromonas	Polymorphum	Polynucleobacter	Porphyrobacter	Porphyromonas	Prevotella	Priestia	Propionibacterium	Propionimicrobium	Protaetiibacter	Proteiniphilum	Proteus	Providencia	Pseudarthrobacter	Pseudoalteromonas	Pseudoclavibacter	Pseudocnuella	Pseudomonas	Pseudonocardia	Pseudorhizobium	Pseudoxanthomonas	Psychrobacter	Pusillimonas..ex.Kitahara.et.al..2021.	Qipengyuania	Rahnella	Ralstonia	Raoultella	Rathayibacter	Rheinheimera	Rhizobacter	Rhizobium	Rhizorhabdus	Rhodobacter	Rhodococcus	Rhodoferax	Rhodopseudomonas	Rhodothermus	Roseburia	Roseiflexus	Roseococcus	Roseomonas	Rothia	Rouxiella	Rubrobacter	Rugosibacter	Ruminococcus	Ruthenibacterium	Saccharomonospora	Saccharothrix	Salinicoccus	Salmonella	Sandaracinobacter	Sanguibacter	Schaalia	Schlegelella	Scytonema	Selenomonas	Serinicoccus	Serpentinimonas	Serratia	Shewanella	Shinella	Simplicispira	Sinimarinibacterium	Sinorhizobium	Skermanella	Skermania	Sneathia	Solibaculum	Sphaerotilus	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Sphingosinithalassobacter	Spirosoma	Staphylococcus	Stenotrophomonas	Steroidobacter	Streptococcus	Streptomyces	Sulfuriferula	Sulfuritalea	Sulfuritortus	Sulfurivermis	Sutterella	Symbiobacterium	Tabrizicola	Tannerella	Tardibacter	Tatumella	Tepidimonas	Tessaracoccus	Thalassospira	Thauera	Thermaerobacter	Thermanaerovibrio	Thermoactinomyces	Thermobacillus	Thermobifida	Thermocrinis	Thermomonas	Thermus	Thioalkalivibrio	Thiopseudomonas	Tolumonas	Treponema	Tsukamurella	Tsuneonella	Ureaplasma	Ureibacillus	Vagococcus	Variovorax	Veillonella	Vescimonas	Vibrio	Virgibacillus	Vogesella	Weissella	Weizmannia	Wenzhouxiangella	Xanthobacter	Xanthomonas	Yimella	Zunongwangia
SRR20002340	0.000139324546856587	0.000164480367816804	1.74155683570733e-05	0.000346376303990681	0	0.00030380491467339	0	0	0.00291614016823439	0.0460061264099354	0.0010178432173134	0	0	0	0	7.7402526031437e-06	3.67661998649326e-05	5.80518945235778e-06	0.000659856534418001	1.54805052062874e-05	0.000158675178364446	0.00276907536877466	1.74155683570733e-05	0	0.00760479818258869	5.80518945235778e-06	0.00209180326599959	1.93506315078593e-05	7.15973365790793e-05	0	3.48311367141467e-05	1.16103789047156e-05	0	0	3.87012630157185e-06	4.25713893172904e-05	7.7402526031437e-06	0	0	0.00185185543530213	1.16103789047156e-05	0	3.87012630157185e-06	1.35454420555015e-05	0	0	7.7402526031437e-06	2.5155820960217e-05	7.7402526031437e-06	2.5155820960217e-05	0.0094044069128196	0.000650181218664071	0.000296064662070247	0	0	0.000259298462205314	0	0	5.61168313727919e-05	5.03116419204341e-05	4.06363261665044e-05	3.67661998649326e-05	0.000443129461529977	0	0.000789505765520658	2.12856946586452e-05	0.000870778417853667	9.28830312377244e-05	0	0	0.00219823173929281	0	3.67661998649326e-05	2.12856946586452e-05	0	1.54805052062874e-05	7.7402526031437e-05	3.67661998649326e-05	0	3.87012630157185e-05	2.7090884111003e-05	0	0	0	1.93506315078593e-05	0	0	0	0	7.7402526031437e-06	0	1.54805052062874e-05	1.93506315078593e-05	0	0.00197569947695243	0	0	0.000158675178364446	0	3.48311367141467e-05	0.000238012767546669	0.00135647926870093	0	0	0	2.12856946586452e-05	0.00663533154404494	0	0	1.93506315078593e-06	0.00737646073079595	0	0.0421998571923395	9.67531575392963e-06	1.93506315078593e-06	0.000212856946586452	0.000706298050036863	0	6.77272102775074e-05	0.000965596512242177	1.93506315078593e-06	0	0	0.00107976523813855	6.57921471267215e-05	7.9337589182223e-05	1.16103789047156e-05	0	0	3.28960735633607e-05	0	0	5.61168313727919e-05	0	0.00131584294253443	1.93506315078593e-06	0.000603739703045209	0.000220597199189596	0	3.09610104125748e-05	0	0.00691011051145654	0	0	0.000537947555918487	0	0	0.000390882756458757	0	0	5.80518945235778e-06	0	0	0	0.000145129736308944	0	0	0	0	0	0	5.80518945235778e-06	5.80518945235778e-06	0	0	0	9.86882206900822e-05	0.000129649231102657	5.99869576743637e-05	3.87012630157185e-06	3.09610104125748e-05	0	0	0.000592129324140493	0	0.000118038852197941	3.87012630157185e-05	0.000895934238813884	0.00150934925761302	0.000133519357404229	2.12856946586452e-05	0.00763382412985048	0	0	0.000131584294253443	0.00010449341014244	1.93506315078593e-06	1.16103789047156e-05	1.16103789047156e-05	0.000172220620419947	7.7402526031437e-06	0	0	0.000257363399054528	3.48311367141467e-05	0	0.000234142641245097	0	1.16103789047156e-05	1.93506315078593e-06	0	0.0010855704275909	0	0.000959791322789819	6.38570839759355e-05	0	0	0	0.00027090884111003	3.87012630157185e-06	2.12856946586452e-05	3.48311367141467e-05	0	1.16103789047156e-05	0	0.000369597061800112	0.000443129461529977	0	0	0	0.00231820565464154	2.5155820960217e-05	2.7090884111003e-05	9.09479680869385e-05	0	0	0	0	3.87012630157185e-06	1.93506315078593e-06	4.45064524680763e-05	0	1.35454420555015e-05	1.16103789047156e-05	0	0.000174155683570733	0.00326058140907429	0	0.000253493272752956	0	0	3.67661998649326e-05	0	0	0	0	0	0.000385077567006399	0	0.000164480367816804	0	0	0.000510856671807484	1.74155683570733e-05	1.93506315078593e-05	0	0	0.000338636051387537	1.93506315078593e-05	0	0	0.00149773887870831	0	0.000400558072212687	0	0.00469833333010823	0	0	0	7.7402526031437e-06	0	0	0	0	0	0.000234142641245097	0	0	0	0	0.00562522857933469	0	0	0	0.000342506177689109	5.80518945235778e-06	0	0.00595999450442065	0	0	3.87012630157185e-06	0	0	0.000973336764845321	7.7402526031437e-06	0	0	0	5.80518945235778e-06	0	0	0.00047022034564098	0	0	0	4.83765787696481e-05	0	0	0	3.87012630157185e-06	9.86882206900822e-05	0	9.67531575392963e-06	0	0	1.54805052062874e-05	0	0	9.09479680869385e-05	0	0.000319285419879678	0.000102558346991654	0.0321839703238715	2.90259472617889e-05	0.00444290499420449	0	0	0	0	0	5.41817682220059e-05	0	0	0	8.90129049361526e-05	5.03116419204341e-05	0	0.000301869851522604	0	0	0.00042764895632369	0	5.80518945235778e-05	0	0	0	1.54805052062874e-05	2.32207578094311e-05	0.000352181493443039	0.00114555738526527	0	0	0	0	0	0.000110298599594798	2.5155820960217e-05	7.7402526031437e-06	1.54805052062874e-05	0	0.708488541523553	0.000272843904260816	0	0.000185766062475449	0.000164480367816804	0	0	3.87012630157185e-06	0.000789505765520658	3.28960735633607e-05	0	1.93506315078593e-05	5.80518945235778e-06	0.000514726798109056	0	0	0.000419908703720546	2.12856946586452e-05	1.93506315078593e-05	0	1.93506315078593e-06	0	0	5.80518945235778e-05	0.000758544755108083	0	3.87012630157185e-06	1.93506315078593e-06	0	0	3.87012630157185e-06	0	5.80518945235778e-06	0.000808856397028517	0	0	0.000143194673158159	5.80518945235778e-05	0	1.93506315078593e-06	0.000189636188777021	0	1.54805052062874e-05	1.16103789047156e-05	0	0	8.51427786345807e-05	0	0	1.74155683570733e-05	0	0	0	7.7402526031437e-05	0.00431519082625261	0.00143968698418473	0.000603739703045209	0	0	0.0331727875939231	0.00173381658310419	1.93506315078593e-06	0.00530400809630422	0	0	0	3.09610104125748e-05	2.7090884111003e-05	0	0	0	9.67531575392963e-06	0	0	1.93506315078593e-06	0.000152869988912088	1.93506315078593e-06	3.87012630157185e-06	0	0	0	0	0	0	2.7090884111003e-05	0.000181895936173877	0.000121908978499513	0	0	0	1.93506315078593e-06	5.80518945235778e-06	0	0	0	0	0.000477960598244124	1.35454420555015e-05	0	0	3.09610104125748e-05	0	1.93506315078593e-06	0	9.67531575392963e-06	0.00025155820960217	0	0
SRR20002343	3.47293457380909e-05	2.03293731149801e-06	8.13174924599202e-06	0.000183811415247945	1.10117437706142e-05	7.62351491811752e-06	3.38822885249668e-06	2.71058308199734e-06	0.00179694717192161	0.0688040856618795	0.000641899956105495	0	0	0	1.35529154099867e-06	6.77645770499335e-06	5.65834218366945e-05	3.55764029512151e-06	0.000449448557283684	3.43905228528413e-05	4.16752148857091e-05	0.00173155435506843	3.72705173774634e-06	3.25269969839681e-05	0.00024005601419939	4.40469750824568e-06	0.0001528091212476	8.97880645911619e-06	0.000115708015312761	0	3.37128770823419e-05	3.55764029512151e-06	2.03293731149801e-06	0	2.27011333117277e-05	3.32046427544674e-05	7.28469203286785e-05	0.0018616623430043	6.77645770499335e-07	0.00110608730889754	2.21928989838532e-05	0	5.75998904924435e-06	0	0	0	1.5247029836235e-05	1.69411442624834e-07	4.08281576725849e-05	3.38822885249668e-05	0.00322915150787196	0.000756083268434633	0.000484177903021775	0	0	0.000384563974758373	1.69411442624834e-06	3.38822885249668e-07	0.000210070188854794	6.50539939679362e-05	1.7279967147733e-05	2.28705447543526e-05	0.000377787517053379	5.25175472136985e-06	0.000775904407221739	0	0.000692215154565071	7.52186805254262e-05	8.80939501649136e-05	2.87999452462217e-06	0.0010457768353231	0	5.43810730825716e-05	4.16752148857091e-05	3.38822885249668e-07	1.7279967147733e-05	0.000120451535706257	1.05035094427397e-05	3.84563974758373e-05	0	6.33598795416878e-05	0	0	0.000110286849148767	3.38822885249668e-07	0	1.18588009837384e-06	7.28469203286785e-06	1.06729208853645e-05	2.54117163937251e-06	0	7.28469203286785e-06	4.11669805578346e-05	6.77645770499335e-07	0.000204649022690799	1.47387955083605e-05	0	0.00075421974256576	5.92940049186918e-06	0	0.000160432636165718	0.000445552094103313	0	3.38822885249668e-07	0	6.86116342630577e-05	0.0068565893173549	0	0	0	0.00503931277231831	0.000128752696394874	0.0646524888489153	0	0	0.000288677098232717	0.000816393742009074	0	1.016468655749e-06	0.000992073408011027	6.77645770499335e-07	2.40564248527264e-05	0	0.000664939912302473	0.000127736227739125	0.000131971513804746	6.09881193449402e-06	4.40469750824568e-06	6.16657651154395e-05	1.47387955083605e-05	0	1.5247029836235e-06	1.33835039673619e-05	0	0.000242766597281387	5.59057760661951e-06	0.00070305748689306	0.000179406717739699	6.94586914761818e-06	1.5247029836235e-05	0	0.000192620810264436	0	0	3.03246482298452e-05	3.38822885249668e-07	0	0.000277495943019478	0	0	0	3.38822885249668e-07	0	0	8.65692471812901e-05	5.08234327874501e-07	2.01599616723552e-05	1.08423323279894e-05	0	1.69411442624834e-06	1.18588009837384e-06	0	0	3.38822885249668e-06	0	2.01599616723552e-05	0.000244460711707635	6.03104735744408e-05	0.0011426801805045	8.63998357386652e-06	0	3.38822885249668e-07	6.94586914761818e-06	0.00233465909081283	0	7.92845551484222e-05	8.31810183287934e-05	8.91104188206626e-05	0.00138680206932689	7.87763208205477e-05	0	0.00543471907940467	2.54117163937251e-06	6.77645770499335e-06	6.13269422301898e-05	0.00192061752503774	0	3.06634711150949e-05	2.87999452462217e-06	2.72752422625982e-05	3.04940596724701e-06	3.04940596724701e-06	1.69411442624834e-07	0.000111303317804516	1.28752696394874e-05	0	4.57410895087051e-05	0	1.05035094427397e-05	0	1.98211387871056e-05	0.000198041976428431	2.33787790822271e-05	0.00105814387063471	3.72705173774634e-06	0	2.20234875412284e-06	2.04987845576049e-05	0.00102002629604412	1.69411442624834e-06	1.18588009837384e-06	1.4230561180486e-05	0	2.71058308199734e-05	2.37176019674767e-06	0.000461815592595297	3.35434656397171e-05	7.45410347549269e-06	3.38822885249668e-06	0	5.08234327874501e-06	0.000475368508005284	1.40611497378612e-05	3.38822885249668e-06	0	2.87999452462217e-05	4.06587462299601e-06	5.08234327874501e-06	1.84658472461069e-05	7.96233780336719e-06	6.50539939679362e-05	6.77645770499335e-07	0	4.57410895087051e-06	1.8296435803482e-05	0.000135867976985117	5.69222447219442e-05	0	6.35292909843127e-05	6.60704626236852e-06	9.65645222961553e-05	0	0	6.09881193449402e-06	0	0	1.54164412788599e-05	0.000134851508329368	0	0.000126550347640751	1.016468655749e-06	5.08234327874501e-07	0.0423738676750939	5.15010785579495e-05	3.42211114102164e-05	0	0	0.000450803848824683	8.47057213124169e-07	0	0	0.000671038724236967	0	0.000516196665677869	3.54069915085903e-05	0.00405537111355327	0	1.1181155213239e-05	1.5247029836235e-05	4.57410895087051e-06	0	0	0	0	0	0.000197364330657931	3.89646318037118e-06	2.87999452462217e-06	2.71058308199734e-06	0	0.00475893683477421	1.86352586887317e-06	1.69411442624834e-07	0	0.000374229876758258	5.67528332793193e-05	0	0.00207749252090834	0	0	0	0	0	0.000528563700989481	0.00153927236768924	0	4.06587462299601e-06	4.74352039349535e-06	4.74352039349535e-06	0	1.8296435803482e-05	7.86069093779229e-05	2.65975964920989e-05	0	0	6.50539939679362e-05	5.42116616399468e-06	0	3.20187626560936e-05	2.54117163937251e-06	0.000125364467542377	1.69411442624834e-06	3.38822885249668e-06	0	4.91293183612018e-06	1.35529154099867e-06	1.23670353116129e-05	1.016468655749e-06	3.32046427544674e-05	0.000297486493249208	0.000234973670920644	5.4042250197322e-05	0.0227360320689084	2.50728935084754e-05	0.000257505392789747	0.000507217859218752	0	5.08234327874501e-07	0	4.91293183612018e-06	7.45410347549269e-06	0	0	5.08234327874501e-07	4.06587462299601e-06	8.47057213124169e-07	0	0.000143660903345859	0	3.89646318037118e-06	2.25317218691029e-05	0	0	0	0	1.86352586887317e-06	9.14821790174102e-06	2.72752422625982e-05	0.000277834765904727	5.77693019350683e-05	4.62493238365796e-05	0	0	0	2.87999452462217e-06	5.45504845251965e-05	0	0	0	0	0.525582906656497	0.000276987708691603	0	6.25128223285637e-05	0.00013247974813262	0	0	0	0.000334587599184047	2.08376074428546e-05	0	2.99858253445956e-05	1.35529154099867e-06	0.000831132537517435	1.25364467542377e-05	1.69411442624834e-07	0.000196347862002182	6.5223405410561e-05	5.42116616399468e-06	1.89740815739814e-05	4.54022666234555e-05	2.20234875412284e-06	0	0.000113166843673389	0.00021938781819916	0	1.28752696394874e-05	3.55764029512151e-06	4.57410895087051e-05	3.03246482298452e-05	0	0	0	2.49034820658506e-05	0	4.74352039349535e-06	0.000145355017772107	3.38822885249668e-07	3.72705173774634e-06	3.21881740987184e-06	5.59057760661951e-06	0	2.99858253445956e-05	0.000104018625771648	0	0	7.67433835090497e-05	0	1.06729208853645e-05	0	0	0	1.69411442624834e-06	3.28658198692178e-05	0.00381870332820638	0.000824356079812441	0.000192790221707061	0	6.77645770499335e-06	0.191355815022356	0.000437589756299946	3.38822885249668e-06	0.00277817824760465	0.000115877426755386	0	0	5.92940049186918e-06	4.06587462299601e-06	0	1.18588009837384e-06	0	8.80939501649136e-06	0	9.80892252797788e-05	2.81222994757224e-05	1.27058581968625e-05	0	8.63998357386652e-06	3.57458143938399e-05	1.69411442624834e-07	0	1.86352586887317e-06	2.03293731149801e-06	2.03293731149801e-06	1.66023213772337e-05	0.00106034621938883	5.72610676071938e-05	0	0	5.59057760661951e-06	3.25269969839681e-05	0	0	1.69411442624834e-06	1.69411442624834e-07	5.21787243284488e-05	0.000232093676396022	5.37034273120723e-05	0	1.57552641641095e-05	1.8296435803482e-05	6.60704626236852e-06	8.47057213124169e-07	4.40469750824568e-06	0	0.000183811415247945	6.77645770499335e-07	0
