name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rothia dentocariosa	2047	S	16	89	105	0.00001
Micrococcus sp. 28	161213	S	1	45	46	0.00001
Actinomyces massiliensis	461393	S	5	35	40	0.00001
Actinomyces pacaensis	1852377	S	3	2	5	0.00000
Actinomyces oris	544580	S	2	37	39	0.00001
Schaalia odontolytica	1660	S	2	10	12	0.00000
Trueperella pyogenes	1661	S	2	20	22	0.00000
Corynebacterium durum	61592	S	3	3	6	0.00000
Arachnia propionica	1750	S	2	2	4	0.00000
Eggerthella lenta	84112	S	1471	11736	13207	0.00183
Eggerthella guodeyinii	2690837	S	16	63	79	0.00001
Gordonibacter pamelaeae	471189	S	1	3	4	0.00000
Collinsella stercoris	147206	S	85	22	107	0.00001
Collinsella aerofaciens	74426	S	3	60	63	0.00001
Enorma phocaeensis	1871019	S	1	5	6	0.00000
Fusobacterium ulcerans	861	S	2	53	55	0.00001
Fusobacterium varium	856	S	1	8	9	0.00000
Leptotrichia sp. oral taxon 221	712362	S	1	14	15	0.00000
Methanobrevibacter smithii	2173	S	1	20	21	0.00000
Methanomethylophilus alvi	1291540	S	1	0	1	0.00000
Parabacteroides phage YZ-2015b	1655645	S	55	3675	3730	0.00052
Brigitvirus brigit	2734096	S	1	0	1	0.00000
