name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	146	4000	4146	0.16043
Stutzerimonas stutzeri	139027	S	68	2575	2643	0.10227
Stutzerimonas stutzeri_U	139055	S	11	1081	1092	0.04226
Stutzerimonas stutzeri_G	139046	S	9	175	184	0.00712
Stutzerimonas sp003488145	139015	S	1	34	35	0.00135
Stutzerimonas stutzeri_AE	139032	S	1	17	18	0.00070
Stutzerimonas songnenensis	139012	S	1	6	7	0.00027
Stutzerimonas sp004010935	139018	S	1	14	15	0.00058
Pseudomonas aeruginosa	138123	S	113	4278	4391	0.16991
Pseudomonas nitroreducens	138132	S	4	49	53	0.00205
Pseudomonas_E alcaligenes	138170	S	10	200	210	0.00813
Pseudomonas_E sp943914515	138895	S	5	16	21	0.00081
Pseudomonas_E palmensis	138476	S	2	7	9	0.00035
Pseudomonas_E putida_Y	138537	S	1	17	18	0.00070
Pseudomonas_E helleri	138386	S	1	3	4	0.00015
Pseudomonas_E cremoris	138265	S	1	5	6	0.00023
Pseudomonas_E oleovorans	138468	S	1	72	73	0.00282
Pseudomonas_F otitidis	138963	S	1	10	11	0.00043
Acinetobacter ihumii	137101	S	1	35	36	0.00139
Perlucidibaca sp002943415	137353	S	1	6	7	0.00027
Aquabacterium parvum	126468	S	278	3262	3540	0.13698
Burkholderia contaminans	126608	S	5	273	278	0.01076
Paraburkholderia phytofirmans	128028	S	25	154	179	0.00693
Paraburkholderia phenoliruptrix	128024	S	5	61	66	0.00255
Paraburkholderia sp900142905	128086	S	2	22	24	0.00093
Paraburkholderia sp003610295	128057	S	2	10	12	0.00046
Paraburkholderia sp013409255	128066	S	1	8	9	0.00035
Paraburkholderia fungorum	127991	S	1	5	6	0.00023
Paraburkholderia sp000745015	128047	S	1	7	8	0.00031
Alcaligenes nematophilus	126417	S	4	88	92	0.00356
Hylemonella sp019745555	127248	S	3	70	73	0.00282
Herbaspirillum huttiense	127116	S	3	36	39	0.00151
Pandoraea cepalis	127932	S	4	66	70	0.00271
Extensimonas vulgaris	127057	S	2	19	21	0.00081
QFNR01 sp943914555	130420	S	1	2	3	0.00012
Parazoarcus communis	130917	S	2	2	4	0.00015
CU05-9 sp943913335	140813	S	8	33	41	0.00159
Lysobacter_B tolerans	140985	S	2	6	8	0.00031
Luteimonas_D huabeiensis	140867	S	1	61	62	0.00240
Aerosticca soli	140428	S	2	86	88	0.00341
Pantoea deleyi	133254	S	4	14	18	0.00070
Silvania confinis	133499	S	1	2	3	0.00012
Leclercia tamurae	133191	S	1	5	6	0.00023
Thiomicrorhabdus cannonii	139881	S	2	5	7	0.00027
Sphingopyxis sp022701295	125431	S	1	2	3	0.00012
Sphingopyxis sp001468265	125395	S	1	21	22	0.00085
Sphingomonas sp030145815	125255	S	2	26	28	0.00108
Sphingomonas sp000797515	125108	S	1	19	20	0.00077
Sandaracinobacteroides hominis	124776	S	1	4	5	0.00019
Hyphomicrobium_C zavarzinii	118825	S	3	11	14	0.00054
Paracoccus denitrificans_B	121826	S	6	35	41	0.00159
Paracoccus marinus	121849	S	2	16	18	0.00070
Amaricoccus sp946221765	120979	S	2	9	11	0.00043
Haematobacter massiliensis	121344	S	1	3	4	0.00015
Rhodovarius crocodyli	114050	S	1	1	2	0.00008
Cutibacterium acnes	48418	S	205	7044	7249	0.28050
Cutibacterium namnetense	48422	S	3	6	9	0.00035
Cutibacterium granulosum	48420	S	1	2	3	0.00012
Cutibacterium modestum	48421	S	1	6	7	0.00027
Arachnia flava	48354	S	1	5	6	0.00023
Fen-668 sp938046585	48443	S	1	1	2	0.00008
Corynebacterium kroppenstedtii_B	46077	S	14	80	94	0.00364
Corynebacterium sp030826625	46202	S	4	9	13	0.00050
Corynebacterium singulare	46140	S	2	21	23	0.00089
Corynebacterium macginleyi	46091	S	1	1	2	0.00008
Corynebacterium falsenii	46039	S	1	3	4	0.00015
Corynebacterium propinquum	46122	S	1	6	7	0.00027
Corynebacterium aurimucosum	46004	S	1	20	21	0.00081
Lawsonella clevelandensis_A	46365	S	10	26	36	0.00139
Lawsonella sp018376445	46367	S	1	3	4	0.00015
Mycobacterium gordonae	46461	S	2	8	10	0.00039
Mycobacterium sp019749805	46729	S	1	1	2	0.00008
Gordonia bronchialis	46300	S	1	1	2	0.00008
Saccharopolyspora_C sp016526145	47550	S	1	0	1	0.00004
Micromonospora sp025460765	45895	S	2	5	7	0.00027
Bifidobacterium vaginale_A	42886	S	1	22	23	0.00089
Kocuria rosea	45136	S	1	6	7	0.00027
Rothia amarae	45224	S	2	28	30	0.00116
Yaniella halotolerans	45318	S	1	0	1	0.00004
Frigoribacterium sp014842255	43903	S	2	3	5	0.00019
UBA3913 sp002391425	44759	S	2	3	5	0.00019
Microbacterium sp913774845	44437	S	1	1	2	0.00008
Kytococcus sedentarius	43427	S	1	5	6	0.00023
Dermacoccus nishinomiyaensis	43368	S	1	8	9	0.00035
Staphylococcus epidermidis	57090	S	6	256	262	0.01014
Staphylococcus saccharolyticus	57118	S	1	7	8	0.00031
Staphylococcus capitis	57076	S	1	8	9	0.00035
Streptococcus thermophilus	56397	S	1	41	42	0.00163
Streptococcus sp000187445	56205	S	1	17	18	0.00070
Enterococcus faecalis	55088	S	1	20	21	0.00081
Sulfoacidibacillus ferrooxidans	53409	S	1	0	1	0.00004
Porphyromonas pasteri	80772	S	4	2	6	0.00023
Fluviicola sp002483265	85775	S	1	1	2	0.00008
Anaerococcus sp943913325	71394	S	1	15	16	0.00062
QKMZ01 sp003242885	98633	S	2	0	2	0.00008
Dulcicalothrix sp002368415	96787	S	1	0	1	0.00004
Deinococcus sp943914785	98824	S	2	1	3	0.00012
Nitrospira_D sp900299245	105460	S	3	8	11	0.00043
Parachlamydia acanthamoebae	93395	S	1	1	2	0.00008
