name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella sp. wkB7	3120264	S	4068	2108	6176	0.14658
Gilliamella sp. B3022	2817969	S	13	21	34	0.00081
Gilliamella sp. ESL0443	2704655	S	10	5	15	0.00036
Gilliamella sp. ESL0405	2704653	S	1	0	1	0.00002
Gilliamella apis	1970738	S	4548	459	5007	0.11884
Gilliamella apicola	1196095	S	3552	1764	5316	0.12617
Frischella perrara	1267021	S	2625	1229	3854	0.09147
Utexia brackfieldae	3074108	S	2	0	2	0.00005
Pseudomonas sp. CIP-10	2892442	S	17	244	261	0.00619
Enterobacter mori	539813	S	5	10	15	0.00036
Escherichia coli	562	S	2	181	183	0.00434
Kluyvera intermedia	61648	S	2	6	8	0.00019
Pantoea agglomerans	549	S	2	1	3	0.00007
Providencia alcalifaciens	126385	S	2	1	3	0.00007
Stenotrophomonas maltophilia	40324	S	1	2	3	0.00007
Xanthomonas albilineans	29447	S	1	0	1	0.00002
Bartonella apihabitans	2750929	S	2474	340	2814	0.06679
Bartonella choladocola	2750995	S	48	11	59	0.00140
Candidatus Liberibacter africanus	34020	S	2	0	2	0.00005
Commensalibacter melissae	2070537	S	245	7	252	0.00598
Sphingopyxis sp. EG6	1874061	S	2	0	2	0.00005
Snodgrassella alvi	1196083	S	1884	805	2689	0.06382
Snodgrassella communis	2946699	S	4	0	4	0.00009
Azonexus hydrophilus	418702	S	1	0	1	0.00002
Lactobacillus helsingborgensis	1218494	S	2926	2934	5860	0.13908
Lactobacillus sp. IBH004	2879107	S	2504	323	2827	0.06710
Lactobacillus sp. wkB8	1545702	S	96	197	293	0.00695
Lactobacillus sp. ESL0731	2983221	S	1	43	44	0.00104
Lactobacillus sp. ESL0680	2983210	S	1	0	1	0.00002
Lactobacillus kullabergensis	1218493	S	1784	290	2074	0.04922
Lactobacillus apis	303541	S	1665	89	1754	0.04163
Lactobacillus panisapium	2012495	S	335	19	354	0.00840
Lactobacillus melliventris	1218507	S	5	116	121	0.00287
Lactobacillus acetotolerans	1600	S	2	0	2	0.00005
Lactobacillus kimbladii	1218506	S	2	4	6	0.00014
Lactobacillus johnsonii	33959	S	1	1	2	0.00005
Apilactobacillus kunkeei	148814	S	102	18	120	0.00285
Apilactobacillus apinorum	1218495	S	25	4	29	0.00069
Bombilactobacillus mellifer	1218492	S	45	13	58	0.00138
Bombilactobacillus bombi	1303590	S	14	10	24	0.00057
Limosilactobacillus vaginalis	1633	S	2	0	2	0.00005
Limosilactobacillus mucosae	97478	S	2	0	2	0.00005
Lactiplantibacillus plantarum	1590	S	1	35	36	0.00085
Streptococcus parauberis	1348	S	9	15	24	0.00057
Bifidobacterium asteroides	1684	S	1437	76	1513	0.03591
Bifidobacterium coryneforme	1687	S	59	10	69	0.00164
Corynebacterium pyruviciproducens	598660	S	2	12	14	0.00033
Mycobacterium canetti	78331	S	1	0	1	0.00002
Cutibacterium acnes	1747	S	2	1	3	0.00007
Streptomyces sp. T12	477697	S	2	1	3	0.00007
Homo sapiens	9606	S	30	86	116	0.00275
Brassica napus	3708	S	2	0	2	0.00005
Apis mellifera filamentous virus	1100043	S	44	0	44	0.00104
Badaztecvirus badaargau2	2843846	S	8	0	8	0.00019
