name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	133069	S	1711	640	2351	0.06198
Gilliamella sp946481345	133105	S	1479	3305	4784	0.12612
Gilliamella apicola_N	133081	S	1297	793	2090	0.05510
Gilliamella sp946482005	133106	S	815	1679	2494	0.06575
Gilliamella apis_A	133086	S	583	767	1350	0.03559
Gilliamella apicola_R	133084	S	387	487	874	0.02304
Gilliamella apis	133085	S	375	269	644	0.01698
Gilliamella apicola_Q	133083	S	315	221	536	0.01413
Gilliamella sp946480175	133104	S	199	81	280	0.00738
Gilliamella sp945271295	133099	S	108	4	112	0.00295
Gilliamella sp002142215	133091	S	103	79	182	0.00480
Gilliamella bombi	133087	S	6	875	881	0.02323
Gilliamella apicola_L	133079	S	4	0	4	0.00011
Gilliamella sp009795805	133092	S	4	0	4	0.00011
Gilliamella sp019469205	133096	S	2	1	3	0.00008
Gilliamella sp945273075	133100	S	2	34	36	0.00095
Gilliamella sp009795845	133093	S	2	1	3	0.00008
Gilliamella intestini	133089	S	1	1	2	0.00005
Gilliamella apicola_P	133082	S	1	0	1	0.00003
Frischella perrara	133059	S	2347	221	2568	0.06770
Serratia_A fonticola	133461	S	7	6	13	0.00034
Rahnella variigena	133415	S	2	4	6	0.00016
Buttiauxella agrestis	132853	S	4	3	7	0.00018
Erwinia aphidicola	133007	S	2	2	4	0.00011
Enterobacter cancerogenus	132957	S	2	1	3	0.00008
Enterobacter cloacae_N	132964	S	1	1	2	0.00005
Serratia_J sp017832355	133490	S	2	0	2	0.00005
Pantoea vagans	133294	S	2	0	2	0.00005
Dryocola clanedunensis	132937	S	2	0	2	0.00005
Snodgrassella alvi	130431	S	1567	310	1877	0.04948
Snodgrassella sp946481965	130443	S	148	110	258	0.00680
Snodgrassella alvi_G	130436	S	85	51	136	0.00359
Snodgrassella gandavensis	130438	S	3	0	3	0.00008
Snodgrassella alvi_B	130432	S	2	1	3	0.00008
Limnobacter parvus	127534	S	142	8	150	0.00395
Turicimonas muris	129328	S	1	0	1	0.00003
Vogesella mureinivorans	129842	S	130	79	209	0.00551
Entomomonas sp945283395	138084	S	89	1	90	0.00237
Pseudomonas_E bharatica	138214	S	4	8	12	0.00032
Pseudomonas_E edaphica	138274	S	1	0	1	0.00003
Stutzerimonas marianensis	139006	S	2	0	2	0.00005
Acinetobacter ursingii	137253	S	2	23	25	0.00066
Acinetobacter sp001696615	137179	S	1	1	2	0.00005
Bartonella_A apis	119303	S	724	244	968	0.02552
Bartonella_A sp016100455	119305	S	237	158	395	0.01041
Bartonella_A sp946481695	119314	S	93	347	440	0.01160
Bartonella_A sp946478665	119311	S	85	60	145	0.00382
Bartonella_A sp946480935	119313	S	79	39	118	0.00311
Bartonella_A sp946479275	119312	S	63	90	153	0.00403
Bartonella_A apihabitans	119302	S	58	40	98	0.00258
Bartonella_A sp945285915	119309	S	35	29	64	0.00169
Bartonella_A sp946478235	119310	S	10	5	15	0.00040
Bartonella_A choladocola	119304	S	3	2	5	0.00013
Bartonella_A sp016102285	119306	S	3	1	4	0.00011
Mesorhizobium sp004020645	119593	S	2	1	3	0.00008
Commensalibacter melissae	113763	S	160	21	181	0.00477
Commensalibacter sp945266285	113767	S	6	1	7	0.00018
Commensalibacter sp946699565	113768	S	3	0	3	0.00008
Bombella apis	113693	S	2	0	2	0.00005
Bombella pollinis	113699	S	2	0	2	0.00005
Lactobacillus apis	55371	S	693	333	1026	0.02705
Lactobacillus helsingborgensis	55384	S	467	372	839	0.02212
Lactobacillus melliventris	55401	S	297	220	517	0.01363
Lactobacillus apis_A	55372	S	200	408	608	0.01603
Lactobacillus sp946482465	55445	S	108	212	320	0.00844
Lactobacillus sp946479925	55443	S	100	238	338	0.00891
Lactobacillus kullabergensis	55399	S	91	166	257	0.00678
Lactobacillus sp946477855	55442	S	70	149	219	0.00577
Lactobacillus kimbladii	55396	S	58	121	179	0.00472
Lactobacillus sp945290125	55440	S	58	14	72	0.00190
Lactobacillus laiwuensis	55400	S	57	61	118	0.00311
Lactobacillus huangpiensis	55387	S	48	54	102	0.00269
Lactobacillus sp016100975	55419	S	43	49	92	0.00243
Lactobacillus sp946482425	55444	S	36	114	150	0.00395
Lactobacillus kimbladii_B	55397	S	34	70	104	0.00274
Lactobacillus sp945281075	55439	S	2	0	2	0.00005
Lactobacillus bombicola	55373	S	2	2	4	0.00011
Lactobacillus sp003692965	55413	S	2	2	4	0.00011
Lactobacillus sp029392095	55423	S	1	0	1	0.00003
Bombilactobacillus mellis	55231	S	1049	1975	3024	0.07972
Bombilactobacillus mellifer	55230	S	460	597	1057	0.02786
Bombilactobacillus mellis_A	55232	S	366	1822	2188	0.05768
Apilactobacillus kunkeei	55210	S	6	13	19	0.00050
Apilactobacillus waqarii	55221	S	4	7	11	0.00029
Apilactobacillus nanyangensis	55215	S	2	31	33	0.00087
CALYQJ01 sp945273735	55234	S	10	0	10	0.00026
Lentilactobacillus parafarraginis	55487	S	1	1	2	0.00005
Streptococcus parauberis	56140	S	2	0	2	0.00005
Bifidobacterium indicum	42787	S	229	22	251	0.00662
Bifidobacterium polysaccharolyticum	42812	S	136	118	254	0.00670
Bifidobacterium choladohabitans	42770	S	89	207	296	0.00780
Bifidobacterium apousia	42747	S	82	140	222	0.00585
Bifidobacterium asteroides_H	42753	S	61	172	233	0.00614
Bifidobacterium asteroides	42750	S	24	22	46	0.00121
Bifidobacterium mellis	42799	S	23	70	93	0.00245
Bifidobacterium asteroides_F	42751	S	16	20	36	0.00095
Bifidobacterium asteroides_J	42755	S	14	25	39	0.00103
Bifidobacterium mizhiense	42804	S	9	14	23	0.00061
Bifidobacterium sp026537325	42849	S	5	13	18	0.00047
Bifidobacterium sp000499285	42832	S	5	7	12	0.00032
Bifidobacterium asteroides_G	42752	S	3	0	3	0.00008
Bifidobacterium asteroides_I	42754	S	2	4	6	0.00016
Protofrankia californiensis	45447	S	2	0	2	0.00005
Protofrankia sp917627385	45450	S	2	0	2	0.00005
Apibacter sp945280365	89010	S	44	18	62	0.00163
Lepagella muris	79620	S	8	6	14	0.00037
Lepagella sp002491945	79631	S	2	0	2	0.00005
Paramuribaculum intestinale	79834	S	2	3	5	0.00013
Duncaniella muricolitica	79536	S	2	3	5	0.00013
CAG-873 sp009775265	79415	S	2	2	4	0.00011
UBA7173 sp001689685	80053	S	2	5	7	0.00018
RZYY01 sp012516825	76722	S	2	202	204	0.00538
Bact-11 sp017992915	81905	S	2	0	2	0.00005
Phocaeicola dorei	77225	S	1	5	6	0.00016
Proteiniphilum sp012799155	78671	S	2	9	11	0.00029
Sediminibacterium salmoneum	83763	S	2	34	36	0.00095
Caccovicinus sp009774615	61353	S	2	2	4	0.00011
Caccovicinus sp910588895	61362	S	2	0	2	0.00005
Lachnoclostridium_B sp910574185	62177	S	2	2	4	0.00011
Petralouisia sp910576385	62761	S	2	2	4	0.00011
Butyribacter sp910586605	60951	S	1	1	2	0.00005
Roseburia_B sp011959925	63111	S	2	0	2	0.00005
Hominiventricola sp009774145	61933	S	2	2	4	0.00011
CAMLLW01 sp946481295	63976	S	4	2	6	0.00016
Lawsonibacter sp949525845	67472	S	2	0	2	0.00005
RGIG9287 sp947165155	64805	S	1	0	1	0.00003
MGBC157735 sp910588155	58851	S	2	0	2	0.00005
Sulfurospirillum sp002382085	92974	S	2	0	2	0.00005
Aliarcobacter cryaerophilus	92149	S	2	29	31	0.00082
SH412 sp030622045	113015	S	2	0	2	0.00005
Desulfobulbus sp030824455	99881	S	1	0	1	0.00003
Desulfobulbus sp028684915	99878	S	1	0	1	0.00003
UBA3900 sp002391675	96339	S	2	0	2	0.00005
