#Classification	SRR20002380_bracken_P.kreport
k__Bacteria	6942733
k__Bacteria|p__Firmicutes	6817521
k__Bacteria|p__Actinobacteria	8725
k__Bacteria|p__Deinococcus-Thermus	7
k__Bacteria|p__Proteobacteria	116409
k__Bacteria|p__Bacteroidetes	60
k__Bacteria|p__Verrucomicrobia	8
k__Bacteria|p__Fusobacteria	1
k__Eukaryota	1880
k__Eukaryota|k__Metazoa	1449
k__Eukaryota|k__Metazoa|p__Chordata	1449
k__Eukaryota|k__Fungi	384
k__Eukaryota|k__Fungi|p__Basidiomycota	293
k__Eukaryota|k__Fungi|p__Ascomycota	91
k__Eukaryota|k__Viridiplantae	46
k__Eukaryota|k__Viridiplantae|p__Streptophyta	46
k__Archaea	364
k__Archaea|p__Euryarchaeota	364
k__Viruses	6
k__Viruses|k__Heunggongvirae	6
k__Viruses|k__Heunggongvirae|p__Uroviricota	6
