#Classification	NS4_bracken_P.kreport
k__Bacteria	2703424
k__Bacteria|p__Firmicutes	1702728
k__Bacteria|p__Actinobacteria	42311
k__Bacteria|p__Bacteroidetes	930042
k__Bacteria|p__Proteobacteria	28325
k__Bacteria|p__Verrucomicrobia	4
k__Bacteria|p__Spirochaetes	10
k__Bacteria|p__Fusobacteria	1
k__Eukaryota	46
k__Eukaryota|k__Metazoa	46
k__Eukaryota|k__Metazoa|p__Chordata	46
k__Viruses	4
k__Viruses|k__Heunggongvirae	4
k__Viruses|k__Heunggongvirae|p__Uroviricota	4
