name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella sp945271295	133099	S	297	301	598	0.03066
Gilliamella apicola	133069	S	203	1817	2020	0.10357
Gilliamella sp946481345	133105	S	76	2827	2903	0.14884
Gilliamella apis_A	133086	S	46	940	986	0.05055
Gilliamella apicola_N	133081	S	39	414	453	0.02323
Gilliamella sp946482005	133106	S	26	848	874	0.04481
Gilliamella apis	133085	S	14	170	184	0.00943
Gilliamella sp946480175	133104	S	13	87	100	0.00513
Gilliamella apicola_R	133084	S	12	253	265	0.01359
Gilliamella apicola_Q	133083	S	12	135	147	0.00754
Gilliamella sp002142215	133091	S	7	90	97	0.00497
Gilliamella sp019469185	133095	S	1	5	6	0.00031
Gilliamella sp009795805	133092	S	1	2	3	0.00015
Frischella perrara	133059	S	538	1709	2247	0.11521
Enterobacter sp003057745	132989	S	1	9	10	0.00051
CALYPF01 sp945271245	132863	S	1	3	4	0.00021
Snodgrassella alvi	130431	S	82	426	508	0.02605
Snodgrassella sp946481965	130443	S	33	151	184	0.00943
Snodgrassella alvi_G	130436	S	5	24	29	0.00149
Snodgrassella alvi_B	130432	S	1	7	8	0.00041
Vogesella mureinivorans	129842	S	8	76	84	0.00431
Bartonella_A apis	119303	S	6	112	118	0.00605
Bartonella_A apihabitans	119302	S	2	69	71	0.00364
Commensalibacter melissae	113763	S	23	59	82	0.00420
Bombella pollinis	113699	S	1	1	2	0.00010
Lactobacillus apis	55371	S	117	484	601	0.03081
Lactobacillus helsingborgensis	55384	S	111	939	1050	0.05384
Lactobacillus melliventris	55401	S	34	251	285	0.01461
Lactobacillus apis_A	55372	S	16	279	295	0.01513
Lactobacillus kimbladii_B	55397	S	10	190	200	0.01025
Lactobacillus sp946479925	55443	S	7	143	150	0.00769
Lactobacillus sp946482465	55445	S	6	102	108	0.00554
Lactobacillus huangpiensis	55387	S	6	60	66	0.00338
Lactobacillus sp945290125	55440	S	6	24	30	0.00154
Lactobacillus kimbladii	55396	S	4	74	78	0.00400
Lactobacillus sp016100975	55419	S	4	41	45	0.00231
Lactobacillus kullabergensis	55399	S	3	49	52	0.00267
Lactobacillus sp946482425	55444	S	3	149	152	0.00779
Lactobacillus sp945281075	55439	S	2	3	5	0.00026
Lactobacillus laiwuensis	55400	S	2	22	24	0.00123
Lactobacillus panisapium	55405	S	2	39	41	0.00210
Lactobacillus sp022483245	55420	S	2	18	20	0.00103
Bombilactobacillus mellis	55231	S	59	717	776	0.03979
Bombilactobacillus mellifer	55230	S	16	110	126	0.00646
Bombilactobacillus mellis_A	55232	S	7	202	209	0.01072
Apilactobacillus sp025290035	55218	S	10	22	32	0.00164
Apilactobacillus waqarii	55221	S	2	12	14	0.00072
Limosilactobacillus fermentum	55598	S	5	200	205	0.01051
Limosilactobacillus mucosae	55611	S	2	17	19	0.00097
CALYQJ01 sp945273735	55234	S	3	6	9	0.00046
Bifidobacterium indicum	42787	S	14	29	43	0.00220
Bifidobacterium polysaccharolyticum	42812	S	4	46	50	0.00256
Bifidobacterium asteroides_H	42753	S	2	78	80	0.00410
Bifidobacterium asteroides_G	42752	S	1	6	7	0.00036
Brooklawnia sp012517115	48406	S	1	6	7	0.00036
Apibacter sp945280365	89010	S	13	93	106	0.00543
Lepagella muris	79620	S	1	19	20	0.00103
JAAYDS01 sp012729155	94674	S	2	0	2	0.00010
Marispirochaeta aestuarii	142068	S	2	0	2	0.00010
Corallococcus interemptor	104346	S	1	6	7	0.00036
Methanomethylovorans sp001896725	34901	S	1	2575	2576	0.13208
