name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas aeruginosa	138123	S	434	1419	1853	0.30263
Pseudomonas paraeruginosa	138137	S	3	6	9	0.00147
Stutzerimonas stutzeri	139027	S	124	582	706	0.11530
Stutzerimonas stutzeri_AO	139038	S	29	98	127	0.02074
Stutzerimonas sp003488145	139015	S	3	39	42	0.00686
Stutzerimonas stutzeri_G	139046	S	3	12	15	0.00245
Stutzerimonas stutzeri_AC	139030	S	2	7	9	0.00147
Stutzerimonas sp002692525	139013	S	1	15	16	0.00261
Stutzerimonas stutzeri_AF	139033	S	1	3	4	0.00065
Stutzerimonas sp025966695	139025	S	1	1	2	0.00033
Pseudomonas_E alcaligenes	138170	S	7	48	55	0.00898
Pseudomonas_E paracarnis	138477	S	6	83	89	0.01454
Pseudomonas_E lundensis	138428	S	6	25	31	0.00506
Pseudomonas_E helleri	138386	S	3	4	7	0.00114
Pseudomonas_E fluorescens	138296	S	2	13	15	0.00245
Pseudomonas_E palmensis	138476	S	2	5	7	0.00114
Pseudomonas_E sp002354655	138642	S	1	2	3	0.00049
Pseudomonas_E veronii	138942	S	1	9	10	0.00163
Pseudomonas_E sp002256055	138634	S	1	1	2	0.00033
Pseudomonas_E thermotolerans	138923	S	1	1	2	0.00033
Pseudomonas_F otitidis	138963	S	2	4	6	0.00098
Pseudomonas_F sp028010285	138973	S	1	1	2	0.00033
Acinetobacter johnsonii	137103	S	5	43	48	0.00784
Acinetobacter bereziniae	137066	S	2	20	22	0.00359
Acinetobacter schindleri	137156	S	1	9	10	0.00163
Moraxella_A sp902506215	137343	S	1	7	8	0.00131
Psychrobacter sanguinis	137406	S	1	1	2	0.00033
Burkholderia contaminans	126608	S	25	328	353	0.05765
Paraburkholderia agricolaris	127963	S	14	91	105	0.01715
Paraburkholderia phenoliruptrix	128024	S	5	25	30	0.00490
Paraburkholderia fungorum	127991	S	4	30	34	0.00555
Paraburkholderia phytofirmans	128028	S	1	4	5	0.00082
Aquabacterium parvum	126468	S	99	608	707	0.11547
Aquabacterium sp022566735	126489	S	1	1	2	0.00033
Hylemonella sp019745555	127248	S	19	53	72	0.01176
Herbaspirillum huttiense	127116	S	7	35	42	0.00686
Acidovorax temperans	126391	S	3	23	26	0.00425
Acidovorax facilis	126353	S	1	5	6	0.00098
Acidovorax sp019219095	126383	S	1	2	3	0.00049
Cupriavidus pauculus	126932	S	1	7	8	0.00131
Comamonas aquatica	126835	S	1	7	8	0.00131
Tepidimonas fonticaldi	129258	S	1	9	10	0.00163
Ralstonia mannitolilytica	128604	S	4	10	14	0.00229
Pelomonas sp003963005	128180	S	1	0	1	0.00016
Pelomonas sp003963075	128181	S	1	2	3	0.00049
Duganella sacchari	127009	S	2	0	2	0.00033
Hydrogenophaga sp003599455	127176	S	2	3	5	0.00082
Diaphorobacter nitroreducens	126983	S	1	3	4	0.00065
Rhodoferax sp031291305	128766	S	1	0	1	0.00016
Giesbergeria sp010020825	127084	S	1	8	9	0.00147
QFNR01 sp003248485	130416	S	2	4	6	0.00098
CU05-9 sp007556525	140811	S	3	5	8	0.00131
CU05-9 sp943913335	140813	S	3	1	4	0.00065
Lysobacter_F thermophilum	141007	S	1	3	4	0.00065
Acidithiobacillus sp021827445	126053	S	1	1	2	0.00033
Methylobacterium gregans	118260	S	3	41	44	0.00719
Methylobacterium extorquens_A	118254	S	1	3	4	0.00065
Methylobacterium extorquens	118253	S	1	3	4	0.00065
Methylobacterium populi_A	118280	S	1	7	8	0.00131
Methylobacterium hispanicum	118262	S	1	5	6	0.00098
Chelatococcus_A composti	118186	S	1	3	4	0.00065
Antarcticirhabdus aurantiaca	119178	S	2	6	8	0.00131
Bradyrhizobium sp003020075	120535	S	4	47	51	0.00833
Azorhizobium caulinodans	120375	S	1	0	1	0.00016
Sphingomonas sp022664395	125219	S	3	10	13	0.00212
Sphingomonas endophytica	125028	S	2	2	4	0.00065
Sphingomonas sp014193845	125180	S	1	1	2	0.00033
Sphingomonas sp001421245	125110	S	1	1	2	0.00033
Amaricoccus sp946221765	120979	S	4	18	22	0.00359
Paracoccus everestensis	121828	S	1	0	1	0.00016
Brevundimonas sp003248965	114402	S	2	5	7	0.00114
Brevundimonas pondensis	114374	S	1	1	2	0.00033
Brevundimonas sp002434505	114393	S	1	3	4	0.00065
Elioraea sp006704265	113774	S	2	0	2	0.00033
Cutibacterium acnes	48418	S	180	443	623	0.10175
Cutibacterium modestum	48421	S	2	0	2	0.00033
Nocardioides sp024199985	48258	S	1	0	1	0.00016
UBA3913 sp002391425	44759	S	43	12	55	0.00898
Microbacterium lacticum	44190	S	1	4	5	0.00082
Microbacterium sp011620715	44323	S	1	0	1	0.00016
Gulosibacter chungangensis	43926	S	1	0	1	0.00016
Micrococcus sp023147585	45161	S	13	14	27	0.00441
Micrococcus luteus	45158	S	6	17	23	0.00376
Kocuria palustris	45131	S	4	21	25	0.00408
Glutamicibacter sp004320535	45112	S	2	4	6	0.00098
Arthrobacter_D sp001428435	45029	S	4	1	5	0.00082
Nesterenkonia cremea	45171	S	3	0	3	0.00049
Citricoccus terreus	45087	S	3	1	4	0.00065
Rothia dentocariosa	45227	S	1	0	1	0.00016
Rothia kristinae	45231	S	1	0	1	0.00016
Dermacoccus nishinomiyaensis	43368	S	6	20	26	0.00425
