name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas_E lundensis	138428	S	11	181	192	0.02127
Pseudomonas_E paracarnis	138477	S	7	340	347	0.03844
Pseudomonas_E lactis	138417	S	2	72	74	0.00820
Pseudomonas_E cremoris	138265	S	2	25	27	0.00299
Pseudomonas_E paralactis	138483	S	1	16	17	0.00188
Stutzerimonas stutzeri_AO	139038	S	63	1453	1516	0.16792
Stutzerimonas stutzeri	139027	S	21	644	665	0.07366
Stutzerimonas stutzeri_U	139055	S	5	383	388	0.04298
Stutzerimonas stutzeri_G	139046	S	3	48	51	0.00565
Stutzerimonas stutzeri_AE	139032	S	2	30	32	0.00354
Stutzerimonas sp004010935	139018	S	1	12	13	0.00144
Pseudomonas aeruginosa	138123	S	48	1528	1576	0.17457
Acinetobacter rongchengensis	137153	S	1	43	44	0.00487
Vreelandella sp003031405	136904	S	1	3	4	0.00044
Vreelandella stevensii	136926	S	1	29	30	0.00332
Cellvibrio sp000263355	136256	S	3	2	5	0.00055
Aquabacterium parvum	126468	S	85	928	1013	0.11221
Aquabacterium sp017989885	126485	S	1	4	5	0.00055
Aquabacterium soli	126469	S	1	11	12	0.00133
Burkholderia contaminans	126608	S	2	94	96	0.01063
Paraburkholderia phytofirmans	128028	S	7	41	48	0.00532
Paraburkholderia phenoliruptrix	128024	S	4	40	44	0.00487
Paraburkholderia agricolaris	127963	S	1	6	7	0.00078
Paraburkholderia fungorum	127991	S	1	6	7	0.00078
Cupriavidus basilensis	126906	S	1	26	27	0.00299
Herbaspirillum huttiense	127116	S	1	8	9	0.00100
Caballeronia udeis	126787	S	4	3	7	0.00078
Acidovorax temperans	126391	S	1	39	40	0.00443
Pollutimonas sp013416445	128308	S	3	9	12	0.00133
Pandoraea cepalis	127932	S	1	12	13	0.00144
Silvania confinis	133499	S	2	6	8	0.00089
Stenotrophomonas maltophilia_AJ	141142	S	2	19	21	0.00233
Sphingomonas ginsenosidimutans	125040	S	1	17	18	0.00199
Sandaracinobacteroides hominis	124776	S	1	5	6	0.00066
Amaricoccus sp946221765	120979	S	2	14	16	0.00177
Cutibacterium acnes	48418	S	67	2118	2185	0.24202
Cutibacterium modestum	48421	S	7	32	39	0.00432
Cutibacterium namnetense	48422	S	2	3	5	0.00055
Corynebacterium dentalis	46027	S	1	32	33	0.00366
Gordonia bronchialis	46300	S	2	5	7	0.00078
Gordonia jacobaea	46311	S	1	4	5	0.00055
Gordonia sputi	46350	S	1	2	3	0.00033
Lawsonella clevelandensis_A	46365	S	10	27	37	0.00410
Saccharopolyspora_C sp016526145	47550	S	1	1	2	0.00022
Bifidobacterium vaginale_A	42886	S	4	41	45	0.00498
UBA3913 sp002391425	44759	S	3	3	6	0.00066
Micrococcus sp023147585	45161	S	1	5	6	0.00066
Arthrobacter_B koreensis	44989	S	1	1	2	0.00022
Brevibacterium sp005280295	42973	S	1	7	8	0.00089
Berryella sp001552935	51715	S	3	16	19	0.00210
Microthrix subdominans	41709	S	1	3	4	0.00044
Streptococcus sp000187445	56205	S	11	144	155	0.01717
Limosilactobacillus fermentum	55598	S	1	6	7	0.00078
Staphylococcus epidermidis	57090	S	1	40	41	0.00454
Angelakisella sp904420255	68149	S	2	0	2	0.00022
