name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	133069	S	2748	1041	3789	0.06742
Gilliamella sp946481345	133105	S	2612	5835	8447	0.15031
Gilliamella apicola_N	133081	S	2078	1317	3395	0.06041
Gilliamella sp946482005	133106	S	1401	2991	4392	0.07815
Gilliamella apis_A	133086	S	1084	1448	2532	0.04506
Gilliamella apis	133085	S	631	472	1103	0.01963
Gilliamella apicola_R	133084	S	603	782	1385	0.02465
Gilliamella apicola_Q	133083	S	354	256	610	0.01085
Gilliamella sp946480175	133104	S	287	121	408	0.00726
Gilliamella sp002142215	133091	S	214	169	383	0.00682
Gilliamella sp945271295	133099	S	12	0	12	0.00021
Gilliamella bombi	133087	S	11	1302	1313	0.02336
Gilliamella sp945273075	133100	S	10	141	151	0.00269
Gilliamella sp009795805	133092	S	5	0	5	0.00009
Gilliamella apicola_L	133079	S	3	0	3	0.00005
Gilliamella intestini	133089	S	2	2	4	0.00007
Gilliamella apicola_P	133082	S	2	1	3	0.00005
Gilliamella sp029433365	133098	S	2	0	2	0.00004
Gilliamella apicola_J	133077	S	1	0	1	0.00002
Gilliamella sp019469185	133095	S	1	0	1	0.00002
Frischella perrara	133059	S	5592	550	6142	0.10929
CALYPF01 sp945271245	132863	S	50	7	57	0.00101
Citrobacter braakii	132886	S	25	6	31	0.00055
Escherichia sp005843885	133048	S	2	10	12	0.00021
Escherichia coli	133040	S	1	8	9	0.00016
Enterobacter mori	132977	S	2	2	4	0.00007
Enterobacter roggenkampii	132985	S	1	1	2	0.00004
Serratia bockelmannii	133449	S	1	2	3	0.00005
Hafnia protea	133111	S	2	0	2	0.00004
Serratia_J grimesii	133479	S	2	0	2	0.00004
Providencia_C stuartii	133388	S	2	0	2	0.00004
Citrobacter_A amalonaticus_F	132906	S	2	0	2	0.00004
Proteus vulgaris_B	133368	S	2	26	28	0.00050
Moellerella wisconsensis	133228	S	2	0	2	0.00004
Aeromonas sanarellii	132214	S	2	4	6	0.00011
Snodgrassella alvi	130431	S	2886	489	3375	0.06006
Snodgrassella sp946481965	130443	S	321	192	513	0.00913
Snodgrassella alvi_G	130436	S	171	83	254	0.00452
Snodgrassella gandavensis	130438	S	3	0	3	0.00005
Snodgrassella alvi_C	130433	S	1	0	1	0.00002
Snodgrassella communis	130437	S	1	0	1	0.00002
Limnobacter parvus	127534	S	187	8	195	0.00347
Hydrogenophaga aromaticivorans	127153	S	119	1063	1182	0.02103
Comamonas tsuruhatensis	126889	S	2	3	5	0.00009
Comamonas acidovorans_A	126833	S	1	1	2	0.00004
Oligella sp012518515	127815	S	2	0	2	0.00004
Vogesella mureinivorans	129842	S	108	54	162	0.00288
Entomomonas sp945283395	138084	S	190	3	193	0.00343
Acinetobacter ursingii	137253	S	2	17	19	0.00034
Acinetobacter junii	137104	S	2	278	280	0.00498
Acinetobacter sp001696615	137179	S	2	1	3	0.00005
Stenotrophomonas maltophilia	141133	S	1	10	11	0.00020
M0108 sp009928645	131728	S	2	0	2	0.00004
Commensalibacter melissae	113763	S	248	12	260	0.00463
Pseudoroseomonas cervicalis_A	113996	S	1	0	1	0.00002
Bartonella_A apis	119303	S	30	11	41	0.00073
Bartonella_A sp946478665	119311	S	28	24	52	0.00093
Bartonella_A sp945285915	119309	S	21	19	40	0.00071
Bartonella_A apihabitans	119302	S	13	11	24	0.00043
Bartonella_A sp016100455	119305	S	9	7	16	0.00028
Bartonella_A sp946481695	119314	S	8	36	44	0.00078
Bartonella_A sp946478235	119310	S	4	2	6	0.00011
Bartonella_A choladocola	119304	S	2	1	3	0.00005
Bartonella_A sp016102285	119306	S	2	0	2	0.00004
Bartonella_A sp946479275	119312	S	2	3	5	0.00009
Bartonella_A sp946480935	119313	S	2	1	3	0.00005
JAIUNP01 sp937903315	118215	S	2	0	2	0.00004
Lactobacillus apis	55371	S	1471	705	2176	0.03872
Lactobacillus melliventris	55401	S	562	413	975	0.01735
Lactobacillus helsingborgensis	55384	S	412	322	734	0.01306
Lactobacillus apis_A	55372	S	318	646	964	0.01715
Lactobacillus sp946482465	55445	S	202	395	597	0.01062
Lactobacillus sp946479925	55443	S	158	375	533	0.00948
Lactobacillus sp945290125	55440	S	118	28	146	0.00260
Lactobacillus huangpiensis	55387	S	102	113	215	0.00383
Lactobacillus laiwuensis	55400	S	73	77	150	0.00267
Lactobacillus sp946482425	55444	S	48	144	192	0.00342
Lactobacillus sp946477855	55442	S	46	96	142	0.00253
Lactobacillus kimbladii	55396	S	38	78	116	0.00206
Lactobacillus sp016100975	55419	S	35	40	75	0.00133
Lactobacillus kimbladii_B	55397	S	32	65	97	0.00173
Lactobacillus kullabergensis	55399	S	31	56	87	0.00155
